date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
01/29/2021,UT Arlington,2-3,5.0,0,53.0,32.0,182.0,0.115,51.0,3.0,8.0,69.0,6.0,0.0,10.0,1.0,5.0,61.0,5.0,UT Arlington,5,10.6,6.4,36.4,10.2,0.6,1.6,13.8,1.2,0.0,2.0,0.2,12.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
01/30/2021,UT Arlington,3-2,5.0,0,64.0,28.0,177.0,0.203,60.0,8.0,7.0,80.0,4.0,0.0,16.0,3.0,8.0,80.0,1.0,UT Arlington,5,12.8,5.6,35.4,12.0,1.6,1.4,16.0,0.8,0.0,3.2,0.6,16.0,,5.3,,3.2,,18.2,,0.0575,,5.1,,0.3,,0.8,,6.9,,0.0,,1.0,,0.1,,6.1
02/04/2021,@ UIW,3-2,5.0,0,69.0,20.0,222.0,0.221,63.0,4.0,8.0,90.0,3.0,1.0,12.0,0.0,7.0,80.0,1.0,UIW,5,13.8,4.0,44.4,12.6,0.8,1.6,18.0,0.6,0.2,2.4,0.0,16.0,,7.8,,4.0,,23.933333333333334,,0.106,,7.3999999999999995,,0.7333333333333334,,1.0,,9.933333333333334,,0.0,,1.7333333333333334,,0.26666666666666666,,9.4
02/06/2021,@ A&M-Corpus Christi,1-3,4.0,0,44.0,20.0,126.0,0.19,36.0,2.0,6.0,40.0,10.0,1.0,14.0,0.0,8.0,54.0,5.0,A&M-Corpus Christi,4,11.0,5.0,31.5,9.0,0.5,1.5,10.0,2.5,0.25,3.5,0.0,13.5,12.4,9.3,5.333333333333333,4.0,38.73333333333333,29.049999999999997,0.17966666666666667,0.13475,11.6,8.7,1.0,0.75,1.5333333333333332,1.15,15.933333333333332,11.95,0.06666666666666667,0.05,2.533333333333333,1.9,0.26666666666666666,0.2,14.733333333333334,11.05
02/11/2021,McNeese,3-1,4.0,0,44.0,25.0,124.0,0.153,42.0,6.0,3.0,59.0,3.0,1.0,10.0,1.0,6.0,56.0,1.0,McNeese,4,11.0,6.25,31.0,10.5,1.5,0.75,14.75,0.75,0.25,2.5,0.25,14.0,12.533333333333333,9.64,4.866666666666666,4.2,37.099999999999994,29.54,0.20466666666666666,0.1458,11.200000000000001,8.76,0.9666666666666668,0.7,1.5,1.22,14.666666666666666,11.559999999999999,0.15,0.09,3.033333333333333,2.2199999999999998,0.19999999999999996,0.16,15.166666666666666,11.540000000000001
02/13/2021,Lamar University,3-0,3.0,0,38.0,8.0,94.0,0.319,36.0,7.0,3.0,37.0,1.0,0.0,18.0,0.0,9.0,54.0,1.0,Lamar University,3,12.666666666666666,2.6666666666666665,31.33333333333333,12.0,2.333333333333333,1.0,12.333333333333334,0.3333333333333333,0.0,6.0,0.0,18.0,11.933333333333335,9.866666666666667,5.083333333333333,4.541666666666667,35.63333333333333,29.78333333333333,0.18800000000000003,0.14700000000000002,10.700000000000001,9.049999999999999,0.9333333333333332,0.8333333333333334,1.2833333333333334,1.1416666666666666,14.25,12.091666666666667,0.2333333333333333,0.11666666666666665,2.8000000000000003,2.2666666666666666,0.08333333333333333,0.17500000000000002,14.5,11.950000000000001
02/25/2021,Nicholls,3-1,4.0,0,55.0,22.0,156.0,0.212,54.0,4.0,4.0,67.0,3.0,4.0,16.0,0.0,12.0,71.0,2.0,Nicholls,4,13.75,5.5,39.0,13.5,1.0,1.0,16.75,0.75,1.0,4.0,0.0,17.75,11.555555555555555,10.266666666666667,4.638888888888888,4.273809523809524,31.277777777777775,30.0047619047619,0.22066666666666668,0.17157142857142857,10.5,9.471428571428572,1.4444444444444444,1.0476190476190477,1.0833333333333333,1.1214285714285714,12.361111111111112,12.126190476190475,0.16666666666666666,0.09999999999999999,4.0,2.8000000000000003,0.08333333333333333,0.15,15.166666666666666,12.814285714285715
02/27/2021,SFA,1-3,4.0,0,37.0,21.0,125.0,0.128,33.0,3.0,7.0,57.0,9.0,1.0,14.0,5.0,8.0,48.0,1.0,SFA,4,9.25,5.25,31.25,8.25,0.75,1.75,14.25,2.25,0.25,3.5,1.25,12.0,12.472222222222221,10.702083333333334,4.805555555555555,4.427083333333334,33.77777777777778,31.129166666666663,0.22799999999999998,0.176625,12.0,9.975,1.611111111111111,1.0416666666666665,0.9166666666666666,1.10625,14.611111111111112,12.704166666666666,0.4166666666666667,0.2125,4.166666666666667,2.95,0.08333333333333333,0.13125,16.583333333333332,13.43125
03/11/2021,@ Southeastern La.,1-3,4.0,0,38.0,21.0,125.0,0.136,35.0,2.0,5.0,45.0,11.0,1.0,16.0,1.0,9.0,49.0,2.0,Southeastern La.,4,9.5,5.25,31.25,8.75,0.5,1.25,11.25,2.75,0.25,4.0,0.25,12.25,11.888888888888888,10.540740740740741,4.472222222222222,4.518518518518519,33.86111111111111,31.14259259259259,0.21966666666666665,0.17122222222222222,11.25,9.783333333333333,1.361111111111111,1.009259259259259,1.25,1.1777777777777778,14.444444444444445,12.875925925925925,0.4166666666666667,0.21666666666666667,4.5,3.011111111111111,0.4166666666666667,0.25555555555555554,15.916666666666666,13.272222222222222
03/13/2021,@ New Orleans,3-1,4.0,0,52.0,14.0,150.0,0.253,48.0,8.0,4.0,68.0,5.0,0.0,14.0,1.0,7.0,67.0,0.0,New Orleans,4,13.0,3.5,37.5,12.0,2.0,1.0,17.0,1.25,0.0,3.5,0.25,16.75,10.833333333333334,10.436666666666667,5.333333333333333,4.591666666666667,33.833333333333336,31.15333333333333,0.15866666666666665,0.16770000000000002,10.166666666666666,9.68,0.75,0.9583333333333333,1.3333333333333333,1.185,14.083333333333334,12.713333333333333,0.5,0.22000000000000003,3.8333333333333335,3.1100000000000003,0.5,0.255,14.0,13.169999999999998
