date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
02/20/2021,NJIT,3-0,3.0,0,38.0,7.0,78.0,0.397,35.0,8.0,9.0,34.0,3.0,0.0,14.0,1.0,7.0,53.0,0.0,NJIT,3,12.666666666666666,2.3333333333333335,26.0,11.666666666666666,2.6666666666666665,3.0,11.333333333333334,1.0,0.0,4.666666666666667,0.3333333333333333,17.666666666666668
02/21/2021,Stony Brook,3-0,3.0,0,41.0,7.0,97.0,0.351,37.0,5.0,9.0,37.0,2.0,0.0,10.0,0.0,5.0,51.0,1.0,Stony Brook,3,13.666666666666666,2.3333333333333335,32.333333333333336,12.333333333333334,1.6666666666666667,3.0,12.333333333333334,0.6666666666666666,0.0,3.3333333333333335,0.0,17.0
02/26/2021,@ Seton Hall,3-2,5.0,0,71.0,32.0,187.0,0.209,65.0,5.0,12.0,78.0,4.0,1.0,4.0,0.0,3.0,79.0,3.0,Seton Hall,5,14.2,6.4,37.4,13.0,1.0,2.4,15.6,0.8,0.2,0.8,0.0,15.8
03/05/2021,Northeastern,1-3,4.0,0,43.0,28.0,159.0,0.094,42.0,4.0,9.0,61.0,12.0,1.0,10.0,2.0,6.0,53.0,2.0,Northeastern,4,10.75,7.0,39.75,10.5,1.0,2.25,15.25,3.0,0.25,2.5,0.5,13.25
03/07/2021,@ Northeastern,1-3,4.0,0,45.0,22.0,152.0,0.151,44.0,5.0,11.0,65.0,9.0,0.0,10.0,1.0,5.0,55.0,0.0,Northeastern,4,11.25,5.5,38.0,11.0,1.25,2.75,16.25,2.25,0.0,2.5,0.25,13.75
03/24/2021,@ Delaware,0-3,3.0,0,46.0,14.0,110.0,0.291,43.0,2.0,4.0,45.0,8.0,1.0,4.0,2.0,3.0,51.0,2.0,Delaware,3,15.333333333333334,4.666666666666667,36.666666666666664,14.333333333333334,0.6666666666666666,1.3333333333333333,15.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666,17.0
03/27/2021,@ Northeastern,0-3,3.0,0,34.0,20.0,117.0,0.12,33.0,1.0,7.0,61.0,7.0,1.0,4.0,4.0,3.0,38.0,4.0,Northeastern,3,11.333333333333334,6.666666666666667,39.0,11.0,0.3333333333333333,2.3333333333333335,20.333333333333332,2.333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,12.666666666666666
