date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/26/2021,@ LMU (CA),1-3,4.0,0,34.0,19.0,111.0,0.135,33.0,2.0,12.0,34.0,13.0,3.0,10.0,1.0,8.0,44.0,0.0,LMU ,4,8.5,4.75,27.75,8.25,0.5,3.0,8.5,3.25,0.75,2.5,0.25,11.0
01/27/2021,@ LMU (CA),3-2,5.0,0,58.0,21.0,166.0,0.223,48.0,8.0,11.0,74.0,5.0,2.0,14.0,0.0,9.0,75.0,5.0,LMU ,5,11.6,4.2,33.2,9.6,1.6,2.2,14.8,1.0,0.4,2.8,0.0,15.0
02/02/2021,Pepperdine,0-3,3.0,0,36.0,18.0,109.0,0.165,34.0,6.0,4.0,52.0,4.0,0.0,6.0,0.0,3.0,45.0,1.0,Pepperdine,3,12.0,6.0,36.333333333333336,11.333333333333334,2.0,1.3333333333333333,17.333333333333332,1.3333333333333333,0.0,2.0,0.0,15.0
02/03/2021,Pepperdine,1-3,4.0,0,44.0,18.0,137.0,0.19,40.0,6.0,9.0,56.0,9.0,1.0,6.0,1.0,4.0,54.0,0.0,Pepperdine,4,11.0,4.5,34.25,10.0,1.5,2.25,14.0,2.25,0.25,1.5,0.25,13.5
02/07/2021,@ San Diego,0-3,3.0,0,26.0,17.0,103.0,0.087,26.0,1.0,7.0,35.0,7.0,0.0,4.0,0.0,2.0,29.0,0.0,San Diego,3,8.666666666666666,5.666666666666667,34.333333333333336,8.666666666666666,0.3333333333333333,2.3333333333333335,11.666666666666666,2.333333333333333,0.0,1.3333333333333333,0.0,9.666666666666666
02/08/2021,@ San Diego,0-3,3.0,0,31.0,12.0,111.0,0.171,27.0,6.0,10.0,47.0,4.0,0.0,10.0,2.0,5.0,42.0,0.0,San Diego,3,10.333333333333334,4.0,37.0,9.0,2.0,3.3333333333333335,15.666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,14.0
02/14/2021,@ Gonzaga,1-3,4.0,0,50.0,19.0,135.0,0.23,46.0,7.0,11.0,59.0,10.0,1.0,14.0,0.0,8.0,65.0,5.0,Gonzaga,4,12.5,4.75,33.75,11.5,1.75,2.75,14.75,2.5,0.25,3.5,0.0,16.25
02/15/2021,@ Gonzaga,3-2,5.0,0,44.0,22.0,158.0,0.139,39.0,9.0,7.0,67.0,3.0,1.0,10.0,0.0,6.0,59.0,0.0,Gonzaga,5,8.8,4.4,31.6,7.8,1.8,1.4,13.4,0.6,0.2,2.0,0.0,11.8
02/23/2021,Portland,3-2,5.0,0,61.0,25.0,173.0,0.208,55.0,12.0,13.0,70.0,5.0,2.0,12.0,3.0,8.0,81.0,1.0,Portland,5,12.2,5.0,34.6,11.0,2.4,2.6,14.0,1.0,0.4,2.4,0.6,16.2
02/24/2021,Portland,3-0,3.0,0,37.0,12.0,131.0,0.191,35.0,5.0,7.0,65.0,3.0,3.0,18.0,1.0,12.0,54.0,0.0,Portland,3,12.333333333333334,4.0,43.666666666666664,11.666666666666666,1.6666666666666667,2.3333333333333335,21.666666666666668,1.0,1.0,6.0,0.3333333333333333,18.0
03/09/2021,Pacific,3-0,3.0,0,31.0,7.0,102.0,0.235,28.0,1.0,12.0,44.0,4.0,2.0,26.0,0.0,15.0,47.0,0.0,Pacific,3,10.333333333333334,2.3333333333333335,34.0,9.333333333333334,0.3333333333333333,4.0,14.666666666666666,1.3333333333333333,0.6666666666666666,8.666666666666666,0.0,15.666666666666666
03/12/2021,San Francisco,0-3,3.0,0,34.0,18.0,105.0,0.152,31.0,5.0,8.0,38.0,6.0,0.0,14.0,2.0,7.0,46.0,1.0,San Francisco,3,11.333333333333334,6.0,35.0,10.333333333333334,1.6666666666666667,2.6666666666666665,12.666666666666666,2.0,0.0,4.666666666666667,0.6666666666666666,15.333333333333334
03/13/2021,@ San Francisco,3-1,4.0,0,47.0,21.0,148.0,0.176,42.0,9.0,5.0,80.0,6.0,0.0,23.0,1.0,11.5,67.5,0.0,San Francisco,4,11.75,5.25,37.0,10.5,2.25,1.25,20.0,1.5,0.0,5.75,0.25,16.875
03/18/2021,Santa Clara,3-1,4.0,0,55.0,23.0,143.0,0.224,49.0,6.0,5.0,61.0,9.0,1.0,16.0,0.0,9.0,70.0,1.0,Santa Clara,4,13.75,5.75,35.75,12.25,1.5,1.25,15.25,2.25,0.25,4.0,0.0,17.5
03/19/2021,@ Santa Clara,1-3,4.0,0,45.0,19.0,137.0,0.19,43.0,5.0,7.0,63.0,8.0,1.0,12.0,0.0,7.0,57.0,0.0,Santa Clara,4,11.25,4.75,34.25,10.75,1.25,1.75,15.75,2.0,0.25,3.0,0.0,14.25
03/26/2021,BYU,0-3,3.0,0,29.0,22.0,122.0,0.057,28.0,5.0,2.0,51.0,5.0,0.0,8.0,0.0,4.0,38.0,2.0,BYU,3,9.666666666666666,7.333333333333333,40.666666666666664,9.333333333333334,1.6666666666666667,0.6666666666666666,17.0,1.6666666666666667,0.0,2.6666666666666665,0.0,12.666666666666666
03/27/2021,BYU,0-3,3.0,0,37.0,17.0,123.0,0.163,34.0,7.0,2.0,54.0,6.0,1.0,6.0,1.0,4.0,48.0,0.0,BYU,3,12.333333333333334,5.666666666666667,41.0,11.333333333333334,2.3333333333333335,0.6666666666666666,18.0,2.0,0.3333333333333333,2.0,0.3333333333333333,16.0
