date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/31/2021,@ Chattanooga,2-3,5.0,0,54.0,33.0,181.0,0.116,49.0,2.0,11.0,85.0,3.0,2.0,14.0,2.0,9.0,65.0,0.0,Chattanooga,5,10.8,6.6,36.2,9.8,0.4,2.2,17.0,0.6,0.4,2.8,0.4,13.0
02/01/2021,@ Chattanooga,2-3,5.0,0,63.0,23.0,184.0,0.217,53.0,5.0,4.0,84.0,9.0,1.0,14.0,2.0,8.0,76.0,2.0,Chattanooga,5,12.6,4.6,36.8,10.6,1.0,0.8,16.8,1.8,0.2,2.8,0.4,15.2
02/07/2021,Mercer,2-3,5.0,0,38.0,29.0,165.0,0.055,35.0,8.0,8.0,64.0,11.0,1.0,6.0,2.0,4.0,50.0,4.0,Mercer,5,7.6,5.8,33.0,7.0,1.6,1.6,12.8,2.2,0.2,1.2,0.4,10.0
02/08/2021,Mercer,1-3,4.0,0,32.0,30.0,132.0,0.015,29.0,8.0,4.0,61.0,7.0,3.0,11.0,3.0,8.5,48.5,2.0,Mercer,4,8.0,7.5,33.0,7.25,2.0,1.0,15.25,1.75,0.75,2.75,0.75,12.125
02/14/2021,@ ETSU,2-3,5.0,0,50.0,22.0,167.0,0.168,46.0,9.0,5.0,69.0,4.0,1.0,6.0,1.0,4.0,63.0,2.0,ETSU,5,10.0,4.4,33.4,9.2,1.8,1.0,13.8,0.8,0.2,1.2,0.2,12.6
02/15/2021,@ ETSU,0-3,3.0,0,32.0,17.0,97.0,0.155,31.0,0.0,4.0,32.0,7.0,0.0,11.0,0.0,5.5,37.5,0.0,ETSU,3,10.666666666666666,5.666666666666667,32.333333333333336,10.333333333333334,0.0,1.3333333333333333,10.666666666666666,2.333333333333333,0.0,3.6666666666666665,0.0,12.5
02/21/2021,Samford,0-3,3.0,0,39.0,22.0,112.0,0.152,38.0,2.0,2.0,45.0,7.0,0.0,2.0,2.0,1.0,42.0,0.0,Samford,3,13.0,7.333333333333333,37.333333333333336,12.666666666666666,0.6666666666666666,0.6666666666666666,15.0,2.333333333333333,0.0,0.6666666666666666,0.6666666666666666,14.0
02/22/2021,Samford,1-3,4.0,0,34.0,14.0,125.0,0.16,31.0,9.0,2.0,66.0,15.0,2.0,24.0,1.0,14.0,57.0,2.0,Samford,4,8.5,3.5,31.25,7.75,2.25,0.5,16.5,3.75,0.5,6.0,0.25,14.25
02/28/2021,@ Furman,3-2,5.0,0,62.0,29.0,189.0,0.175,56.0,5.0,10.0,76.0,5.0,0.0,8.0,2.0,4.0,71.0,0.0,Furman,5,12.4,5.8,37.8,11.2,1.0,2.0,15.2,1.0,0.0,1.6,0.4,14.2
03/01/2021,@ Furman,3-1,4.0,0,59.0,24.0,176.0,0.199,53.0,5.0,9.0,70.0,7.0,3.0,18.0,1.0,12.0,76.0,0.0,Furman,4,14.75,6.0,44.0,13.25,1.25,2.25,17.5,1.75,0.75,4.5,0.25,19.0
03/14/2021,Wofford,0-3,3.0,0,23.0,16.0,89.0,0.079,23.0,7.0,5.0,29.0,8.0,1.0,2.0,0.0,2.0,32.0,1.0,Wofford,3,7.666666666666667,5.333333333333333,29.666666666666668,7.666666666666667,2.3333333333333335,1.6666666666666667,9.666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,10.666666666666666
03/15/2021,Wofford,0-3,3.0,0,24.0,24.0,111.0,0.0,24.0,4.0,5.0,42.0,7.0,0.0,6.0,0.0,3.0,31.0,1.0,Wofford,3,8.0,8.0,37.0,8.0,1.3333333333333333,1.6666666666666667,14.0,2.333333333333333,0.0,2.0,0.0,10.333333333333334
03/18/2021,Elon,0-3,3.0,0,35.0,20.0,115.0,0.13,34.0,4.0,5.0,45.0,7.0,0.0,8.0,2.0,4.0,43.0,2.0,Elon,3,11.666666666666666,6.666666666666667,38.333333333333336,11.333333333333334,1.3333333333333333,1.6666666666666667,15.0,2.333333333333333,0.0,2.6666666666666665,0.6666666666666666,14.333333333333334
03/21/2021,@ The Citadel,2-3,5.0,0,45.0,24.0,150.0,0.14,41.0,2.0,13.0,74.0,5.0,2.0,4.0,1.0,4.0,51.0,5.0,The Citadel,5,9.0,4.8,30.0,8.2,0.4,2.6,14.8,1.0,0.4,0.8,0.2,10.2
03/22/2021,@ The Citadel,0-3,3.0,0,30.0,18.0,99.0,0.121,28.0,2.0,9.0,42.0,5.0,0.0,2.0,0.0,1.0,33.0,3.0,The Citadel,3,10.0,6.0,33.0,9.333333333333334,0.6666666666666666,3.0,14.0,1.6666666666666667,0.0,0.6666666666666666,0.0,11.0
03/28/2021,Western Caro.,0-3,3.0,0,35.0,14.0,126.0,0.167,35.0,5.0,5.0,59.0,7.0,2.0,6.0,0.0,5.0,45.0,1.0,Western Caro.,3,11.666666666666666,4.666666666666667,42.0,11.666666666666666,1.6666666666666667,1.6666666666666667,19.666666666666668,2.333333333333333,0.6666666666666666,2.0,0.0,15.0
03/29/2021,Western Caro.,0-3,3.0,0,45.0,23.0,140.0,0.157,40.0,1.0,2.0,69.0,6.0,0.0,4.0,0.0,2.0,48.0,0.0,Western Caro.,3,15.0,7.666666666666667,46.666666666666664,13.333333333333334,0.3333333333333333,0.6666666666666666,23.0,2.0,0.0,1.3333333333333333,0.0,16.0
