date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
02/05/2021,@ Colorado St.,1-3,4.0,0,41.0,24.0,122.0,0.139,37.0,9.0,6.0,44.0,11.0,2.0,0.0,1.0,2.0,52.0,1.0,Colorado St.,4,10.25,6.0,30.5,9.25,2.25,1.5,11.0,2.75,0.5,0.0,0.25,13.0
02/06/2021,@ Colorado St.,3-0,3.0,0,43.0,12.0,103.0,0.301,42.0,10.0,7.0,33.0,8.0,0.0,12.0,1.0,6.0,59.0,0.0,Colorado St.,3,14.333333333333334,4.0,34.333333333333336,14.0,3.3333333333333335,2.3333333333333335,11.0,2.6666666666666665,0.0,4.0,0.3333333333333333,19.666666666666668
02/12/2021,San Jose St.,3-1,4.0,0,56.0,21.0,140.0,0.25,48.0,4.0,14.0,53.0,4.0,2.0,18.0,0.0,11.0,71.0,0.0,San Jose St.,4,14.0,5.25,35.0,12.0,1.0,3.5,13.25,1.0,0.5,4.5,0.0,17.75
02/13/2021,San Jose St.,2-3,5.0,0,51.0,20.0,135.0,0.23,48.0,9.0,17.0,47.0,7.0,0.0,17.0,2.0,8.5,68.5,0.0,San Jose St.,5,10.2,4.0,27.0,9.6,1.8,3.4,9.4,1.4,0.0,3.4,0.4,13.7
02/19/2021,@ Nevada,1-3,4.0,0,47.0,30.0,112.0,0.152,41.0,7.0,8.0,37.0,13.0,1.0,16.0,0.0,9.0,63.0,3.0,Nevada,4,11.75,7.5,28.0,10.25,1.75,2.0,9.25,3.25,0.25,4.0,0.0,15.75
02/20/2021,@ Nevada,3-0,3.0,0,35.0,15.0,85.0,0.235,32.0,8.0,4.0,33.0,7.0,5.0,8.0,0.0,9.0,52.0,1.0,Nevada,3,11.666666666666666,5.0,28.333333333333332,10.666666666666666,2.6666666666666665,1.3333333333333333,11.0,2.333333333333333,1.6666666666666667,2.6666666666666665,0.0,17.333333333333332
02/26/2021,New Mexico,3-1,4.0,0,65.0,30.0,152.0,0.23,60.0,4.0,15.0,66.0,4.0,2.0,10.0,1.0,7.0,76.0,0.0,New Mexico,4,16.25,7.5,38.0,15.0,1.0,3.75,16.5,1.0,0.5,2.5,0.25,19.0
02/27/2021,New Mexico,2-3,5.0,0,58.0,35.0,175.0,0.131,54.0,5.0,8.0,84.0,9.0,0.0,10.0,1.0,5.0,68.0,1.0,New Mexico,5,11.6,7.0,35.0,10.8,1.0,1.6,16.8,1.8,0.0,2.0,0.2,13.6
03/05/2021,Fresno St.,3-1,4.0,0,62.0,21.0,147.0,0.279,58.0,8.0,10.0,68.0,2.0,0.0,18.0,2.0,9.0,79.0,0.0,Fresno St.,4,15.5,5.25,36.75,14.5,2.0,2.5,17.0,0.5,0.0,4.5,0.5,19.75
03/06/2021,Fresno St.,2-3,5.0,0,64.0,31.0,194.0,0.17,60.0,4.0,11.0,81.0,10.0,3.0,16.0,3.0,11.0,79.0,2.0,Fresno St.,5,12.8,6.2,38.8,12.0,0.8,2.2,16.2,2.0,0.6,3.2,0.6,15.8
03/19/2021,@ Utah St.,2-3,5.0,0,58.0,33.0,149.0,0.168,55.0,13.0,12.0,54.0,11.0,0.0,4.0,4.0,2.0,73.0,1.0,Utah St.,5,11.6,6.6,29.8,11.0,2.6,2.4,10.8,2.2,0.0,0.8,0.8,14.6
03/20/2021,@ Utah St.,3-0,3.0,0,38.0,21.0,106.0,0.16,34.0,5.0,11.0,48.0,3.0,0.0,12.0,1.0,6.0,49.0,1.0,Utah St.,3,12.666666666666666,7.0,35.333333333333336,11.333333333333334,1.6666666666666667,3.6666666666666665,16.0,1.0,0.0,4.0,0.3333333333333333,16.333333333333332
03/27/2021,Boise St.,3-1,4.0,0,56.0,25.0,151.0,0.205,51.0,3.0,10.0,66.0,7.0,2.0,12.0,2.0,8.0,67.0,1.0,Boise St.,4,14.0,6.25,37.75,12.75,0.75,2.5,16.5,1.75,0.5,3.0,0.5,16.75
