date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
01/31/2021,ETSU,2-3,5.0,0,56.0,29.0,143.0,0.189,51.0,6.0,9.0,45.0,14.0,5.0,12.0,0.0,11.0,73.0,1.0,ETSU,5,11.2,5.8,28.6,10.2,1.2,1.8,9.0,2.8,1.0,2.4,0.0,14.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
02/01/2021,ETSU,1-3,4.0,0,46.0,28.0,128.0,0.141,43.0,3.0,2.0,46.0,8.0,3.0,12.0,1.0,9.0,58.0,0.0,ETSU,4,11.5,7.0,32.0,10.75,0.75,0.5,11.5,2.0,0.75,3.0,0.25,14.5,,5.6,,2.9,,14.3,,0.0945,,5.1,,0.6,,0.9,,4.5,,0.5,,1.2,,0.0,,7.3
02/07/2021,@ The Citadel,3-0,3.0,0,41.0,21.0,104.0,0.192,40.0,5.0,7.0,50.0,6.0,2.0,8.0,2.0,6.0,52.0,2.0,The Citadel,3,13.666666666666666,7.0,34.666666666666664,13.333333333333334,1.6666666666666667,2.333333333333333,16.666666666666668,2.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,17.333333333333332,,7.566666666666666,,4.266666666666667,,20.2,,0.10999999999999999,,6.983333333333333,,0.65,,0.7666666666666666,,6.833333333333333,,0.5833333333333334,,1.8,,0.08333333333333333,,9.700000000000001
02/08/2021,@ The Citadel,3-2,5.0,0,54.0,21.0,151.0,0.219,53.0,5.0,9.0,66.0,9.0,6.0,14.0,2.0,13.0,72.0,1.0,The Citadel,5,10.8,4.2,30.2,10.6,1.0,1.8,13.2,1.8,1.2,2.8,0.4,14.4,12.122222222222222,9.091666666666667,6.6000000000000005,4.95,31.755555555555556,23.816666666666666,0.17400000000000002,0.1305,11.427777777777777,8.570833333333333,1.2055555555555555,0.9041666666666667,1.5444444444444443,1.1583333333333332,12.388888888888891,9.291666666666668,0.8055555555555555,0.6041666666666666,2.6888888888888887,2.0166666666666666,0.3055555555555555,0.22916666666666666,15.477777777777776,11.608333333333334
02/21/2021,@ Chattanooga,3-1,4.0,0,45.0,25.0,130.0,0.154,41.0,8.0,7.0,61.0,7.0,6.0,20.0,0.0,16.0,69.0,1.0,Chattanooga,4,11.25,6.25,32.5,10.25,2.0,1.75,15.25,1.75,1.5,5.0,0.0,17.25,11.988888888888889,9.433333333333334,6.066666666666666,4.8,32.288888888888884,25.093333333333334,0.18400000000000002,0.1482,11.561111111111112,8.976666666666667,1.138888888888889,0.9233333333333335,1.5444444444444443,1.2866666666666666,13.78888888888889,10.073333333333334,0.8722222222222222,0.7233333333333333,2.8222222222222215,2.1733333333333333,0.4388888888888889,0.2633333333333333,15.41111111111111,12.166666666666668
02/22/2021,@ Chattanooga,0-3,3.0,0,29.0,23.0,123.0,0.049,24.0,7.0,1.0,69.0,11.0,1.0,6.0,0.0,4.0,40.0,1.0,Chattanooga,3,9.666666666666666,7.666666666666667,41.0,8.0,2.333333333333333,0.3333333333333333,23.0,3.6666666666666665,0.3333333333333333,2.0,0.0,13.333333333333334,11.905555555555557,9.736111111111112,5.816666666666666,5.041666666666667,32.455555555555556,26.32777777777778,0.18833333333333332,0.14916666666666667,11.394444444444446,9.188888888888888,1.5555555555555556,1.1027777777777779,1.961111111111111,1.363888888888889,15.03888888888889,10.936111111111112,1.1222222222222222,0.8527777777777777,3.4888888888888885,2.6444444444444444,0.35555555555555557,0.21944444444444444,16.327777777777776,13.013888888888891
02/28/2021,UNC Greensboro,2-3,5.0,0,59.0,19.0,174.0,0.23,56.0,5.0,6.0,89.0,5.0,2.0,6.0,0.0,5.0,69.0,2.0,UNC Greensboro,5,11.8,3.8,34.8,11.2,1.0,1.2,17.8,1.0,0.4,1.2,0.0,13.8,10.572222222222223,9.726190476190478,6.038888888888889,5.416666666666666,34.56666666666667,28.423809523809524,0.1406666666666667,0.13485714285714287,9.616666666666665,9.019047619047619,1.7777777777777777,1.2785714285714285,1.2944444444444445,1.2166666666666668,17.150000000000002,12.65952380952381,1.0111111111111113,0.7785714285714285,3.266666666666667,2.5523809523809526,0.13333333333333333,0.1880952380952381,14.994444444444445,13.05952380952381
03/01/2021,UNC Greensboro,1-3,4.0,0,57.0,28.0,164.0,0.177,52.0,7.0,8.0,76.0,5.0,4.0,12.0,2.0,10.0,74.0,0.0,UNC Greensboro,4,14.25,7.0,41.0,13.0,1.75,2.0,19.0,1.25,1.0,3.0,0.5,18.5,10.905555555555557,9.985416666666667,5.905555555555556,5.214583333333333,36.1,29.22083333333333,0.14433333333333334,0.14675000000000002,9.816666666666666,9.291666666666666,1.7777777777777777,1.24375,1.0944444444444443,1.2145833333333333,18.683333333333334,13.302083333333334,0.7444444444444445,0.73125,2.733333333333333,2.3833333333333333,0.0,0.16458333333333333,14.794444444444444,13.152083333333334
03/07/2021,Western Caro.,3-1,4.0,0,66.0,26.0,168.0,0.238,62.0,3.0,5.0,71.0,3.0,3.0,4.0,2.0,5.0,74.0,0.0,Western Caro.,4,16.5,6.5,42.0,15.5,0.75,1.25,17.75,0.75,0.75,1.0,0.5,18.5,11.905555555555557,10.45925925925926,6.155555555555556,5.412962962962962,38.93333333333333,30.52962962962963,0.152,0.15011111111111114,10.733333333333334,9.703703703703702,1.6944444444444444,1.2999999999999998,1.1777777777777778,1.3018518518518518,19.933333333333334,13.935185185185185,0.5777777777777778,0.7611111111111111,2.066666666666667,2.4518518518518517,0.16666666666666666,0.20185185185185184,15.21111111111111,13.746296296296297
03/08/2021,Western Caro.,0-3,3.0,0,37.0,24.0,130.0,0.1,36.0,4.0,3.0,59.0,6.0,2.0,6.0,2.0,5.0,46.0,1.0,Western Caro.,3,12.333333333333334,8.0,43.333333333333336,12.0,1.3333333333333333,1.0,19.666666666666668,2.0,0.6666666666666666,2.0,0.6666666666666666,15.333333333333334,14.183333333333332,11.063333333333334,5.766666666666666,5.5216666666666665,39.266666666666666,31.676666666666666,0.215,0.1589,13.233333333333334,10.283333333333333,1.1666666666666667,1.2449999999999999,1.4833333333333332,1.2966666666666666,18.183333333333334,14.316666666666668,0.7166666666666668,0.76,1.7333333333333334,2.3066666666666666,0.3333333333333333,0.23166666666666663,16.933333333333334,14.221666666666668
