date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
02/13/2021,@ St. John's (NY),0-3,3.0,0,32.0,19.0,92.0,0.141,29.0,1.0,7.0,30.0,4.0,0.0,8.0,0.0,4.0,37.0,3.0,St. John's ,3,10.666666666666666,6.333333333333333,30.666666666666668,9.666666666666666,0.3333333333333333,2.3333333333333335,10.0,1.3333333333333333,0.0,2.6666666666666665,0.0,12.333333333333334
02/20/2021,@ UAlbany,2-3,5.0,0,52.0,26.0,202.0,0.129,47.0,2.0,5.0,105.0,8.0,0.0,16.0,5.0,8.0,62.0,5.0,UAlbany,5,10.4,5.2,40.4,9.4,0.4,1.0,21.0,1.6,0.0,3.2,1.0,12.4
02/20/2021,@ UAlbany,3-0,3.0,0,40.0,13.0,99.0,0.273,39.0,5.0,2.0,42.0,5.0,0.0,16.0,2.0,8.0,53.0,1.0,UAlbany,3,13.333333333333334,4.333333333333333,33.0,13.0,1.6666666666666667,0.6666666666666666,14.0,1.6666666666666667,0.0,5.333333333333333,0.6666666666666666,17.666666666666668
02/27/2021,@ Seton Hall,1-3,4.0,0,53.0,25.0,168.0,0.167,41.0,4.0,3.0,68.0,8.0,3.0,10.0,0.0,8.0,65.0,0.0,Seton Hall,4,13.25,6.25,42.0,10.25,1.0,0.75,17.0,2.0,0.75,2.5,0.0,16.25
03/02/2021,Central Conn. St.,3-0,3.0,0,45.0,20.0,129.0,0.194,39.0,4.0,7.0,48.0,1.0,2.0,4.0,0.0,4.0,53.0,0.0,Central Conn. St.,3,15.0,6.666666666666667,43.0,13.0,1.3333333333333333,2.3333333333333335,16.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,17.666666666666668
03/02/2021,Central Conn. St.,3-0,3.0,0,36.0,12.0,118.0,0.203,30.0,5.0,6.0,56.0,1.0,3.0,18.0,1.0,12.0,53.0,0.0,Central Conn. St.,3,12.0,4.0,39.333333333333336,10.0,1.6666666666666667,2.0,18.666666666666668,0.3333333333333333,1.0,6.0,0.3333333333333333,17.666666666666668
03/08/2021,Bryant,3-0,3.0,0,45.0,10.0,111.0,0.315,41.0,7.0,10.0,56.0,1.0,0.0,8.0,0.0,4.0,56.0,1.0,Bryant,3,15.0,3.3333333333333335,37.0,13.666666666666666,2.3333333333333335,3.3333333333333335,18.666666666666668,0.3333333333333333,0.0,2.6666666666666665,0.0,18.666666666666668
03/08/2021,Bryant,3-0,3.0,0,38.0,21.0,124.0,0.137,34.0,4.0,6.0,56.0,3.0,0.0,12.0,1.0,6.0,48.0,0.0,Bryant,3,12.666666666666666,7.0,41.333333333333336,11.333333333333334,1.3333333333333333,2.0,18.666666666666668,1.0,0.0,4.0,0.3333333333333333,16.0
03/12/2021,@ LIU,3-2,5.0,0,74.0,21.0,223.0,0.238,72.0,4.0,8.0,119.0,6.0,1.0,22.0,6.0,12.0,90.0,2.0,LIU,5,14.8,4.2,44.6,14.4,0.8,1.6,23.8,1.2,0.2,4.4,1.2,18.0
03/12/2021,@ LIU,3-2,5.0,0,59.0,30.0,190.0,0.153,56.0,8.0,6.0,95.0,5.0,0.0,20.0,2.0,10.0,77.0,1.0,LIU,5,11.8,6.0,38.0,11.2,1.6,1.2,19.0,1.0,0.0,4.0,0.4,15.4
03/26/2021,@ FDU,3-1,4.0,0,58.0,21.0,156.0,0.237,55.0,3.0,6.0,75.0,8.0,1.0,10.0,0.0,6.0,67.0,1.0,FDU,4,14.5,5.25,39.0,13.75,0.75,1.5,18.75,2.0,0.25,2.5,0.0,16.75
03/26/2021,@ FDU,3-0,3.0,0,46.0,12.0,118.0,0.288,43.0,4.0,6.0,56.0,5.0,0.0,2.0,1.0,1.0,51.0,2.0,FDU,3,15.333333333333334,4.0,39.333333333333336,14.333333333333334,1.3333333333333333,2.0,18.666666666666668,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,17.0
03/31/2021,@ Merrimack,3-0,3.0,0,42.0,13.0,102.0,0.284,37.0,5.0,8.0,51.0,3.0,1.0,4.0,2.0,3.0,50.0,1.0,Merrimack,3,14.0,4.333333333333333,34.0,12.333333333333334,1.6666666666666667,2.6666666666666665,17.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,16.666666666666668
03/31/2021,@ Merrimack,3-0,3.0,0,42.0,10.0,90.0,0.356,41.0,3.0,4.0,57.0,3.0,1.0,10.0,0.0,6.0,51.0,1.0,Merrimack,3,14.0,3.3333333333333335,30.0,13.666666666666666,1.0,1.3333333333333333,19.0,1.0,0.3333333333333333,3.3333333333333335,0.0,17.0
