date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/31/2021,Fla. Atlantic,3-1,4.0,0,44.0,25.0,163.0,0.117,42.0,7.0,6.0,88.0,6.0,4.0,14.0,7.0,11.0,62.0,0.0,Fla. Atlantic,4,11.0,6.25,40.75,10.5,1.75,1.5,22.0,1.5,1.0,3.5,1.75,15.5
02/20/2021,FGCU,0-3,3.0,0,27.0,15.0,104.0,0.115,29.0,1.0,5.0,50.0,4.0,0.0,8.0,6.0,4.0,32.0,0.0,FGCU,3,9.0,5.0,34.666666666666664,9.666666666666666,0.3333333333333333,1.6666666666666667,16.666666666666668,1.3333333333333333,0.0,2.6666666666666665,2.0,10.666666666666666
02/21/2021,FGCU,0-3,3.0,0,37.0,19.0,121.0,0.149,36.0,1.0,7.0,56.0,1.0,2.0,8.0,4.0,6.0,44.0,1.0,FGCU,3,12.333333333333334,6.333333333333333,40.333333333333336,12.0,0.3333333333333333,2.3333333333333335,18.666666666666668,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,14.666666666666666
02/25/2021,North Florida,2-3,5.0,0,63.0,29.0,204.0,0.167,52.0,4.0,7.0,105.0,5.0,3.0,8.0,2.0,7.0,74.0,0.0,North Florida,5,12.6,5.8,40.8,10.4,0.8,1.4,21.0,1.0,0.6,1.6,0.4,14.8
02/26/2021,North Florida,3-0,3.0,0,48.0,14.0,117.0,0.291,45.0,1.0,4.0,58.0,5.0,1.0,14.0,2.0,8.0,57.0,2.0,North Florida,3,16.0,4.666666666666667,39.0,15.0,0.3333333333333333,1.3333333333333333,19.333333333333332,1.6666666666666667,0.3333333333333333,4.666666666666667,0.6666666666666666,19.0
03/05/2021,Jacksonville,3-1,4.0,0,57.0,14.0,149.0,0.289,55.0,5.0,8.0,81.0,4.0,1.0,10.0,1.0,6.0,68.0,1.0,Jacksonville,4,14.25,3.5,37.25,13.75,1.25,2.0,20.25,1.0,0.25,2.5,0.25,17.0
03/06/2021,Jacksonville,3-0,3.0,0,41.0,14.0,107.0,0.252,40.0,2.0,3.0,70.0,3.0,3.0,6.0,3.0,6.0,49.0,2.0,Jacksonville,3,13.666666666666666,4.666666666666667,35.666666666666664,13.333333333333334,0.6666666666666666,1.0,23.333333333333332,1.0,1.0,2.0,1.0,16.333333333333332
03/10/2021,@ Jacksonville,3-1,4.0,0,61.0,15.0,153.0,0.301,56.0,5.0,6.0,81.0,8.0,7.0,12.0,0.0,13.0,79.0,0.0,Jacksonville,4,15.25,3.75,38.25,14.0,1.25,1.5,20.25,2.0,1.75,3.0,0.0,19.75
03/12/2021,@ FGCU,0-3,3.0,0,27.0,16.0,102.0,0.108,26.0,2.0,5.0,42.0,6.0,3.0,6.0,0.0,6.0,35.0,2.0,FGCU,3,9.0,5.333333333333333,34.0,8.666666666666666,0.6666666666666666,1.6666666666666667,14.0,2.0,1.0,2.0,0.0,11.666666666666666
03/13/2021,@ FGCU,0-3,3.0,0,34.0,10.0,106.0,0.226,34.0,0.0,2.0,43.0,3.0,0.0,6.0,1.0,3.0,37.0,3.0,FGCU,3,11.333333333333334,3.3333333333333335,35.333333333333336,11.333333333333334,0.0,0.6666666666666666,14.333333333333334,1.0,0.0,2.0,0.3333333333333333,12.333333333333334
03/17/2021,@ Jacksonville,2-3,5.0,0,58.0,28.0,184.0,0.163,55.0,6.0,4.0,77.0,9.0,5.0,14.0,0.0,12.0,76.0,0.0,Jacksonville,5,11.6,5.6,36.8,11.0,1.2,0.8,15.4,1.8,1.0,2.8,0.0,15.2
03/19/2021,@ North Florida,3-2,5.0,0,52.0,16.0,162.0,0.222,51.0,8.0,9.0,70.0,3.0,3.0,4.0,4.0,5.0,65.0,4.0,North Florida,5,10.4,3.2,32.4,10.2,1.6,1.8,14.0,0.6,0.6,0.8,0.8,13.0
03/20/2021,@ North Florida,1-3,4.0,0,48.0,21.0,170.0,0.159,47.0,5.0,4.0,84.0,6.0,6.0,8.0,1.0,10.0,63.0,2.0,North Florida,4,12.0,5.25,42.5,11.75,1.25,1.0,21.0,1.5,1.5,2.0,0.25,15.75
03/27/2021,@ North Florida,0-3,3.0,0,25.0,24.0,110.0,0.009,24.0,2.0,2.0,45.0,5.0,2.0,6.0,4.0,5.0,32.0,0.0,North Florida,3,8.333333333333334,8.0,36.666666666666664,8.0,0.6666666666666666,0.6666666666666666,15.0,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,10.666666666666666
