date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
10/17/2020,LSU,3-0,3.0,0,40.0,18.0,117.0,0.188,33.0,4.0,5.0,56.0,2.0,3.0,16.0,0.0,11.0,55.0,0.0,LSU,3,13.333333333333334,6.0,39.0,11.0,1.3333333333333333,1.6666666666666667,18.666666666666668,0.6666666666666666,1.0,5.333333333333333,0.0,18.333333333333332
10/18/2020,LSU,3-2,5.0,0,69.0,25.0,180.0,0.244,56.0,5.0,7.0,84.0,5.0,2.0,28.0,2.0,16.0,90.0,0.0,LSU,5,13.8,5.0,36.0,11.2,1.0,1.4,16.8,1.0,0.4,5.6,0.4,18.0
10/22/2020,@ Ole Miss,3-1,4.0,0,49.0,20.0,134.0,0.216,46.0,2.0,12.0,49.0,5.0,4.0,14.0,1.0,11.0,62.0,1.0,Ole Miss,4,12.25,5.0,33.5,11.5,0.5,3.0,12.25,1.25,1.0,3.5,0.25,15.5
10/23/2020,@ Ole Miss,3-1,4.0,0,54.0,10.0,117.0,0.376,49.0,4.0,10.0,56.0,8.0,0.0,10.0,0.0,5.0,63.0,0.0,Ole Miss,4,13.5,2.5,29.25,12.25,1.0,2.5,14.0,2.0,0.0,2.5,0.0,15.75
11/04/2020,Mississippi St.,1-3,4.0,0,50.0,29.0,140.0,0.15,47.0,7.0,3.0,52.0,7.0,0.0,10.0,0.0,5.0,62.0,0.0,Mississippi St.,4,12.5,7.25,35.0,11.75,1.75,0.75,13.0,1.75,0.0,2.5,0.0,15.5
11/05/2020,Mississippi St.,2-3,5.0,0,62.0,29.0,173.0,0.191,59.0,6.0,7.0,77.0,5.0,4.0,16.0,5.0,12.0,80.0,0.0,Mississippi St.,5,12.4,5.8,34.6,11.8,1.2,1.4,15.4,1.0,0.8,3.2,1.0,16.0
11/13/2020,@ Arkansas,1-3,4.0,0,48.0,24.0,137.0,0.175,44.0,7.0,4.0,55.0,9.0,2.0,14.0,5.0,9.0,64.0,0.0,Arkansas,4,12.0,6.0,34.25,11.0,1.75,1.0,13.75,2.25,0.5,3.5,1.25,16.0
11/14/2020,@ Arkansas,1-3,4.0,0,56.0,31.0,184.0,0.136,54.0,3.0,6.0,93.0,4.0,2.0,18.0,3.0,11.0,70.0,3.0,Arkansas,4,14.0,7.75,46.0,13.5,0.75,1.5,23.25,1.0,0.5,4.5,0.75,17.5
02/10/2021,@ South Carolina,3-1,4.0,0,48.0,21.0,137.0,0.197,47.0,12.0,4.0,46.0,6.0,1.0,12.0,1.0,7.0,67.0,1.0,South Carolina,4,12.0,5.25,34.25,11.75,3.0,1.0,11.5,1.5,0.25,3.0,0.25,16.75
02/11/2021,@ South Carolina,3-1,4.0,0,48.0,18.0,122.0,0.246,46.0,7.0,7.0,52.0,10.0,4.0,12.0,0.0,10.0,65.0,0.0,South Carolina,4,12.0,4.5,30.5,11.5,1.75,1.75,13.0,2.5,1.0,3.0,0.0,16.25
03/05/2021,Alabama,3-1,4.0,0,51.0,19.0,138.0,0.232,49.0,11.0,17.0,60.0,12.0,2.0,20.0,0.0,12.0,74.0,0.0,Alabama,4,12.75,4.75,34.5,12.25,2.75,4.25,15.0,3.0,0.5,5.0,0.0,18.5
03/06/2021,Alabama,3-0,3.0,0,52.0,11.0,145.0,0.283,49.0,3.0,4.0,71.0,3.0,1.0,6.0,2.0,4.0,59.0,2.0,Alabama,3,17.333333333333332,3.6666666666666665,48.333333333333336,16.333333333333332,1.0,1.3333333333333333,23.666666666666668,1.0,0.3333333333333333,2.0,0.6666666666666666,19.666666666666668
03/12/2021,@ Georgia,3-1,4.0,0,62.0,22.0,171.0,0.234,51.0,3.0,12.0,84.0,5.0,0.0,8.0,0.0,4.0,69.0,0.0,Georgia,4,15.5,5.5,42.75,12.75,0.75,3.0,21.0,1.25,0.0,2.0,0.0,17.25
03/13/2021,@ Georgia,2-3,5.0,0,59.0,27.0,164.0,0.195,51.0,2.0,7.0,73.0,7.0,2.0,22.0,0.0,13.0,74.0,2.0,Georgia,5,11.8,5.4,32.8,10.2,0.4,1.4,14.6,1.4,0.4,4.4,0.0,14.8
03/19/2021,@ Missouri,0-3,3.0,0,29.0,19.0,96.0,0.104,27.0,3.0,7.0,41.0,10.0,2.0,4.0,0.0,4.0,36.0,1.0,Missouri,3,9.666666666666666,6.333333333333333,32.0,9.0,1.0,2.3333333333333335,13.666666666666666,3.333333333333333,0.6666666666666666,1.3333333333333333,0.0,12.0
03/20/2021,@ Missouri,2-3,5.0,0,60.0,20.0,143.0,0.28,50.0,4.0,12.0,58.0,9.0,1.0,6.0,0.0,4.0,68.0,0.0,Missouri,5,12.0,4.0,28.6,10.0,0.8,2.4,11.6,1.8,0.2,1.2,0.0,13.6
03/24/2021,Florida,0-3,3.0,0,37.0,26.0,95.0,0.116,32.0,3.0,5.0,27.0,5.0,1.0,8.0,0.0,5.0,45.0,0.0,Florida,3,12.333333333333334,8.666666666666666,31.666666666666668,10.666666666666666,1.0,1.6666666666666667,9.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,15.0
03/25/2021,Florida,1-3,4.0,0,45.0,24.0,138.0,0.152,43.0,4.0,9.0,53.0,9.0,0.0,8.0,0.0,4.0,53.0,0.0,Florida,4,11.25,6.0,34.5,10.75,1.0,2.25,13.25,2.25,0.0,2.0,0.0,13.25
