date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/22/2021,@ Bowling Green,2-3,5.0,0,52.0,18.0,163.0,0.209,47.0,4.0,11.0,68.0,9.0,1.0,20.0,2.0,11.0,67.0,0.0,Bowling Green,5,10.4,3.6,32.6,9.4,0.8,2.2,13.6,1.8,0.2,4.0,0.4,13.4
01/23/2021,@ Bowling Green,0-3,3.0,0,28.0,18.0,94.0,0.106,26.0,3.0,4.0,40.0,2.0,3.0,6.0,0.0,6.0,37.0,0.0,Bowling Green,3,9.333333333333334,6.0,31.333333333333332,8.666666666666666,1.0,1.3333333333333333,13.333333333333334,0.6666666666666666,1.0,2.0,0.0,12.333333333333334
01/28/2021,Toledo,3-2,5.0,0,59.0,31.0,172.0,0.163,55.0,4.0,5.0,67.0,6.0,5.0,14.0,0.0,12.0,75.0,1.0,Toledo,5,11.8,6.2,34.4,11.0,0.8,1.0,13.4,1.2,1.0,2.8,0.0,15.0
01/29/2021,Toledo,0-3,3.0,0,33.0,17.0,109.0,0.147,31.0,5.0,7.0,48.0,5.0,0.0,8.0,1.0,4.0,42.0,0.0,Toledo,3,11.0,5.666666666666667,36.333333333333336,10.333333333333334,1.6666666666666667,2.3333333333333335,16.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,14.0
02/04/2021,@ Central Mich.,2-3,5.0,0,60.0,25.0,205.0,0.171,58.0,4.0,6.0,101.0,5.0,2.0,14.0,1.0,9.0,73.0,0.0,Central Mich.,5,12.0,5.0,41.0,11.6,0.8,1.2,20.2,1.0,0.4,2.8,0.2,14.6
02/05/2021,@ Central Mich.,1-3,4.0,0,43.0,37.0,162.0,0.037,39.0,4.0,4.0,70.0,3.0,8.0,4.0,3.0,10.0,57.0,0.0,Central Mich.,4,10.75,9.25,40.5,9.75,1.0,1.0,17.5,0.75,2.0,1.0,0.75,14.25
02/11/2021,Eastern Mich.,1-3,4.0,0,58.0,20.0,165.0,0.23,53.0,3.0,11.0,68.0,2.0,0.0,20.0,5.0,10.0,71.0,0.0,Eastern Mich.,4,14.5,5.0,41.25,13.25,0.75,2.75,17.0,0.5,0.0,5.0,1.25,17.75
02/12/2021,Eastern Mich.,3-1,4.0,0,70.0,22.0,189.0,0.254,61.0,1.0,8.0,75.0,6.0,0.0,18.0,2.0,9.0,80.0,0.0,Eastern Mich.,4,17.5,5.5,47.25,15.25,0.25,2.0,18.75,1.5,0.0,4.5,0.5,20.0
02/18/2021,@ Ball St.,3-0,3.0,0,40.0,16.0,115.0,0.209,37.0,7.0,3.0,59.0,2.0,0.0,19.0,3.0,9.5,56.5,0.0,Ball St.,3,13.333333333333334,5.333333333333333,38.333333333333336,12.333333333333334,2.3333333333333335,1.0,19.666666666666668,0.6666666666666666,0.0,6.333333333333333,1.0,18.833333333333332
02/19/2021,@ Ball St.,3-0,3.0,0,53.0,14.0,128.0,0.305,49.0,1.0,5.0,57.0,2.0,2.0,8.0,3.0,6.0,60.0,2.0,Ball St.,3,17.666666666666668,4.666666666666667,42.666666666666664,16.333333333333332,0.3333333333333333,1.6666666666666667,19.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,20.0
