date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/25/2021,Valparaiso,3-2,5.0,0,55.0,33.0,170.0,0.129,53.0,2.0,12.0,71.0,2.0,2.0,18.0,0.0,11.0,68.0,0.0,Valparaiso,5,11.0,6.6,34.0,10.6,0.4,2.4,14.2,0.4,0.4,3.6,0.0,13.6
01/29/2021,Butler,3-2,5.0,0,57.0,33.0,216.0,0.111,55.0,10.0,8.0,106.0,2.0,2.0,26.0,2.0,15.0,82.0,0.0,Butler,5,11.4,6.6,43.2,11.0,2.0,1.6,21.2,0.4,0.4,5.2,0.4,16.4
02/01/2021,@ Valparaiso,1-3,4.0,0,52.0,26.0,162.0,0.16,49.0,5.0,8.0,64.0,5.0,2.0,16.0,1.0,10.0,67.0,1.0,Valparaiso,4,13.0,6.5,40.5,12.25,1.25,2.0,16.0,1.25,0.5,4.0,0.25,16.75
02/07/2021,@ Southern Ill.,3-0,3.0,0,43.0,14.0,100.0,0.29,41.0,7.0,4.0,47.0,6.0,1.0,8.0,3.0,5.0,55.0,1.0,Southern Ill.,3,14.333333333333334,4.666666666666667,33.333333333333336,13.666666666666666,2.3333333333333335,1.3333333333333333,15.666666666666666,2.0,0.3333333333333333,2.6666666666666665,1.0,18.333333333333332
02/08/2021,@ Southern Ill.,3-0,3.0,0,46.0,18.0,102.0,0.275,41.0,6.0,8.0,41.0,5.0,1.0,16.0,2.0,9.0,61.0,0.0,Southern Ill.,3,15.333333333333334,6.0,34.0,13.666666666666666,2.0,2.6666666666666665,13.666666666666666,1.6666666666666667,0.3333333333333333,5.333333333333333,0.6666666666666666,20.333333333333332
02/14/2021,Evansville,3-2,5.0,0,67.0,29.0,178.0,0.213,62.0,9.0,2.0,94.0,1.0,0.0,18.0,1.0,9.0,85.0,2.0,Evansville,5,13.4,5.8,35.6,12.4,1.8,0.4,18.8,0.2,0.0,3.6,0.2,17.0
02/15/2021,Evansville,2-3,5.0,0,57.0,39.0,205.0,0.088,56.0,5.0,7.0,102.0,6.0,0.0,14.0,1.0,7.0,69.0,3.0,Evansville,5,11.4,7.8,41.0,11.2,1.0,1.4,20.4,1.2,0.0,2.8,0.2,13.8
02/21/2021,@ Indiana St.,3-1,4.0,0,47.0,20.0,139.0,0.194,43.0,9.0,3.0,64.0,7.0,3.0,14.0,0.0,10.0,66.0,0.0,Indiana St.,4,11.75,5.0,34.75,10.75,2.25,0.75,16.0,1.75,0.75,3.5,0.0,16.5
02/22/2021,@ Indiana St.,0-3,3.0,0,31.0,21.0,126.0,0.079,25.0,1.0,1.0,56.0,8.0,1.0,4.0,0.0,3.0,35.0,0.0,Indiana St.,3,10.333333333333334,7.0,42.0,8.333333333333334,0.3333333333333333,0.3333333333333333,18.666666666666668,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,11.666666666666666
03/07/2021,Missouri St.,3-2,5.0,0,73.0,26.0,169.0,0.278,69.0,3.0,7.0,76.0,3.0,0.0,26.0,0.0,13.0,89.0,1.0,Missouri St.,5,14.6,5.2,33.8,13.8,0.6,1.4,15.2,0.6,0.0,5.2,0.0,17.8
03/08/2021,Missouri St.,0-3,3.0,0,36.0,27.0,116.0,0.078,34.0,4.0,5.0,48.0,6.0,0.0,10.0,1.0,5.0,45.0,0.0,Missouri St.,3,12.0,9.0,38.666666666666664,11.333333333333334,1.3333333333333333,1.6666666666666667,16.0,2.0,0.0,3.3333333333333335,0.3333333333333333,15.0
03/14/2021,@ Bradley,0-3,3.0,0,36.0,24.0,126.0,0.095,35.0,5.0,2.0,49.0,6.0,3.0,6.0,4.0,6.0,47.0,0.0,Bradley,3,12.0,8.0,42.0,11.666666666666666,1.6666666666666667,0.6666666666666666,16.333333333333332,2.0,1.0,2.0,1.3333333333333333,15.666666666666666
03/15/2021,@ Bradley,0-3,3.0,0,42.0,28.0,134.0,0.104,42.0,5.0,4.0,52.0,7.0,3.0,4.0,1.0,5.0,52.0,1.0,Bradley,3,14.0,9.333333333333334,44.666666666666664,14.0,1.6666666666666667,1.3333333333333333,17.333333333333332,2.333333333333333,1.0,1.3333333333333333,0.3333333333333333,17.333333333333332
03/21/2021,@ UNI,2-3,5.0,0,41.0,24.0,136.0,0.125,37.0,7.0,9.0,49.0,9.0,1.0,18.0,2.0,10.0,58.0,0.0,UNI,5,8.2,4.8,27.2,7.4,1.4,1.8,9.8,1.8,0.2,3.6,0.4,11.6
03/22/2021,@ UNI,3-1,4.0,0,43.0,16.0,134.0,0.201,41.0,8.0,10.0,66.0,5.0,4.0,20.0,3.0,14.0,65.0,0.0,UNI,4,10.75,4.0,33.5,10.25,2.0,2.5,16.5,1.25,1.0,5.0,0.75,16.25
03/27/2021,Drake,3-0,3.0,0,48.0,17.0,118.0,0.263,45.0,7.0,4.0,54.0,4.0,1.0,14.0,1.0,8.0,63.0,0.0,Drake,3,16.0,5.666666666666667,39.333333333333336,15.0,2.3333333333333335,1.3333333333333333,18.0,1.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,21.0
03/28/2021,Drake,1-3,4.0,0,58.0,34.0,165.0,0.145,56.0,7.0,4.0,72.0,6.0,0.0,12.0,0.0,6.0,71.0,0.0,Drake,4,14.5,8.5,41.25,14.0,1.75,1.0,18.0,1.5,0.0,3.0,0.0,17.75
04/01/2021,"Missouri St. @ Normal, IL",3-2,5.0,0,68.0,25.0,204.0,0.211,65.0,1.0,8.0,99.0,5.0,5.0,18.0,2.0,14.0,83.0,0.0,Missouri St.,5,13.6,5.0,40.8,13.0,0.2,1.6,19.8,1.0,1.0,3.6,0.4,16.6
