date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/23/2021,Morgan St.,3-2,5.0,0,62.0,28.0,162.0,0.21,58.0,11.0,9.0,70.0,8.0,2.0,16.0,1.0,10.0,83.0,2.0,Morgan St.,5,12.4,5.6,32.4,11.6,2.2,1.8,14.0,1.6,0.4,3.2,0.2,16.6
01/30/2021,UConn,3-1,4.0,0,55.0,22.0,131.0,0.252,51.0,3.0,11.0,48.0,8.0,1.0,12.0,1.0,7.0,65.0,1.0,UConn,4,13.75,5.5,32.75,12.75,0.75,2.75,12.0,2.0,0.25,3.0,0.25,16.25
02/05/2021,Coppin St.,3-0,3.0,0,49.0,16.0,129.0,0.256,45.0,3.0,3.0,58.0,3.0,0.0,6.0,0.0,3.0,55.0,0.0,Coppin St.,3,16.333333333333332,5.333333333333333,43.0,15.0,1.0,1.0,19.333333333333332,1.0,0.0,2.0,0.0,18.333333333333332
02/06/2021,St. John's (NY),3-0,3.0,0,43.0,17.0,92.0,0.283,40.0,2.0,3.0,34.0,0.0,3.0,6.0,1.0,6.0,51.0,0.0,St. John's ,3,14.333333333333334,5.666666666666667,30.666666666666668,13.333333333333334,0.6666666666666666,1.0,11.333333333333334,0.0,1.0,2.0,0.3333333333333333,17.0
02/12/2021,@ South Fla.,2-3,5.0,0,51.0,22.0,149.0,0.195,46.0,11.0,4.0,63.0,4.0,2.0,14.0,0.0,9.0,71.0,0.0,South Fla.,5,10.2,4.4,29.8,9.2,2.2,0.8,12.6,0.8,0.4,2.8,0.0,14.2
02/13/2021,@ South Fla.,3-1,4.0,0,53.0,19.0,138.0,0.246,49.0,5.0,4.0,61.0,5.0,1.0,12.0,0.0,7.0,65.0,1.0,South Fla.,4,13.25,4.75,34.5,12.25,1.25,1.0,15.25,1.25,0.25,3.0,0.0,16.25
02/18/2021,UCF,0-3,3.0,0,46.0,26.0,140.0,0.143,43.0,4.0,3.0,76.0,5.0,2.0,12.0,2.0,8.0,58.0,0.0,UCF,3,15.333333333333334,8.666666666666666,46.666666666666664,14.333333333333334,1.3333333333333333,1.0,25.333333333333332,1.6666666666666667,0.6666666666666666,4.0,0.6666666666666666,19.333333333333332
02/19/2021,UCF,0-3,3.0,0,26.0,20.0,100.0,0.06,25.0,0.0,4.0,45.0,11.0,3.0,8.0,0.0,7.0,33.0,0.0,UCF,3,8.666666666666666,6.666666666666667,33.333333333333336,8.333333333333334,0.0,1.3333333333333333,15.0,3.6666666666666665,1.0,2.6666666666666665,0.0,11.0
02/26/2021,Delaware,3-2,5.0,0,63.0,14.0,183.0,0.268,49.0,4.0,3.0,91.0,7.0,0.0,20.0,0.0,10.0,77.0,0.0,Delaware,5,12.6,2.8,36.6,9.8,0.8,0.6,18.2,1.4,0.0,4.0,0.0,15.4
02/27/2021,Towson,1-3,4.0,0,51.0,24.0,152.0,0.178,44.0,3.0,5.0,62.0,8.0,2.0,4.0,2.0,4.0,58.0,1.0,Towson,4,12.75,6.0,38.0,11.0,0.75,1.25,15.5,2.0,0.5,1.0,0.5,14.5
03/07/2021,UConn,3-1,4.0,0,64.0,19.0,166.0,0.271,61.0,5.0,9.0,79.0,7.0,1.0,8.0,2.0,5.0,74.0,3.0,UConn,4,16.0,4.75,41.5,15.25,1.25,2.25,19.75,1.75,0.25,2.0,0.5,18.5
03/12/2021,@ East Carolina,0-3,3.0,0,34.0,21.0,138.0,0.094,33.0,3.0,4.0,64.0,3.0,1.0,8.0,2.0,5.0,42.0,0.0,East Carolina,3,11.333333333333334,7.0,46.0,11.0,1.0,1.3333333333333333,21.333333333333332,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,14.0
03/13/2021,@ East Carolina,3-1,4.0,0,63.0,23.0,170.0,0.235,60.0,4.0,7.0,77.0,2.0,2.0,14.0,1.0,9.0,76.0,1.0,East Carolina,4,15.75,5.75,42.5,15.0,1.0,1.75,19.25,0.5,0.5,3.5,0.25,19.0
03/26/2021,Cincinnati,3-1,4.0,0,53.0,22.0,153.0,0.203,49.0,7.0,4.0,68.0,6.0,0.0,26.0,0.0,13.0,73.0,0.0,Cincinnati,4,13.25,5.5,38.25,12.25,1.75,1.0,17.0,1.5,0.0,6.5,0.0,18.25
03/27/2021,Cincinnati,3-2,5.0,0,62.0,21.0,164.0,0.25,60.0,6.0,3.0,62.0,5.0,2.0,24.0,0.0,14.0,82.0,0.0,Cincinnati,5,12.4,4.2,32.8,12.0,1.2,0.6,12.4,1.0,0.4,4.8,0.0,16.4
04/02/2021,"Houston @ Cincinnati , OH",3-1,4.0,0,61.0,14.0,157.0,0.299,58.0,9.0,4.0,68.0,4.0,3.0,14.0,1.0,10.0,80.0,0.0,Houston,4,15.25,3.5,39.25,14.5,2.25,1.0,17.0,1.0,0.75,3.5,0.25,20.0
04/03/2021,"UCF @ Cincinnati, OH",1-3,4.0,0,52.0,20.0,159.0,0.201,52.0,6.0,6.0,60.0,5.0,1.0,6.0,4.0,4.0,62.0,1.0,UCF,4,13.0,5.0,39.75,13.0,1.5,1.5,15.0,1.25,0.25,1.5,1.0,15.5
