date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
01/22/2021,@ North Florida,3-2,5.0,0,58.0,31.0,180.0,0.15,51.0,10.0,19.0,76.0,4.0,4.0,18.0,2.0,13.0,81.0,1.0,North Florida,5,11.6,6.2,36.0,10.2,2.0,3.8,15.2,0.8,0.8,3.6,0.4,16.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
01/23/2021,North Florida,3-1,4.0,0,48.0,19.0,133.0,0.218,45.0,7.0,15.0,43.0,7.0,1.0,24.0,4.0,13.0,68.0,0.0,North Florida,4,12.0,4.75,33.25,11.25,1.75,3.75,10.75,1.75,0.25,6.0,1.0,17.0,,5.8,,3.1,,18.0,,0.075,,5.1,,1.0,,1.9,,7.6,,0.4,,1.8,,0.2,,8.1
01/29/2021,FGCU,2-3,5.0,0,62.0,29.0,160.0,0.206,59.0,8.0,17.0,55.0,9.0,6.0,8.0,0.0,10.0,80.0,0.0,FGCU,5,12.4,5.8,32.0,11.8,1.6,3.4,11.0,1.8,1.2,1.6,0.0,16.0,,7.866666666666667,,3.65,,23.083333333333332,,0.12266666666666666,,7.1499999999999995,,1.25,,2.5166666666666666,,8.65,,0.35000000000000003,,3.1999999999999997,,0.4666666666666666,,11.066666666666668
01/30/2021,FGCU,0-3,3.0,0,40.0,20.0,106.0,0.189,37.0,6.0,3.0,46.0,8.0,4.0,2.0,0.0,5.0,51.0,0.0,FGCU,3,13.333333333333334,6.666666666666667,35.333333333333336,12.333333333333334,2.0,1.0,15.333333333333334,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,17.0,12.0,9.0,5.583333333333333,4.1875,33.75,25.3125,0.19133333333333333,0.1435,11.083333333333334,8.3125,1.7833333333333332,1.3375,3.65,2.7375,12.316666666666668,9.2375,0.75,0.5625,3.733333333333333,2.8,0.4666666666666666,0.35,16.400000000000002,12.3
02/12/2021,Temple,3-2,5.0,0,65.0,33.0,168.0,0.19,62.0,4.0,14.0,66.0,11.0,2.0,12.0,0.0,8.0,77.0,1.0,Temple,5,13.0,6.6,33.6,12.4,0.8,2.8,13.2,2.2,0.4,2.4,0.0,15.4,12.577777777777778,9.866666666666667,5.73888888888889,4.683333333333334,33.52777777777778,27.31666666666667,0.20433333333333334,0.15259999999999999,11.794444444444444,9.116666666666667,1.7833333333333332,1.47,2.716666666666667,2.3899999999999997,12.361111111111112,10.456666666666667,0.9277777777777777,0.7166666666666666,2.755555555555556,2.373333333333333,0.3333333333333333,0.27999999999999997,16.666666666666668,13.24
02/13/2021,Temple,1-3,4.0,0,59.0,29.0,157.0,0.191,56.0,5.0,9.0,62.0,5.0,3.0,8.0,0.0,7.0,71.0,1.0,Temple,4,14.75,7.25,39.25,14.0,1.25,2.25,15.5,1.25,0.75,2.0,0.0,17.75,12.911111111111111,10.38888888888889,6.355555555555555,5.002777777777777,33.644444444444446,28.36388888888889,0.19499999999999998,0.1588333333333333,12.177777777777777,9.66388888888889,1.4666666666666668,1.3583333333333334,2.4,2.4583333333333335,13.177777777777777,10.91388888888889,0.9777777777777777,0.6638888888888889,1.5555555555555554,2.3777777777777778,0.0,0.2333333333333333,16.133333333333333,13.600000000000001
02/18/2021,@ East Carolina,3-1,4.0,0,60.0,19.0,153.0,0.268,53.0,3.0,13.0,67.0,4.0,0.0,6.0,4.0,3.0,66.0,2.0,East Carolina,4,15.0,4.75,38.25,13.25,0.75,3.25,16.75,1.0,0.0,1.5,1.0,16.5,13.694444444444445,11.011904761904763,6.838888888888889,5.3238095238095235,36.06111111111111,29.91904761904762,0.19000000000000003,0.16342857142857142,12.911111111111111,10.283333333333333,1.3499999999999999,1.342857142857143,2.0166666666666666,2.4285714285714284,14.677777777777777,11.56904761904762,0.8277777777777778,0.6761904761904761,1.6888888888888889,2.3238095238095235,0.0,0.19999999999999998,16.71666666666667,14.192857142857145
02/19/2021,@ East Carolina,3-2,5.0,0,66.0,29.0,196.0,0.189,63.0,7.0,7.0,97.0,3.0,1.0,16.0,0.0,9.0,82.0,2.0,East Carolina,5,13.2,5.8,39.2,12.6,1.4,1.4,19.4,0.6,0.2,3.2,0.0,16.4,14.25,11.510416666666668,6.199999999999999,5.252083333333333,37.03333333333333,30.960416666666667,0.21633333333333335,0.1765,13.216666666666667,10.654166666666667,0.9333333333333332,1.26875,2.766666666666667,2.53125,15.149999999999999,12.216666666666667,0.3833333333333333,0.5916666666666666,1.9666666666666666,2.220833333333333,0.3333333333333333,0.3,16.55,14.481250000000001
03/04/2021,Cincinnati,2-3,5.0,0,53.0,23.0,163.0,0.184,53.0,7.0,12.0,65.0,10.0,5.0,12.0,0.0,11.0,71.0,0.0,Cincinnati,5,10.6,4.6,32.6,10.6,1.4,2.4,13.0,2.0,1.0,2.4,0.0,14.2,14.316666666666665,11.69814814814815,5.933333333333334,5.312962962962962,38.9,31.875925925925927,0.21600000000000005,0.17788888888888887,13.283333333333333,10.87037037037037,1.1333333333333333,1.2833333333333334,2.3000000000000003,2.4055555555555554,17.216666666666665,13.014814814814814,0.31666666666666665,0.548148148148148,2.2333333333333334,2.3296296296296295,0.3333333333333333,0.26666666666666666,16.883333333333333,14.694444444444445
03/05/2021,Cincinnati,2-3,5.0,0,57.0,27.0,138.0,0.217,55.0,4.0,10.0,53.0,7.0,6.0,16.0,0.0,14.0,75.0,1.0,Cincinnati,5,11.4,5.4,27.6,11.0,0.8,2.0,10.6,1.4,1.2,3.2,0.0,15.0,12.933333333333332,11.588333333333335,5.05,5.241666666666666,36.68333333333334,31.948333333333334,0.21366666666666667,0.1785,12.15,10.843333333333332,1.1833333333333333,1.2950000000000002,2.35,2.405,16.383333333333333,13.013333333333332,0.39999999999999997,0.5933333333333333,2.3666666666666667,2.3366666666666664,0.3333333333333333,0.24,15.699999999999998,14.645
03/19/2021,Tulane,3-0,3.0,0,42.0,17.0,106.0,0.236,39.0,10.0,11.0,45.0,3.0,2.0,8.0,0.0,6.0,58.0,1.0,Tulane,3,14.0,5.666666666666667,35.333333333333336,13.0,3.333333333333333,3.6666666666666665,15.0,1.0,0.6666666666666666,2.6666666666666665,0.0,19.33333333333333,11.733333333333333,11.571212121212122,5.266666666666667,5.256060606060606,33.13333333333333,31.553030303030308,0.19666666666666666,0.18199999999999997,11.4,10.857575757575757,1.2,1.2500000000000002,1.9333333333333333,2.3681818181818177,14.333333333333334,12.793939393939393,0.7999999999999999,0.6484848484848484,2.9333333333333336,2.4151515151515146,0.0,0.21818181818181817,15.199999999999998,14.677272727272726
03/20/2021,Tulane,1-3,4.0,0,42.0,23.0,136.0,0.14,39.0,9.0,12.0,54.0,4.0,1.0,14.0,3.0,8.0,59.0,2.0,Tulane,4,10.5,5.75,34.0,9.75,2.25,3.0,13.5,1.0,0.25,3.5,0.75,14.75,12.0,11.773611111111114,5.222222222222222,5.290277777777777,31.844444444444445,31.868055555555557,0.21233333333333335,0.18649999999999997,11.533333333333331,11.036111111111111,1.8444444444444443,1.4236111111111114,2.6888888888888887,2.4763888888888888,12.866666666666667,12.977777777777776,0.9555555555555554,0.65,2.755555555555555,2.436111111111111,0.0,0.19999999999999998,16.177777777777777,15.065277777777775
03/26/2021,@ UCF,0-3,3.0,0,34.0,22.0,93.0,0.129,30.0,4.0,11.0,31.0,6.0,1.0,4.0,0.0,3.0,41.0,1.0,UCF,3,11.333333333333334,7.333333333333333,31.0,10.0,1.3333333333333333,3.6666666666666665,10.333333333333334,2.0,0.3333333333333333,1.3333333333333333,0.0,13.666666666666666,11.966666666666667,11.675641025641028,5.605555555555555,5.3256410256410245,32.31111111111111,32.032051282051285,0.19766666666666666,0.1829230769230769,11.25,10.937179487179488,2.1277777777777778,1.4871794871794874,2.888888888888889,2.5166666666666666,13.033333333333333,13.017948717948716,0.7055555555555556,0.6192307692307693,3.1222222222222222,2.517948717948718,0.25,0.2423076923076923,16.36111111111111,15.041025641025639
03/27/2021,@ UCF,0-3,3.0,0,36.0,13.0,85.0,0.271,32.0,6.0,6.0,29.0,8.0,2.0,2.0,1.0,3.0,45.0,4.0,UCF,3,12.0,4.333333333333333,28.33333333333333,10.666666666666666,2.0,2.0,9.666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,11.944444444444445,11.651190476190479,6.25,5.469047619047617,33.44444444444445,31.958333333333336,0.16833333333333333,0.17907142857142855,10.916666666666666,10.870238095238095,2.3055555555555554,1.4761904761904763,3.444444444444444,2.598809523809524,12.944444444444443,12.826190476190476,0.4166666666666667,0.5988095238095239,2.5,2.4333333333333336,0.25,0.225,15.916666666666664,14.94285714285714
