date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
10/21/2020,Missouri,1-3,4.0,0,51.0,21.0,141.0,0.213,46.0,8.0,17.0,53.0,4.0,4.0,2.0,1.0,5.0,64.0,0.0,Missouri,4,12.75,5.25,35.25,11.5,2.0,4.25,13.25,1.0,1.0,0.5,0.25,16.0
10/22/2020,Missouri,0-3,3.0,0,36.0,20.0,88.0,0.182,32.0,5.0,11.0,30.0,4.0,0.0,2.0,1.0,1.0,42.0,1.0,Missouri,3,12.0,6.666666666666667,29.333333333333332,10.666666666666666,1.6666666666666667,3.6666666666666665,10.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,14.0
10/30/2020,@ Florida,0-3,3.0,0,40.0,18.0,114.0,0.193,38.0,2.0,5.0,42.0,5.0,2.0,2.0,0.0,3.0,45.0,0.0,Florida,3,13.333333333333334,6.0,38.0,12.666666666666666,0.6666666666666666,1.6666666666666667,14.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,15.0
10/31/2020,@ Florida,0-3,3.0,0,38.0,27.0,116.0,0.095,37.0,0.0,6.0,47.0,4.0,1.0,4.0,0.0,3.0,41.0,1.0,Florida,3,12.666666666666666,9.0,38.666666666666664,12.333333333333334,0.0,2.0,15.666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,13.666666666666666
11/07/2020,@ Georgia,3-1,4.0,0,53.0,29.0,139.0,0.173,50.0,7.0,8.0,49.0,1.0,4.0,6.0,1.0,7.0,67.0,3.0,Georgia,4,13.25,7.25,34.75,12.5,1.75,2.0,12.25,0.25,1.0,1.5,0.25,16.75
11/08/2020,@ Georgia,0-3,3.0,0,33.0,23.0,90.0,0.111,31.0,4.0,7.0,36.0,8.0,2.0,6.0,1.0,5.0,42.0,3.0,Georgia,3,11.0,7.666666666666667,30.0,10.333333333333334,1.3333333333333333,2.3333333333333335,12.0,2.6666666666666665,0.6666666666666666,2.0,0.3333333333333333,14.0
11/15/2020,LSU,3-1,4.0,0,65.0,16.0,158.0,0.31,52.0,7.0,12.0,61.0,4.0,1.0,8.0,1.0,5.0,77.0,1.0,LSU,4,16.25,4.0,39.5,13.0,1.75,3.0,15.25,1.0,0.25,2.0,0.25,19.25
11/16/2020,LSU,0-3,3.0,0,26.0,15.0,83.0,0.133,25.0,3.0,11.0,32.0,13.0,0.0,2.0,1.0,1.0,30.0,2.0,LSU,3,8.666666666666666,5.0,27.666666666666668,8.333333333333334,1.0,3.6666666666666665,10.666666666666666,4.333333333333333,0.0,0.6666666666666666,0.3333333333333333,10.0
01/29/2021,South Carolina,1-3,4.0,0,49.0,29.0,142.0,0.141,41.0,5.0,11.0,47.0,1.0,5.0,8.0,0.0,9.0,63.0,1.0,South Carolina,4,12.25,7.25,35.5,10.25,1.25,2.75,11.75,0.25,1.25,2.0,0.0,15.75
01/30/2021,South Carolina,2-3,5.0,0,48.0,25.0,138.0,0.167,44.0,4.0,10.0,45.0,3.0,5.0,16.0,4.0,13.0,65.0,2.0,South Carolina,5,9.6,5.0,27.6,8.8,0.8,2.0,9.0,0.6,1.0,3.2,0.8,13.0
02/05/2021,@ Ole Miss,3-2,5.0,0,61.0,26.0,166.0,0.211,59.0,3.0,12.0,65.0,6.0,4.0,20.0,6.0,14.0,78.0,1.0,Ole Miss,5,12.2,5.2,33.2,11.8,0.6,2.4,13.0,1.2,0.8,4.0,1.2,15.6
02/06/2021,@ Ole Miss,3-2,5.0,0,65.0,29.0,159.0,0.226,59.0,10.0,10.0,50.0,4.0,2.0,10.0,2.0,7.0,82.0,0.0,Ole Miss,5,13.0,5.8,31.8,11.8,2.0,2.0,10.0,0.8,0.4,2.0,0.4,16.4
02/12/2021,@ Arkansas,0-3,3.0,0,20.0,24.0,106.0,-0.038,19.0,2.0,1.0,45.0,11.0,3.0,12.0,1.0,9.0,31.0,1.0,Arkansas,3,6.666666666666667,8.0,35.333333333333336,6.333333333333333,0.6666666666666666,0.3333333333333333,15.0,3.6666666666666665,1.0,4.0,0.3333333333333333,10.333333333333334
02/13/2021,@ Arkansas,1-3,4.0,0,38.0,18.0,122.0,0.164,37.0,8.0,8.0,59.0,11.0,1.0,22.0,2.0,12.0,58.0,2.0,Arkansas,4,9.5,4.5,30.5,9.25,2.0,2.0,14.75,2.75,0.25,5.5,0.5,14.5
02/26/2021,Mississippi St.,3-1,4.0,0,58.0,25.0,166.0,0.199,54.0,11.0,8.0,80.0,6.0,2.0,8.0,1.0,6.0,75.0,2.0,Mississippi St.,4,14.5,6.25,41.5,13.5,2.75,2.0,20.0,1.5,0.5,2.0,0.25,18.75
02/27/2021,Mississippi St.,3-1,4.0,0,61.0,16.0,134.0,0.336,57.0,7.0,7.0,53.0,6.0,1.0,10.0,0.0,6.0,74.0,1.0,Mississippi St.,4,15.25,4.0,33.5,14.25,1.75,1.75,13.25,1.5,0.25,2.5,0.0,18.5
03/05/2021,@ Texas A&M,1-3,4.0,0,44.0,30.0,141.0,0.099,38.0,12.0,15.0,59.0,11.0,5.0,16.0,1.0,13.0,69.0,0.0,Texas A&M,4,11.0,7.5,35.25,9.5,3.0,3.75,14.75,2.75,1.25,4.0,0.25,17.25
03/06/2021,@ Texas A&M,0-3,3.0,0,44.0,18.0,137.0,0.19,41.0,3.0,2.0,71.0,3.0,0.0,6.0,3.0,3.0,50.0,2.0,Texas A&M,3,14.666666666666666,6.0,45.666666666666664,13.666666666666666,1.0,0.6666666666666666,23.666666666666668,1.0,0.0,2.0,1.0,16.666666666666668
03/19/2021,Tennessee,3-1,4.0,0,52.0,21.0,118.0,0.263,45.0,3.0,11.0,51.0,3.0,3.0,10.0,1.0,8.0,63.0,0.0,Tennessee,4,13.0,5.25,29.5,11.25,0.75,2.75,12.75,0.75,0.75,2.5,0.25,15.75
03/20/2021,Tennessee,1-3,4.0,0,39.0,27.0,133.0,0.09,39.0,8.0,9.0,59.0,2.0,5.0,8.0,0.0,9.0,56.0,2.0,Tennessee,4,9.75,6.75,33.25,9.75,2.0,2.25,14.75,0.5,1.25,2.0,0.0,14.0
03/24/2021,@ Kentucky,0-3,3.0,0,33.0,19.0,97.0,0.144,31.0,5.0,5.0,35.0,9.0,0.0,4.0,1.0,2.0,40.0,0.0,Kentucky,3,11.0,6.333333333333333,32.333333333333336,10.333333333333334,1.6666666666666667,1.6666666666666667,11.666666666666666,3.0,0.0,1.3333333333333333,0.3333333333333333,13.333333333333334
03/25/2021,@ Kentucky,0-3,3.0,0,25.0,21.0,89.0,0.045,24.0,0.0,5.0,32.0,4.0,0.0,4.0,1.0,2.0,27.0,1.0,Kentucky,3,8.333333333333334,7.0,29.666666666666668,8.0,0.0,1.6666666666666667,10.666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,9.0
