date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/31/2021,North Dakota St.,3-2,5.0,0,68.0,36.0,184.0,0.174,63.0,6.0,7.0,73.0,5.0,3.0,12.0,5.0,9.0,83.0,0.0,North Dakota St.,5,13.6,7.2,36.8,12.6,1.2,1.4,14.6,1.0,0.6,2.4,1.0,16.6
02/01/2021,North Dakota St.,3-0,3.0,0,45.0,15.0,118.0,0.254,41.0,6.0,6.0,55.0,3.0,2.0,6.0,2.0,5.0,56.0,0.0,North Dakota St.,3,15.0,5.0,39.333333333333336,13.666666666666666,2.0,2.0,18.333333333333332,1.0,0.6666666666666666,2.0,0.6666666666666666,18.666666666666668
02/07/2021,@ Omaha,2-3,5.0,0,50.0,37.0,175.0,0.074,48.0,6.0,8.0,70.0,5.0,3.0,6.0,2.0,6.0,62.0,0.0,Omaha,5,10.0,7.4,35.0,9.6,1.2,1.6,14.0,1.0,0.6,1.2,0.4,12.4
02/08/2021,@ Omaha,3-2,5.0,0,56.0,23.0,175.0,0.189,50.0,11.0,11.0,83.0,6.0,3.0,6.0,6.0,6.0,73.0,0.0,Omaha,5,11.2,4.6,35.0,10.0,2.2,2.2,16.6,1.2,0.6,1.2,1.2,14.6
02/14/2021,Western Ill.,3-2,5.0,0,69.0,22.0,182.0,0.258,64.0,4.0,13.0,71.0,7.0,3.0,12.0,3.0,9.0,82.0,0.0,Western Ill.,5,13.8,4.4,36.4,12.8,0.8,2.6,14.2,1.4,0.6,2.4,0.6,16.4
02/15/2021,Western Ill.,3-1,4.0,0,52.0,25.0,144.0,0.188,49.0,7.0,13.0,63.0,3.0,1.0,20.0,0.0,11.0,70.0,0.0,Western Ill.,4,13.0,6.25,36.0,12.25,1.75,3.25,15.75,0.75,0.25,5.0,0.0,17.5
02/21/2021,South Dakota St.,3-1,4.0,0,58.0,24.0,154.0,0.221,57.0,5.0,15.0,56.0,2.0,0.0,18.0,4.0,9.0,72.0,0.0,South Dakota St.,4,14.5,6.0,38.5,14.25,1.25,3.75,14.0,0.5,0.0,4.5,1.0,18.0
02/22/2021,South Dakota St.,3-2,5.0,0,74.0,29.0,202.0,0.223,68.0,13.0,14.0,77.0,6.0,2.0,14.0,3.0,9.0,96.0,0.0,South Dakota St.,5,14.8,5.8,40.4,13.6,2.6,2.8,15.4,1.2,0.4,2.8,0.6,19.2
02/28/2021,@ North Dakota,3-0,3.0,0,45.0,12.0,105.0,0.314,43.0,7.0,12.0,50.0,2.0,1.0,10.0,3.0,6.0,58.0,0.0,North Dakota,3,15.0,4.0,35.0,14.333333333333334,2.3333333333333335,4.0,16.666666666666668,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.0,19.333333333333332
03/01/2021,@ North Dakota,3-0,3.0,0,46.0,18.0,120.0,0.233,45.0,7.0,1.0,62.0,2.0,0.0,2.0,1.0,1.0,54.0,0.0,North Dakota,3,15.333333333333334,6.0,40.0,15.0,2.3333333333333335,0.3333333333333333,20.666666666666668,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,18.0
03/12/2021,@ Oral Roberts,3-0,3.0,0,40.0,19.0,145.0,0.145,38.0,7.0,8.0,72.0,5.0,2.0,10.0,0.0,7.0,54.0,1.0,Oral Roberts,3,13.333333333333334,6.333333333333333,48.333333333333336,12.666666666666666,2.3333333333333335,2.6666666666666665,24.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.0,18.0
03/13/2021,@ Oral Roberts,3-1,4.0,0,57.0,23.0,148.0,0.23,53.0,5.0,11.0,68.0,7.0,5.0,8.0,2.0,9.0,71.0,1.0,Oral Roberts,4,14.25,5.75,37.0,13.25,1.25,2.75,17.0,1.75,1.25,2.0,0.5,17.75
03/19/2021,@ South Dakota,3-2,5.0,0,56.0,36.0,198.0,0.101,49.0,3.0,9.0,94.0,3.0,0.0,16.0,4.0,8.0,67.0,0.0,South Dakota,5,11.2,7.2,39.6,9.8,0.6,1.8,18.8,0.6,0.0,3.2,0.8,13.4
03/20/2021,@ South Dakota,3-2,5.0,0,65.0,24.0,185.0,0.222,61.0,4.0,11.0,83.0,6.0,1.0,20.0,2.0,11.0,80.0,0.0,South Dakota,5,13.0,4.8,37.0,12.2,0.8,2.2,16.6,1.2,0.2,4.0,0.4,16.0
03/26/2021,Denver,0-3,3.0,0,33.0,22.0,96.0,0.115,31.0,3.0,8.0,41.0,9.0,1.0,2.0,4.0,2.0,38.0,1.0,Denver,3,11.0,7.333333333333333,32.0,10.333333333333334,1.0,2.6666666666666665,13.666666666666666,3.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,12.666666666666666
03/27/2021,Denver,0-3,3.0,0,29.0,18.0,104.0,0.106,26.0,4.0,2.0,36.0,6.0,1.0,4.0,3.0,3.0,36.0,0.0,Denver,3,9.666666666666666,6.0,34.666666666666664,8.666666666666666,1.3333333333333333,0.6666666666666666,12.0,2.0,0.3333333333333333,1.3333333333333333,1.0,12.0
04/02/2021,"South Dakota @ Sioux Falls, SD",2-3,5.0,0,59.0,27.0,194.0,0.165,57.0,6.0,11.0,85.0,5.0,0.0,16.0,2.0,8.0,73.0,3.0,South Dakota,5,11.8,5.4,38.8,11.4,1.2,2.2,17.0,1.0,0.0,3.2,0.4,14.6
