date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/22/2021,@ Drake,1-3,4.0,0,46.0,28.0,163.0,0.11,44.0,6.0,6.0,72.0,5.0,7.0,2.0,1.0,8.0,60.0,2.0,Drake,4,11.5,7.0,40.75,11.0,1.5,1.5,18.0,1.25,1.75,0.5,0.25,15.0
01/23/2021,@ Omaha,1-3,4.0,0,43.0,24.0,136.0,0.14,39.0,5.0,10.0,61.0,8.0,0.0,16.0,1.0,8.0,56.0,3.0,Omaha,4,10.75,6.0,34.0,9.75,1.25,2.5,15.25,2.0,0.0,4.0,0.25,14.0
01/24/2021,@ Creighton,0-3,3.0,0,28.0,22.0,83.0,0.072,28.0,2.0,9.0,27.0,5.0,1.0,4.0,0.0,3.0,33.0,0.0,Creighton,3,9.333333333333334,7.333333333333333,27.666666666666668,9.333333333333334,0.6666666666666666,3.0,9.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,11.0
01/29/2021,Drake,1-3,4.0,0,54.0,27.0,157.0,0.172,51.0,5.0,11.0,73.0,6.0,1.0,14.0,0.0,8.0,67.0,0.0,Drake,4,13.5,6.75,39.25,12.75,1.25,2.75,18.25,1.5,0.25,3.5,0.0,16.75
01/30/2021,Marquette,1-3,4.0,0,49.0,24.0,130.0,0.192,47.0,6.0,7.0,46.0,7.0,0.0,17.0,3.0,8.5,63.5,3.0,Marquette,4,12.25,6.0,32.5,11.75,1.5,1.75,11.5,1.75,0.0,4.25,0.75,15.875
02/07/2021,@ Evansville,3-1,4.0,0,57.0,24.0,145.0,0.228,54.0,8.0,9.0,61.0,6.0,3.0,12.0,1.0,9.0,74.0,0.0,Evansville,4,14.25,6.0,36.25,13.5,2.0,2.25,15.25,1.5,0.75,3.0,0.25,18.5
02/08/2021,@ Evansville,3-0,3.0,0,42.0,13.0,101.0,0.287,39.0,5.0,8.0,44.0,1.0,1.0,10.0,0.0,6.0,53.0,0.0,Evansville,3,14.0,4.333333333333333,33.666666666666664,13.0,1.6666666666666667,2.6666666666666665,14.666666666666666,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.0,17.666666666666668
02/14/2021,Missouri St.,2-3,5.0,0,63.0,35.0,162.0,0.173,54.0,11.0,13.0,66.0,10.0,2.0,16.0,1.0,10.0,84.0,0.0,Missouri St.,5,12.6,7.0,32.4,10.8,2.2,2.6,13.2,2.0,0.4,3.2,0.2,16.8
02/15/2021,Missouri St.,3-2,5.0,0,65.0,25.0,163.0,0.245,57.0,13.0,11.0,61.0,11.0,1.0,12.0,0.0,7.0,85.0,2.0,Missouri St.,5,13.0,5.0,32.6,11.4,2.6,2.2,12.2,2.2,0.2,2.4,0.0,17.0
02/21/2021,@ Southern Ill.,3-0,3.0,0,39.0,15.0,93.0,0.258,39.0,11.0,8.0,37.0,5.0,0.0,10.0,0.0,5.0,55.0,0.0,Southern Ill.,3,13.0,5.0,31.0,13.0,3.6666666666666665,2.6666666666666665,12.333333333333334,1.6666666666666667,0.0,3.3333333333333335,0.0,18.333333333333332
