date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
02/04/2021,@ UNLV,0-3,3.0,0,30.0,15.0,102.0,0.147,27.0,2.0,6.0,34.0,6.0,2.0,8.0,0.0,6.0,38.0,1.0,UNLV,3,10.0,5.0,34.0,9.0,0.6666666666666666,2.0,11.333333333333334,2.0,0.6666666666666666,2.6666666666666665,0.0,12.666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
02/05/2021,@ UNLV,1-3,4.0,0,47.0,16.0,135.0,0.23,44.0,1.0,8.0,58.0,12.0,1.0,4.0,2.0,3.0,51.0,2.0,UNLV,4,11.75,4.0,33.75,11.0,0.25,2.0,14.5,3.0,0.25,1.0,0.5,12.75,,5.0,,2.5,,17.0,,0.0735,,4.5,,0.3333333333333333,,1.0,,5.666666666666667,,0.3333333333333333,,1.3333333333333333,,0.0,,6.333333333333333
02/12/2021,Fresno St.,1-3,4.0,0,45.0,34.0,126.0,0.087,44.0,0.0,7.0,51.0,9.0,6.0,8.0,0.0,10.0,55.0,1.0,Fresno St.,4,11.25,8.5,31.5,11.0,0.0,1.75,12.75,2.25,1.5,2.0,0.0,13.75,,7.25,,3.0,,22.583333333333332,,0.12566666666666668,,6.666666666666667,,0.3055555555555555,,1.3333333333333333,,8.611111111111112,,0.3055555555555555,,1.222222222222222,,0.16666666666666666,,8.472222222222221
02/13/2021,Fresno St.,3-0,3.0,0,41.0,21.0,121.0,0.165,38.0,3.0,6.0,58.0,5.0,3.0,12.0,1.0,9.0,53.0,1.0,Fresno St.,3,13.666666666666666,7.0,40.333333333333336,12.666666666666666,1.0,2.0,19.33333333333333,1.6666666666666667,1.0,4.0,0.3333333333333333,17.666666666666668,11.0,8.25,5.833333333333333,4.375,33.083333333333336,24.8125,0.15466666666666665,0.11599999999999999,10.333333333333334,7.75,0.3055555555555555,0.22916666666666666,1.9166666666666667,1.4375,12.861111111111112,9.645833333333334,0.8055555555555555,0.6041666666666666,1.8888888888888886,1.4166666666666665,0.16666666666666666,0.125,13.055555555555555,9.791666666666666
02/19/2021,New Mexico,3-0,3.0,0,45.0,17.0,99.0,0.283,44.0,6.0,5.0,39.0,1.0,2.0,8.0,3.0,6.0,57.0,0.0,New Mexico,3,15.0,5.666666666666667,33.0,14.666666666666666,2.0,1.6666666666666667,13.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,19.0,12.222222222222221,9.333333333333332,6.5,4.9,35.19444444444445,27.916666666666668,0.16066666666666665,0.1258,11.555555555555555,8.733333333333333,0.4166666666666667,0.3833333333333333,1.9166666666666667,1.55,15.527777777777777,11.583333333333332,0.9166666666666666,0.6833333333333333,2.3333333333333335,1.9333333333333331,0.27777777777777773,0.16666666666666666,14.722222222222223,11.366666666666665
02/20/2021,New Mexico,3-1,4.0,0,57.0,31.0,140.0,0.186,55.0,7.0,7.0,64.0,9.0,4.0,2.0,2.0,5.0,69.0,1.0,New Mexico,4,14.25,7.75,35.0,13.75,1.75,1.75,16.0,2.25,1.0,0.5,0.5,17.25,13.305555555555555,10.277777777777777,7.055555555555556,5.027777777777778,34.94444444444445,28.76388888888889,0.17833333333333332,0.152,12.777777777777777,9.722222222222221,1.0,0.6527777777777778,1.8055555555555556,1.5694444444444444,15.027777777777777,11.819444444444443,1.0555555555555556,0.6805555555555555,2.888888888888889,2.0555555555555554,0.4444444444444444,0.3055555555555555,16.805555555555557,12.638888888888888
02/26/2021,Nevada,1-3,4.0,0,51.0,24.0,139.0,0.194,50.0,3.0,4.0,54.0,9.0,1.0,8.0,1.0,5.0,59.0,1.0,Nevada,4,12.75,6.0,34.75,12.5,0.75,1.0,13.5,2.25,0.25,2.0,0.25,14.75,14.305555555555555,10.845238095238093,6.805555555555556,5.416666666666667,36.111111111111114,29.654761904761905,0.21133333333333335,0.15685714285714283,13.694444444444443,10.297619047619047,1.5833333333333333,0.8095238095238094,1.8055555555555556,1.5952380952380951,16.11111111111111,12.416666666666666,0.8888888888888888,0.7261904761904762,2.388888888888889,1.8333333333333333,0.611111111111111,0.3333333333333333,17.972222222222225,13.297619047619047
02/27/2021,Nevada,0-3,3.0,0,28.0,21.0,88.0,0.08,27.0,5.0,8.0,29.0,8.0,1.0,8.0,1.0,5.0,38.0,1.0,Nevada,3,9.333333333333334,7.0,29.33333333333333,9.0,1.6666666666666667,2.6666666666666665,9.666666666666666,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.3333333333333333,12.666666666666666,14.0,11.083333333333332,6.472222222222222,5.489583333333334,34.25,30.291666666666668,0.221,0.16149999999999998,13.638888888888891,10.572916666666666,1.5,0.8020833333333333,1.4722222222222223,1.5208333333333333,14.166666666666666,12.552083333333332,0.6388888888888888,0.6666666666666666,1.722222222222222,1.8541666666666665,0.5833333333333334,0.32291666666666663,17.0,13.479166666666666
03/05/2021,@ Wyoming,0-3,3.0,0,41.0,18.0,107.0,0.215,40.0,1.0,12.0,42.0,2.0,3.0,6.0,1.0,6.0,48.0,1.0,Wyoming,3,13.666666666666666,6.0,35.666666666666664,13.333333333333334,0.3333333333333333,4.0,14.0,0.6666666666666666,1.0,2.0,0.3333333333333333,16.0,12.111111111111112,10.888888888888888,6.916666666666667,5.657407407407408,33.02777777777777,30.185185185185187,0.15333333333333335,0.15244444444444444,11.75,10.398148148148147,1.388888888888889,0.898148148148148,1.8055555555555554,1.648148148148148,13.055555555555555,12.231481481481481,0.5277777777777778,0.6296296296296295,1.722222222222222,1.9444444444444444,0.3611111111111111,0.32407407407407407,14.888888888888888,13.38888888888889
03/06/2021,@ Wyoming,0-3,3.0,0,26.0,25.0,103.0,0.01,22.0,2.0,7.0,44.0,3.0,1.0,12.0,2.0,7.0,35.0,2.0,Wyoming,3,8.666666666666666,8.333333333333334,34.333333333333336,7.333333333333333,0.6666666666666666,2.333333333333333,14.666666666666666,1.0,0.3333333333333333,4.0,0.6666666666666666,11.666666666666666,11.916666666666666,11.166666666666666,6.333333333333333,5.691666666666667,33.24999999999999,30.733333333333338,0.163,0.1587,11.611111111111112,10.691666666666666,0.9166666666666666,0.8416666666666666,2.5555555555555554,1.8833333333333333,12.388888888888888,12.408333333333333,0.5277777777777778,0.6666666666666666,2.222222222222222,1.95,0.3055555555555555,0.325,14.472222222222221,13.65
