date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
03/07/2021,@ Marist,3-0,3.0,0,35.0,12.0,115.0,0.2,30.0,3.0,5.0,60.0,5.0,2.0,22.0,1.0,13.0,51.0,2.0,Marist,3,11.666666666666666,4.0,38.333333333333336,10.0,1.0,1.6666666666666667,20.0,1.6666666666666667,0.6666666666666666,7.333333333333333,0.3333333333333333,17.0
03/07/2021,@ Marist,3-1,4.0,0,55.0,22.0,152.0,0.217,52.0,9.0,5.0,75.0,3.0,1.0,24.0,2.0,13.0,77.0,0.0,Marist,4,13.75,5.5,38.0,13.0,2.25,1.25,18.75,0.75,0.25,6.0,0.5,19.25
03/14/2021,Fairfield,1-3,4.0,0,40.0,20.0,157.0,0.127,35.0,4.0,12.0,69.0,2.0,3.0,12.0,0.0,9.0,53.0,1.0,Fairfield,4,10.0,5.0,39.25,8.75,1.0,3.0,17.25,0.5,0.75,3.0,0.0,13.25
03/14/2021,Fairfield,0-3,3.0,0,24.0,17.0,103.0,0.068,22.0,2.0,11.0,41.0,3.0,1.0,12.0,0.0,7.0,33.0,3.0,Fairfield,3,8.0,5.666666666666667,34.333333333333336,7.333333333333333,0.6666666666666666,3.6666666666666665,13.666666666666666,1.0,0.3333333333333333,4.0,0.0,11.0
03/19/2021,Quinnipiac,3-1,4.0,0,44.0,21.0,149.0,0.154,36.0,9.0,13.0,69.0,6.0,1.0,24.0,0.0,13.0,66.0,1.0,Quinnipiac,4,11.0,5.25,37.25,9.0,2.25,3.25,17.25,1.5,0.25,6.0,0.0,16.5
03/21/2021,@ Canisius,0-3,3.0,0,26.0,20.0,118.0,0.051,24.0,4.0,5.0,48.0,0.0,1.0,4.0,1.0,3.0,33.0,0.0,Canisius,3,8.666666666666666,6.666666666666667,39.333333333333336,8.0,1.3333333333333333,1.6666666666666667,16.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,11.0
03/21/2021,@ Canisius,1-3,4.0,0,44.0,28.0,171.0,0.094,40.0,12.0,7.0,78.0,10.0,2.0,12.0,4.0,8.0,64.0,0.0,Canisius,4,11.0,7.0,42.75,10.0,3.0,1.75,19.5,2.5,0.5,3.0,1.0,16.0
03/28/2021,Manhattan,2-3,5.0,0,63.0,24.0,170.0,0.229,57.0,12.0,8.0,69.0,10.0,3.0,14.0,2.0,10.0,85.0,1.0,Manhattan,5,12.6,4.8,34.0,11.4,2.4,1.6,13.8,2.0,0.6,2.8,0.4,17.0
03/28/2021,Manhattan,2-3,5.0,0,52.0,29.0,177.0,0.13,49.0,11.0,10.0,82.0,7.0,8.0,14.0,2.0,15.0,78.0,2.0,Manhattan,5,10.4,5.8,35.4,9.8,2.2,2.0,16.4,1.4,1.6,2.8,0.4,15.6
04/01/2021,"Niagara @ Albany, NY",0-3,3.0,0,30.0,22.0,152.0,0.053,30.0,6.0,5.0,79.0,2.0,2.0,6.0,2.0,5.0,41.0,0.0,Niagara,3,10.0,7.333333333333333,50.666666666666664,10.0,2.0,1.6666666666666667,26.333333333333332,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,13.666666666666666
