date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/26/2021,BYU,0-3,3.0,0,28.0,17.0,102.0,0.108,27.0,5.0,6.0,40.0,5.0,0.0,4.0,4.0,2.0,35.0,1.0,BYU,3,9.333333333333334,5.666666666666667,34.0,9.0,1.6666666666666667,2.0,13.333333333333334,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,11.666666666666666
01/27/2021,BYU,0-3,3.0,0,43.0,12.0,102.0,0.304,40.0,3.0,10.0,50.0,9.0,1.0,10.0,3.0,6.0,52.0,5.0,BYU,3,14.333333333333334,4.0,34.0,13.333333333333334,1.0,3.3333333333333335,16.666666666666668,3.0,0.3333333333333333,3.3333333333333335,1.0,17.333333333333332
02/07/2021,@ LMU (CA),0-3,3.0,0,26.0,17.0,98.0,0.092,26.0,4.0,10.0,53.0,5.0,0.0,8.0,2.0,4.0,34.0,5.0,LMU ,3,8.666666666666666,5.666666666666667,32.666666666666664,8.666666666666666,1.3333333333333333,3.3333333333333335,17.666666666666668,1.6666666666666667,0.0,2.6666666666666665,0.6666666666666666,11.333333333333334
02/09/2021,@ LMU (CA),1-3,4.0,0,41.0,23.0,146.0,0.123,40.0,1.0,12.0,69.0,5.0,2.0,10.0,1.0,7.0,49.0,5.0,LMU ,4,10.25,5.75,36.5,10.0,0.25,3.0,17.25,1.25,0.5,2.5,0.25,12.25
02/10/2021,@ San Diego,1-3,4.0,0,44.0,18.0,144.0,0.181,41.0,3.0,9.0,46.0,12.0,1.0,6.0,3.0,4.0,51.0,3.0,San Diego,4,11.0,4.5,36.0,10.25,0.75,2.25,11.5,3.0,0.25,1.5,0.75,12.75
02/11/2021,@ San Diego,0-3,3.0,0,14.0,24.0,81.0,-0.123,13.0,1.0,4.0,25.0,5.0,0.0,2.0,0.0,1.0,16.0,0.0,San Diego,3,4.666666666666667,8.0,27.0,4.333333333333333,0.3333333333333333,1.3333333333333333,8.333333333333334,1.6666666666666667,0.0,0.6666666666666666,0.0,5.333333333333333
02/18/2021,San Francisco,3-2,5.0,0,58.0,18.0,162.0,0.247,54.0,8.0,11.0,77.0,5.0,1.0,15.0,0.0,8.5,74.5,1.0,San Francisco,5,11.6,3.6,32.4,10.8,1.6,2.2,15.4,1.0,0.2,3.0,0.0,14.9
02/19/2021,San Francisco,2-3,5.0,0,52.0,25.0,184.0,0.147,50.0,4.0,4.0,104.0,12.0,3.0,10.0,0.0,8.0,64.0,5.0,San Francisco,5,10.4,5.0,36.8,10.0,0.8,0.8,20.8,2.4,0.6,2.0,0.0,12.8
02/23/2021,@ Saint Mary's (CA),2-3,5.0,0,57.0,23.0,165.0,0.206,53.0,5.0,11.0,73.0,12.0,0.0,18.0,3.0,9.0,71.0,4.0,Saint Mary's ,5,11.4,4.6,33.0,10.6,1.0,2.2,14.6,2.4,0.0,3.6,0.6,14.2
02/24/2021,@ Saint Mary's (CA),0-3,3.0,0,39.0,24.0,135.0,0.111,34.0,3.0,3.0,69.0,5.0,0.0,10.0,1.0,5.0,47.0,4.0,Saint Mary's ,3,13.0,8.0,45.0,11.333333333333334,1.0,1.0,23.0,1.6666666666666667,0.0,3.3333333333333335,0.3333333333333333,15.666666666666666
03/08/2021,@ Santa Clara,3-2,5.0,0,63.0,22.0,185.0,0.222,59.0,9.0,5.0,98.0,8.0,1.0,10.0,1.0,6.0,78.0,0.0,Santa Clara,5,12.6,4.4,37.0,11.8,1.8,1.0,19.6,1.6,0.2,2.0,0.2,15.6
03/09/2021,@ Santa Clara,0-3,3.0,0,35.0,15.0,112.0,0.179,31.0,5.0,6.0,40.0,8.0,1.0,4.0,1.0,3.0,43.0,1.0,Santa Clara,3,11.666666666666666,5.0,37.333333333333336,10.333333333333334,1.6666666666666667,2.0,13.333333333333334,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.3333333333333333,14.333333333333334
03/12/2021,Pepperdine,1-3,4.0,0,50.0,16.0,138.0,0.246,48.0,2.0,4.0,62.0,6.0,3.0,10.0,0.0,8.0,60.0,3.0,Pepperdine,4,12.5,4.0,34.5,12.0,0.5,1.0,15.5,1.5,0.75,2.5,0.0,15.0
03/13/2021,Pepperdine,0-3,3.0,0,24.0,16.0,102.0,0.078,22.0,4.0,8.0,36.0,4.0,4.0,8.0,0.0,8.0,36.0,6.0,Pepperdine,3,8.0,5.333333333333333,34.0,7.333333333333333,1.3333333333333333,2.6666666666666665,12.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,12.0
03/27/2021,Gonzaga,1-3,4.0,0,48.0,26.0,162.0,0.136,45.0,6.0,10.0,75.0,4.0,0.0,16.0,0.0,8.0,62.0,2.0,Gonzaga,4,12.0,6.5,40.5,11.25,1.5,2.5,18.75,1.0,0.0,4.0,0.0,15.5
03/28/2021,Gonzaga,1-3,4.0,0,50.0,32.0,175.0,0.103,46.0,4.0,7.0,72.0,3.0,2.0,6.0,0.0,5.0,59.0,7.0,Gonzaga,4,12.5,8.0,43.75,11.5,1.0,1.75,18.0,0.75,0.5,1.5,0.0,14.75
