date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/22/2021,Central Mich.,2-3,5.0,0,61.0,34.0,170.0,0.159,47.0,2.0,8.0,73.0,6.0,3.0,12.0,1.0,9.0,72.0,1.0,Central Mich.,5,12.2,6.8,34.0,9.4,0.4,1.6,14.6,1.2,0.6,2.4,0.2,14.4
01/23/2021,Central Mich.,3-0,3.0,0,58.0,13.0,125.0,0.36,50.0,3.0,4.0,56.0,0.0,4.0,10.0,0.0,9.0,70.0,0.0,Central Mich.,3,19.333333333333332,4.333333333333333,41.666666666666664,16.666666666666668,1.0,1.3333333333333333,18.666666666666668,0.0,1.3333333333333333,3.3333333333333335,0.0,23.333333333333332
02/04/2021,@ Akron,3-1,4.0,0,55.0,27.0,148.0,0.189,52.0,9.0,7.0,78.0,10.0,0.0,14.0,2.0,7.0,71.0,2.0,Akron,4,13.75,6.75,37.0,13.0,2.25,1.75,19.5,2.5,0.0,3.5,0.5,17.75
02/05/2021,@ Akron,2-3,5.0,0,54.0,33.0,165.0,0.127,48.0,3.0,5.0,81.0,6.0,5.0,8.0,0.0,9.0,66.0,1.0,Akron,5,10.8,6.6,33.0,9.6,0.6,1.0,16.2,1.2,1.0,1.6,0.0,13.2
02/11/2021,Buffalo,3-0,3.0,0,40.0,14.0,102.0,0.255,38.0,2.0,2.0,55.0,6.0,0.0,12.0,0.0,6.0,48.0,0.0,Buffalo,3,13.333333333333334,4.666666666666667,34.0,12.666666666666666,0.6666666666666666,0.6666666666666666,18.333333333333332,2.0,0.0,4.0,0.0,16.0
02/12/2021,Buffalo,3-0,3.0,0,43.0,9.0,107.0,0.318,37.0,6.0,7.0,63.0,4.0,0.0,8.0,0.0,4.0,53.0,0.0,Buffalo,3,14.333333333333334,3.0,35.666666666666664,12.333333333333334,2.0,2.3333333333333335,21.0,1.3333333333333333,0.0,2.6666666666666665,0.0,17.666666666666668
02/18/2021,@ Bowling Green,1-3,4.0,0,53.0,22.0,167.0,0.186,49.0,2.0,7.0,91.0,9.0,1.0,12.0,3.0,7.0,62.0,1.0,Bowling Green,4,13.25,5.5,41.75,12.25,0.5,1.75,22.75,2.25,0.25,3.0,0.75,15.5
02/26/2021,Toledo,3-2,5.0,0,61.0,24.0,152.0,0.243,59.0,8.0,10.0,61.0,5.0,3.0,12.0,0.0,9.0,78.0,2.0,Toledo,5,12.2,4.8,30.4,11.8,1.6,2.0,12.2,1.0,0.6,2.4,0.0,15.6
03/04/2021,Ball St.,2-3,5.0,0,70.0,26.0,171.0,0.257,66.0,3.0,16.0,59.0,3.0,1.0,14.0,0.0,8.0,81.0,0.0,Ball St.,5,14.0,5.2,34.2,13.2,0.6,3.2,11.8,0.6,0.2,2.8,0.0,16.2
03/05/2021,Ball St.,3-0,3.0,0,50.0,16.0,111.0,0.306,38.0,2.0,3.0,50.0,1.0,1.0,10.0,0.0,6.0,58.0,1.0,Ball St.,3,16.666666666666668,5.333333333333333,37.0,12.666666666666666,0.6666666666666666,1.0,16.666666666666668,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.0,19.333333333333332
