date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/22/2021,@ Prairie View,2-3,5.0,0,60.0,26.0,180.0,0.189,54.0,10.0,6.0,75.0,6.0,1.0,16.0,0.0,9.0,79.0,0.0,Prairie View,5,12.0,5.2,36.0,10.8,2.0,1.2,15.0,1.2,0.2,3.2,0.0,15.8
01/31/2021,@ UTSA,2-3,5.0,0,57.0,16.0,139.0,0.295,55.0,7.0,4.0,66.0,9.0,3.0,12.0,3.0,9.0,73.0,1.0,UTSA,5,11.4,3.2,27.8,11.0,1.4,0.8,13.2,1.8,0.6,2.4,0.6,14.6
02/04/2021,Abilene Christian,2-3,5.0,0,82.0,18.0,212.0,0.302,73.0,3.0,10.0,109.0,4.0,2.0,14.0,0.0,9.0,94.0,5.0,Abilene Christian,5,16.4,3.6,42.4,14.6,0.6,2.0,21.8,0.8,0.4,2.8,0.0,18.8
02/06/2021,SFA,0-3,3.0,0,37.0,20.0,114.0,0.149,34.0,6.0,3.0,49.0,7.0,2.0,6.0,0.0,5.0,48.0,2.0,SFA,3,12.333333333333334,6.666666666666667,38.0,11.333333333333334,2.0,1.0,16.333333333333332,2.333333333333333,0.6666666666666666,2.0,0.0,16.0
02/11/2021,@ Central Ark.,3-0,3.0,0,37.0,11.0,111.0,0.234,32.0,11.0,3.0,48.0,3.0,3.0,6.0,2.0,6.0,54.0,2.0,Central Ark.,3,12.333333333333334,3.6666666666666665,37.0,10.666666666666666,3.6666666666666665,1.0,16.0,1.0,1.0,2.0,0.6666666666666666,18.0
02/25/2021,A&M-Corpus Christi,1-3,4.0,0,51.0,17.0,155.0,0.219,44.0,1.0,6.0,48.0,2.0,2.0,6.0,0.0,5.0,57.0,1.0,A&M-Corpus Christi,4,12.75,4.25,38.75,11.0,0.25,1.5,12.0,0.5,0.5,1.5,0.0,14.25
02/27/2021,Nicholls,3-2,5.0,0,72.0,21.0,186.0,0.274,70.0,5.0,9.0,65.0,5.0,0.0,18.0,1.0,9.0,86.0,0.0,Nicholls,5,14.4,4.2,37.2,14.0,1.0,1.8,13.0,1.0,0.0,3.6,0.2,17.2
03/04/2021,@ Houston Christian,1-3,4.0,0,37.0,24.0,127.0,0.102,35.0,1.0,8.0,57.0,10.0,0.0,12.0,1.0,6.0,44.0,3.0,Houston Christian,4,9.25,6.0,31.75,8.75,0.25,2.0,14.25,2.5,0.0,3.0,0.25,11.0
03/09/2021,@ Sam Houston,1-3,4.0,0,39.0,21.0,160.0,0.112,39.0,1.0,4.0,78.0,4.0,1.0,12.0,4.0,7.0,47.0,2.0,Sam Houston,4,9.75,5.25,40.0,9.75,0.25,1.0,19.5,1.0,0.25,3.0,1.0,11.75
03/13/2021,@ Northwestern St.,3-1,4.0,0,57.0,22.0,160.0,0.219,52.0,5.0,5.0,78.0,8.0,0.0,14.0,0.0,7.0,69.0,2.0,Northwestern St.,4,14.25,5.5,40.0,13.0,1.25,1.25,19.5,2.0,0.0,3.5,0.0,17.25
03/18/2021,@ New Orleans,3-1,4.0,0,43.0,21.0,122.0,0.18,40.0,4.0,8.0,56.0,7.0,1.0,8.0,1.0,5.0,52.0,0.0,New Orleans,4,10.75,5.25,30.5,10.0,1.0,2.0,14.0,1.75,0.25,2.0,0.25,13.0
03/20/2021,@ Southeastern La.,1-3,4.0,0,50.0,15.0,162.0,0.216,49.0,4.0,9.0,73.0,7.0,5.0,12.0,3.0,11.0,65.0,3.0,Southeastern La.,4,12.5,3.75,40.5,12.25,1.0,2.25,18.25,1.75,1.25,3.0,0.75,16.25
03/25/2021,Lamar University,3-1,4.0,0,54.0,16.0,152.0,0.25,45.0,8.0,7.0,61.0,6.0,1.0,14.0,0.0,8.0,70.0,0.0,Lamar University,4,13.5,4.0,38.0,11.25,2.0,1.75,15.25,1.5,0.25,3.5,0.0,17.5
03/27/2021,McNeese,3-0,3.0,0,38.0,12.0,102.0,0.255,34.0,6.0,7.0,37.0,5.0,1.0,24.0,3.0,13.0,57.0,0.0,McNeese,3,12.666666666666666,4.0,34.0,11.333333333333334,2.0,2.3333333333333335,12.333333333333334,1.6666666666666667,0.3333333333333333,8.0,1.0,19.0
