date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
10/17/2020,Arkansas,2-3,5.0,0,57.0,23.0,170.0,0.2,52.0,2.0,12.0,72.0,5.0,3.0,18.0,0.0,12.0,71.0,1.0,Arkansas,5,11.4,4.6,34.0,10.4,0.4,2.4,14.4,1.0,0.6,3.6,0.0,14.2
10/18/2020,Arkansas,2-3,5.0,0,64.0,25.0,194.0,0.201,60.0,9.0,12.0,80.0,4.0,3.0,28.0,0.0,17.0,90.0,0.0,Arkansas,5,12.8,5.0,38.8,12.0,1.8,2.4,16.0,0.8,0.6,5.6,0.0,18.0
10/21/2020,@ LSU,1-3,4.0,0,42.0,23.0,157.0,0.121,40.0,4.0,5.0,67.0,7.0,0.0,6.0,1.0,3.0,49.0,0.0,LSU,4,10.5,5.75,39.25,10.0,1.0,1.25,16.75,1.75,0.0,1.5,0.25,12.25
10/22/2020,@ LSU,1-3,4.0,0,48.0,20.0,152.0,0.184,41.0,3.0,8.0,58.0,7.0,2.0,8.0,1.0,6.0,57.0,3.0,LSU,4,12.0,5.0,38.0,10.25,0.75,2.0,14.5,1.75,0.5,2.0,0.25,14.25
11/04/2020,@ Texas A&M,3-1,4.0,0,56.0,25.0,137.0,0.226,53.0,7.0,4.0,58.0,7.0,3.0,14.0,1.0,10.0,73.0,0.0,Texas A&M,4,14.0,6.25,34.25,13.25,1.75,1.0,14.5,1.75,0.75,3.5,0.25,18.25
11/05/2020,@ Texas A&M,3-2,5.0,0,56.0,28.0,169.0,0.166,52.0,5.0,9.0,68.0,6.0,1.0,10.0,1.0,6.0,67.0,1.0,Texas A&M,5,11.2,5.6,33.8,10.4,1.0,1.8,13.6,1.2,0.2,2.0,0.2,13.4
11/13/2020,Kentucky,0-3,3.0,0,27.0,23.0,95.0,0.042,24.0,1.0,8.0,27.0,5.0,0.0,6.0,1.0,3.0,31.0,0.0,Kentucky,3,9.0,7.666666666666667,31.666666666666668,8.0,0.3333333333333333,2.6666666666666665,9.0,1.6666666666666667,0.0,2.0,0.3333333333333333,10.333333333333334
11/14/2020,Kentucky,0-3,3.0,0,26.0,19.0,79.0,0.089,24.0,2.0,7.0,32.0,6.0,0.0,6.0,1.0,3.0,31.0,3.0,Kentucky,3,8.666666666666666,6.333333333333333,26.333333333333332,8.0,0.6666666666666666,2.3333333333333335,10.666666666666666,2.0,0.0,2.0,0.3333333333333333,10.333333333333334
02/04/2021,@ South Carolina,0-3,3.0,0,36.0,20.0,108.0,0.148,35.0,3.0,2.0,29.0,3.0,2.0,6.0,1.0,5.0,44.0,0.0,South Carolina,3,12.0,6.666666666666667,36.0,11.666666666666666,1.0,0.6666666666666666,9.666666666666666,1.0,0.6666666666666666,2.0,0.3333333333333333,14.666666666666666
02/05/2021,@ South Carolina,2-3,5.0,0,59.0,21.0,157.0,0.242,56.0,6.0,8.0,56.0,11.0,0.0,24.0,1.0,12.0,77.0,2.0,South Carolina,5,11.8,4.2,31.4,11.2,1.2,1.6,11.2,2.2,0.0,4.8,0.2,15.4
