date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
01/22/2021,@ Colorado,0-3,3.0,0,30.0,27.0,106.0,0.028,25.0,3.0,6.0,38.0,8.0,1.0,6.0,0.0,4.0,37.0,0.0,Colorado,3,10.0,9.0,35.333333333333336,8.333333333333334,1.0,2.0,12.666666666666666,2.6666666666666665,0.3333333333333333,2.0,0.0,12.333333333333334,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
01/24/2021,@ Colorado,1-3,4.0,0,52.0,33.0,149.0,0.128,49.0,4.0,9.0,65.0,5.0,3.0,8.0,2.0,7.0,63.0,0.0,Colorado,4,13.0,8.25,37.25,12.25,1.0,2.25,16.25,1.25,0.75,2.0,0.5,15.75,,5.0,,4.5,,17.666666666666668,,0.014,,4.166666666666667,,0.5,,1.0,,6.333333333333333,,0.16666666666666666,,1.0,,0.0,,6.166666666666667
01/29/2021,Southern California,3-1,4.0,0,43.0,12.0,114.0,0.272,42.0,8.0,8.0,48.0,8.0,2.0,18.0,2.0,11.0,62.0,1.0,Southern California,4,10.75,3.0,28.5,10.5,2.0,2.0,12.0,2.0,0.5,4.5,0.5,15.5,,7.666666666666667,,5.75,,24.194444444444446,,0.052,,6.861111111111112,,0.6666666666666666,,1.4166666666666667,,9.638888888888888,,0.3611111111111111,,1.3333333333333333,,0.16666666666666666,,9.361111111111112
01/31/2021,Southern California,1-3,4.0,0,40.0,26.0,121.0,0.116,37.0,2.0,12.0,55.0,12.0,2.0,16.0,1.0,10.0,52.0,1.0,Southern California,4,10.0,6.5,30.25,9.25,0.5,3.0,13.75,3.0,0.5,4.0,0.25,13.0,11.25,8.4375,6.75,5.0625,33.69444444444445,25.270833333333336,0.1426666666666667,0.10700000000000001,10.361111111111112,7.770833333333334,1.3333333333333333,1.0,2.0833333333333335,1.5625,13.638888888888888,10.229166666666666,0.5277777777777778,0.3958333333333333,2.8333333333333335,2.125,0.3333333333333333,0.25,14.527777777777779,10.895833333333334
02/04/2021,@ Washington,1-3,4.0,0,36.0,29.0,115.0,0.061,34.0,8.0,6.0,44.0,16.0,2.0,6.0,1.0,5.0,49.0,0.0,Washington,4,9.0,7.25,28.75,8.5,2.0,1.5,11.0,4.0,0.5,1.5,0.25,12.25,11.25,8.75,5.916666666666667,5.35,32.0,26.26666666666667,0.17200000000000001,0.10880000000000001,10.666666666666666,8.066666666666666,1.1666666666666667,0.9,2.4166666666666665,1.85,14.0,10.933333333333334,0.5833333333333334,0.41666666666666663,3.5,2.5,0.4166666666666667,0.25,14.75,11.316666666666666
02/06/2021,@ Washington,0-3,3.0,0,36.0,16.0,86.0,0.233,35.0,1.0,3.0,39.0,9.0,0.0,8.0,1.0,4.0,41.0,2.0,Washington,3,12.0,5.333333333333333,28.666666666666668,11.666666666666666,0.3333333333333333,1.0,13.0,3.0,0.0,2.6666666666666665,0.3333333333333333,13.666666666666666,9.916666666666666,8.791666666666666,5.583333333333333,5.666666666666667,29.166666666666668,26.680555555555557,0.14966666666666667,0.10083333333333333,9.416666666666666,8.13888888888889,1.5,1.0833333333333333,2.1666666666666665,1.7916666666666667,12.25,10.944444444444443,0.5,0.4305555555555555,3.3333333333333335,2.3333333333333335,0.3333333333333333,0.25,13.583333333333334,11.472222222222223
02/11/2021,Arizona St.,3-2,5.0,0,63.0,28.0,200.0,0.175,55.0,12.0,6.0,93.0,8.0,2.0,22.0,2.0,13.0,88.0,1.0,Arizona St.,5,12.6,5.6,40.0,11.0,2.4,1.2,18.6,1.6,0.4,4.4,0.4,17.6,10.333333333333334,9.25,6.361111111111111,5.6190476190476195,29.222222222222225,26.964285714285715,0.1366666666666667,0.1197142857142857,9.805555555555555,8.642857142857142,0.9444444444444445,0.9761904761904762,1.8333333333333333,1.6785714285714286,12.583333333333334,11.238095238095237,0.3333333333333333,0.369047619047619,2.722222222222222,2.380952380952381,0.27777777777777773,0.2619047619047619,12.972222222222221,11.785714285714288
02/12/2021,Arizona St.,3-2,5.0,0,59.0,33.0,175.0,0.149,52.0,6.0,6.0,77.0,8.0,3.0,22.0,0.0,14.0,79.0,1.0,Arizona St.,5,11.8,6.6,35.0,10.4,1.2,1.2,15.4,1.6,0.6,4.4,0.0,15.8,11.200000000000001,9.66875,6.061111111111111,5.616666666666667,32.47222222222222,28.59375,0.15633333333333335,0.126625,10.388888888888888,8.9375,1.5777777777777777,1.1541666666666666,1.2333333333333334,1.61875,14.200000000000001,12.158333333333331,0.3,0.3729166666666666,2.8555555555555556,2.6333333333333337,0.3277777777777778,0.2791666666666667,14.505555555555555,12.512500000000003
02/19/2021,@ Arizona,0-3,3.0,0,35.0,24.0,119.0,0.092,34.0,3.0,6.0,44.0,5.0,2.0,15.0,0.0,9.5,47.5,2.0,Arizona,3,11.666666666666666,8.0,39.66666666666666,11.333333333333334,1.0,2.0,14.666666666666666,1.6666666666666667,0.6666666666666666,5.0,0.0,15.833333333333334,12.133333333333333,9.905555555555555,5.844444444444444,5.725925925925926,34.55555555555556,29.305555555555557,0.18566666666666667,0.1291111111111111,11.02222222222222,9.100000000000001,1.3111111111111111,1.159259259259259,1.1333333333333333,1.572222222222222,15.666666666666666,12.518518518518517,0.3333333333333333,0.39814814814814814,3.8222222222222224,2.82962962962963,0.24444444444444446,0.24814814814814815,15.688888888888888,12.87777777777778
02/21/2021,@ Arizona,1-3,4.0,0,45.0,31.0,128.0,0.109,44.0,3.0,6.0,44.0,6.0,0.0,8.0,0.0,4.0,52.0,0.0,Arizona,4,11.25,7.75,32.0,11.0,0.75,1.5,11.0,1.5,0.0,2.0,0.0,13.0,12.02222222222222,10.081666666666667,6.733333333333333,5.953333333333334,38.22222222222222,30.34166666666666,0.13866666666666666,0.1254,10.911111111111111,9.323333333333334,1.5333333333333332,1.143333333333333,1.4666666666666668,1.6149999999999998,16.222222222222225,12.733333333333333,0.5555555555555555,0.425,4.6000000000000005,3.046666666666667,0.13333333333333333,0.22333333333333333,16.41111111111111,13.173333333333336
