date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
02/05/2021,New Mexico,1-3,4.0,0,59.0,25.0,169.0,0.201,55.0,4.0,10.0,72.0,8.0,2.0,16.0,0.0,10.0,73.0,0.0,New Mexico,4,14.75,6.25,42.25,13.75,1.0,2.5,18.0,2.0,0.5,4.0,0.0,18.25
02/06/2021,New Mexico,1-3,4.0,0,53.0,19.0,149.0,0.228,48.0,5.0,8.0,55.0,6.0,1.0,12.0,0.0,7.0,65.0,0.0,New Mexico,4,13.25,4.75,37.25,12.0,1.25,2.0,13.75,1.5,0.25,3.0,0.0,16.25
02/12/2021,Colorado St.,1-3,4.0,0,49.0,23.0,124.0,0.21,46.0,5.0,11.0,37.0,6.0,0.0,20.0,1.0,10.0,64.0,0.0,Colorado St.,4,12.25,5.75,31.0,11.5,1.25,2.75,9.25,1.5,0.0,5.0,0.25,16.0
02/13/2021,Colorado St.,1-3,4.0,0,39.0,21.0,135.0,0.133,37.0,3.0,12.0,58.0,9.0,5.0,16.0,3.0,13.0,55.0,2.0,Colorado St.,4,9.75,5.25,33.75,9.25,0.75,3.0,14.5,2.25,1.25,4.0,0.75,13.75
02/19/2021,Air Force,3-1,4.0,0,40.0,18.0,105.0,0.21,38.0,13.0,12.0,28.0,7.0,2.0,20.0,0.0,12.0,65.0,4.0,Air Force,4,10.0,4.5,26.25,9.5,3.25,3.0,7.0,1.75,0.5,5.0,0.0,16.25
02/20/2021,Air Force,0-3,3.0,0,25.0,24.0,86.0,0.012,24.0,7.0,4.0,29.0,8.0,0.0,6.0,2.0,3.0,35.0,2.0,Air Force,3,8.333333333333334,8.0,28.666666666666668,8.0,2.3333333333333335,1.3333333333333333,9.666666666666666,2.6666666666666665,0.0,2.0,0.6666666666666666,11.666666666666666
02/26/2021,@ San Diego St.,3-1,4.0,0,54.0,12.0,132.0,0.318,53.0,10.0,6.0,53.0,3.0,4.0,18.0,1.0,13.0,77.0,0.0,San Diego St.,4,13.5,3.0,33.0,13.25,2.5,1.5,13.25,0.75,1.0,4.5,0.25,19.25
02/27/2021,@ San Diego St.,3-0,3.0,0,35.0,11.0,82.0,0.293,30.0,8.0,11.0,31.0,5.0,4.0,20.0,1.0,14.0,57.0,0.0,San Diego St.,3,11.666666666666666,3.6666666666666665,27.333333333333332,10.0,2.6666666666666665,3.6666666666666665,10.333333333333334,1.6666666666666667,1.3333333333333333,6.666666666666667,0.3333333333333333,19.0
03/05/2021,@ San Jose St.,1-3,4.0,0,49.0,18.0,151.0,0.205,47.0,9.0,7.0,48.0,8.0,2.0,18.0,3.0,11.0,69.0,1.0,San Jose St.,4,12.25,4.5,37.75,11.75,2.25,1.75,12.0,2.0,0.5,4.5,0.75,17.25
03/06/2021,@ San Jose St.,0-3,3.0,0,21.0,16.0,81.0,0.062,19.0,3.0,6.0,30.0,12.0,1.0,14.0,2.0,8.0,32.0,0.0,San Jose St.,3,7.0,5.333333333333333,27.0,6.333333333333333,1.0,2.0,10.0,4.0,0.3333333333333333,4.666666666666667,0.6666666666666666,10.666666666666666
03/12/2021,Boise St.,0-3,3.0,0,28.0,20.0,119.0,0.067,28.0,7.0,3.0,42.0,2.0,1.0,10.0,0.0,6.0,41.0,0.0,Boise St.,3,9.333333333333334,6.666666666666667,39.666666666666664,9.333333333333334,2.3333333333333335,1.0,14.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.0,13.666666666666666
03/13/2021,Boise St.,0-3,3.0,0,18.0,23.0,79.0,-0.063,17.0,4.0,4.0,20.0,12.0,0.0,10.0,0.0,5.0,27.0,0.0,Boise St.,3,6.0,7.666666666666667,26.333333333333332,5.666666666666667,1.3333333333333333,1.3333333333333333,6.666666666666667,4.0,0.0,3.3333333333333335,0.0,9.0
03/25/2021,@ Utah St.,1-3,4.0,0,44.0,27.0,142.0,0.12,43.0,6.0,10.0,60.0,10.0,3.0,12.0,0.0,9.0,59.0,3.0,Utah St.,4,11.0,6.75,35.5,10.75,1.5,2.5,15.0,2.5,0.75,3.0,0.0,14.75
03/27/2021,UNLV,0-3,3.0,0,31.0,18.0,100.0,0.13,30.0,2.0,9.0,27.0,5.0,0.0,4.0,0.0,2.0,35.0,0.0,UNLV,3,10.333333333333334,6.0,33.333333333333336,10.0,0.6666666666666666,3.0,9.0,1.6666666666666667,0.0,1.3333333333333333,0.0,11.666666666666666
04/01/2021,Fresno St.,0-3,3.0,0,23.0,15.0,76.0,0.105,21.0,2.0,7.0,24.0,9.0,1.0,12.0,0.0,7.0,32.0,0.0,Fresno St.,3,7.666666666666667,5.0,25.333333333333332,7.0,0.6666666666666666,2.3333333333333335,8.0,3.0,0.3333333333333333,4.0,0.0,10.666666666666666
