date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
02/13/2021,@ Boston College,1-3,4.0,0,57.0,28.0,159.0,0.182,41.0,2.0,8.0,57.0,6.0,1.0,18.0,1.0,10.0,69.0,1.0,Boston College,4,14.25,7.0,39.75,10.25,0.5,2.0,14.25,1.5,0.25,4.5,0.25,17.25
02/19/2021,Rhode Island,3-1,4.0,0,57.0,21.0,146.0,0.247,50.0,10.0,14.0,59.0,5.0,1.0,12.0,0.0,7.0,74.0,2.0,Rhode Island,4,14.25,5.25,36.5,12.5,2.5,3.5,14.75,1.25,0.25,3.0,0.0,18.5
02/20/2021,@ Rhode Island,3-1,4.0,0,52.0,15.0,148.0,0.25,49.0,9.0,12.0,67.0,4.0,3.0,20.0,4.0,13.0,74.0,1.0,Rhode Island,4,13.0,3.75,37.0,12.25,2.25,3.0,16.75,1.0,0.75,5.0,1.0,18.5
02/25/2021,Merrimack,3-0,3.0,0,46.0,11.0,86.0,0.407,44.0,9.0,12.0,31.0,6.0,3.0,4.0,0.0,5.0,60.0,0.0,Merrimack,3,15.333333333333334,3.6666666666666665,28.666666666666668,14.666666666666666,3.0,4.0,10.333333333333334,2.0,1.0,1.3333333333333333,0.0,20.0
03/05/2021,@ Hofstra,3-1,4.0,0,47.0,15.0,135.0,0.237,41.0,12.0,11.0,65.0,4.0,4.0,22.0,1.0,15.0,74.0,1.0,Hofstra,4,11.75,3.75,33.75,10.25,3.0,2.75,16.25,1.0,1.0,5.5,0.25,18.5
03/07/2021,Hofstra,3-1,4.0,0,50.0,15.0,138.0,0.254,42.0,9.0,9.0,65.0,5.0,1.0,14.0,2.0,8.0,67.0,1.0,Hofstra,4,12.5,3.75,34.5,10.5,2.25,2.25,16.25,1.25,0.25,3.5,0.5,16.75
03/13/2021,Delaware,1-3,4.0,0,44.0,21.0,128.0,0.18,39.0,6.0,7.0,49.0,3.0,3.0,6.0,3.0,6.0,56.0,3.0,Delaware,4,11.0,5.25,32.0,9.75,1.5,1.75,12.25,0.75,0.75,1.5,0.75,14.0
03/14/2021,Delaware,3-0,3.0,0,41.0,16.0,104.0,0.24,37.0,4.0,5.0,58.0,2.0,2.0,18.0,3.0,11.0,56.0,1.0,Delaware,3,13.666666666666666,5.333333333333333,34.666666666666664,12.333333333333334,1.3333333333333333,1.6666666666666667,19.333333333333332,0.6666666666666666,0.6666666666666666,6.0,1.0,18.666666666666668
03/27/2021,Hofstra,3-0,3.0,0,38.0,12.0,117.0,0.222,32.0,7.0,10.0,54.0,1.0,2.0,12.0,2.0,8.0,53.0,2.0,Hofstra,3,12.666666666666666,4.0,39.0,10.666666666666666,2.3333333333333335,3.3333333333333335,18.0,0.3333333333333333,0.6666666666666666,4.0,0.6666666666666666,17.666666666666668
04/02/2021,"James Madison @ Towson, MD",3-1,4.0,0,60.0,23.0,182.0,0.203,55.0,7.0,13.0,67.0,7.0,2.0,14.0,0.0,9.0,76.0,2.0,James Madison,4,15.0,5.75,45.5,13.75,1.75,3.25,16.75,1.75,0.5,3.5,0.0,19.0
04/03/2021,@ Towson,0-3,3.0,0,41.0,18.0,126.0,0.183,39.0,5.0,5.0,52.0,5.0,0.0,6.0,1.0,3.0,49.0,0.0,Towson,3,13.666666666666666,6.0,42.0,13.0,1.6666666666666667,1.6666666666666667,17.333333333333332,1.6666666666666667,0.0,2.0,0.3333333333333333,16.333333333333332
