date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Kansas @ Omaha, NE",0-3,3.0,38.0,14.0,130.0,0.185,37.0,2.0,4.0,52.0,70.0,2.0,0.0,16.0,0.0,48.0,2.0
08/26/2023,"Texas A&M @ Omaha, NE",0-3,3.0,22.0,20.0,78.0,0.026,21.0,4.0,6.0,21.0,61.0,5.0,0.0,6.0,2.0,29.0,0.0
08/31/2023,UC Santa Barbara,2-3,5.0,58.0,19.0,173.0,0.225,54.0,6.0,18.0,68.0,95.0,5.0,3.0,10.0,4.0,72.0,1.0
09/01/2023,@ San Diego St.,3-0,3.0,35.0,7.0,85.0,0.329,32.0,7.0,8.0,35.0,60.0,6.0,2.0,18.0,1.0,53.0,1.0
09/02/2023,"Oregon @ San Diego, Calif.",0-3,3.0,33.0,19.0,112.0,0.125,30.0,5.0,5.0,38.0,68.0,7.0,0.0,2.0,1.0,39.0,2.0
09/07/2023,"UCLA @ Honolulu, HI",2-3,5.0,53.0,25.0,151.0,0.185,51.0,6.0,8.0,65.0,89.0,5.0,3.0,17.0,3.0,70.5,0.0
09/08/2023,@ Hawaii,0-3,3.0,37.0,11.0,114.0,0.228,34.0,6.0,10.0,43.0,66.0,8.0,2.0,4.0,2.0,47.0,1.0
09/10/2023,"Liberty @ Honolulu, HI",3-1,4.0,57.0,19.0,130.0,0.292,52.0,7.0,9.0,61.0,71.0,5.0,0.0,15.0,0.0,71.5,0.0
09/15/2023,"Washington @ San Luis Obispo, CA",3-0,3.0,46.0,14.0,105.0,0.305,42.0,3.0,5.0,53.0,53.0,5.0,2.0,10.0,1.0,56.0,1.0
09/16/2023,@ Cal Poly,3-0,3.0,47.0,16.0,108.0,0.287,45.0,3.0,6.0,46.0,51.0,2.0,0.0,10.0,0.0,55.0,0.0
09/21/2023,Pacific,3-0,3.0,37.0,11.0,108.0,0.241,34.0,9.0,3.0,42.0,64.0,3.0,3.0,10.0,0.0,54.0,0.0
09/23/2023,LMU (CA),3-1,4.0,57.0,15.0,146.0,0.288,54.0,5.0,12.0,59.0,73.0,4.0,2.0,20.0,1.0,74.0,0.0
09/28/2023,@ Saint Mary's (CA),3-0,3.0,41.0,13.0,120.0,0.233,40.0,4.0,3.0,51.0,56.0,4.0,2.0,16.0,1.0,55.0,0.0
09/30/2023,San Francisco,3-0,3.0,40.0,9.0,87.0,0.356,37.0,5.0,7.0,28.0,47.0,4.0,2.0,15.0,0.0,54.5,0.0
10/05/2023,@ Gonzaga,3-0,3.0,49.0,15.0,106.0,0.321,45.0,2.0,3.0,43.0,55.0,4.0,3.0,10.0,0.0,59.0,0.0
10/07/2023,@ Portland,3-0,3.0,36.0,4.0,74.0,0.432,33.0,7.0,4.0,33.0,37.0,4.0,0.0,16.0,0.0,51.0,2.0
10/12/2023,Santa Clara,3-0,3.0,51.0,9.0,112.0,0.375,49.0,6.0,5.0,52.0,47.0,1.0,0.0,10.0,2.0,62.0,0.0
10/19/2023,@ LMU (CA),3-2,5.0,59.0,20.0,161.0,0.242,51.0,2.0,10.0,74.0,80.0,2.0,1.0,8.0,0.0,66.0,3.0
10/21/2023,@ San Diego,3-0,3.0,44.0,17.0,122.0,0.221,43.0,4.0,5.0,59.0,60.0,4.0,2.0,12.0,0.0,56.0,0.0
10/26/2023,Saint Mary's (CA),3-0,3.0,48.0,14.0,102.0,0.333,42.0,11.0,8.0,39.0,51.0,1.0,1.0,14.0,2.0,67.0,0.0
11/02/2023,Gonzaga,3-0,3.0,50.0,8.0,88.0,0.477,46.0,8.0,10.0,48.0,28.0,2.0,0.0,6.0,0.0,61.0,0.0
11/04/2023,Portland,3-0,3.0,46.0,9.0,107.0,0.346,44.0,1.0,6.0,46.0,50.0,3.0,1.0,12.0,2.0,54.0,0.0
11/09/2023,@ Santa Clara,3-0,3.0,45.0,8.0,87.0,0.425,40.0,7.0,9.0,37.0,51.0,3.0,1.0,8.0,2.0,57.0,0.0
11/11/2023,San Diego,3-0,3.0,47.0,21.0,115.0,0.226,42.0,4.0,8.0,52.0,53.0,3.0,0.0,11.0,3.0,56.5,0.0
11/16/2023,@ Pacific,2-3,5.0,52.0,22.0,170.0,0.176,48.0,4.0,9.0,80.0,89.0,9.0,1.0,16.0,0.0,65.0,2.0
11/18/2023,@ San Francisco,3-0,3.0,46.0,16.0,102.0,0.294,38.0,7.0,5.0,50.0,50.0,4.0,3.0,6.0,0.0,59.0,1.0
11/20/2023,@ SMU,0-3,3.0,36.0,20.0,115.0,0.139,34.0,3.0,3.0,45.0,68.0,6.0,0.0,10.0,2.0,44.0,0.0
12/01/2023,"Dayton @ Pullman, WA",2-3,5.0,54.0,23.0,167.0,0.186,53.0,10.0,12.0,76.0,98.0,10.0,1.0,10.0,2.0,70.0,1.0
