date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ Wyoming,0-3,3.0,30.0,17.0,99.0,0.131,27.0,2.0,2.0,37.0,66.0,5.0,3.0,14.0,1.0,42.0,0.0
08/25/2023,"South Dakota St. @ Laramie, WY",1-3,4.0,47.0,27.0,130.0,0.154,45.0,4.0,4.0,35.0,91.0,4.0,2.0,8.0,1.0,57.0,0.0
08/26/2023,"Green Bay @ Laramie, WY",0-3,3.0,34.0,29.0,104.0,0.048,32.0,1.0,6.0,37.0,70.0,3.0,3.0,10.0,2.0,43.0,0.0
08/31/2023,"Rutgers @ Raleigh, NC",0-3,3.0,29.0,22.0,105.0,0.067,26.0,4.0,5.0,38.0,71.0,3.0,5.0,6.0,0.0,41.0,2.0
09/01/2023,"Howard @ Raleigh, NC",2-3,5.0,57.0,21.0,150.0,0.24,52.0,10.0,13.0,57.0,97.0,8.0,1.0,16.0,0.0,76.0,0.0
09/02/2023,@ NC State,0-3,3.0,33.0,25.0,131.0,0.061,30.0,2.0,6.0,63.0,69.0,6.0,2.0,14.0,0.0,44.0,0.0
09/07/2023,"Clemson @ Gainesville, FL",1-3,4.0,52.0,29.0,129.0,0.178,49.0,2.0,3.0,55.0,84.0,6.0,4.0,14.0,0.0,65.0,1.0
09/08/2023,"Sacramento St. @ Gainesville, FL",2-3,5.0,48.0,18.0,158.0,0.19,46.0,9.0,9.0,71.0,94.0,10.0,1.0,12.0,1.0,64.0,1.0
09/09/2023,@ Florida,0-3,3.0,23.0,17.0,78.0,0.077,22.0,4.0,10.0,21.0,65.0,6.0,2.0,6.0,3.0,32.0,1.0
09/15/2023,Eastern Ky.,0-3,3.0,28.0,17.0,104.0,0.106,27.0,0.0,11.0,43.0,69.0,7.0,4.0,12.0,1.0,38.0,5.0
09/16/2023,South Carolina,3-1,4.0,57.0,20.0,167.0,0.222,56.0,8.0,7.0,79.0,80.0,1.0,5.0,12.0,0.0,76.0,1.0
09/23/2023,@ Gardner-Webb,3-1,4.0,48.0,22.0,155.0,0.168,47.0,6.0,8.0,73.0,72.0,3.0,3.0,4.0,2.0,59.0,1.0
09/29/2023,High Point,0-3,3.0,28.0,18.0,127.0,0.079,25.0,2.0,2.0,52.0,61.0,3.0,0.0,2.0,0.0,31.0,0.0
09/30/2023,Radford,3-1,4.0,56.0,16.0,119.0,0.336,54.0,4.0,9.0,52.0,51.0,2.0,1.0,16.0,2.0,69.0,1.0
10/06/2023,@ Charleston So.,3-2,5.0,60.0,27.0,157.0,0.21,56.0,7.0,9.0,73.0,95.0,4.0,3.0,14.0,0.0,77.0,4.0
10/07/2023,@ Presbyterian,3-2,5.0,61.0,19.0,167.0,0.251,58.0,14.0,8.0,64.0,92.0,10.0,1.0,6.0,1.0,79.0,2.0
10/13/2023,USC Upstate,3-0,3.0,41.0,20.0,126.0,0.167,39.0,5.0,3.0,77.0,48.0,1.0,5.0,8.0,0.0,55.0,0.0
10/14/2023,UNC Asheville,3-0,3.0,40.0,15.0,98.0,0.255,35.0,6.0,6.0,38.0,52.0,1.0,3.0,8.0,1.0,53.0,0.0
10/20/2023,Presbyterian,3-0,3.0,44.0,17.0,128.0,0.211,39.0,3.0,4.0,54.0,51.0,1.0,1.0,10.0,0.0,53.0,0.0
10/21/2023,Charleston So.,3-0,3.0,43.0,8.0,95.0,0.368,37.0,10.0,4.0,50.0,44.0,4.0,2.0,2.0,0.0,56.0,0.0
10/27/2023,@ Radford,3-0,3.0,47.0,17.0,126.0,0.238,42.0,0.0,4.0,50.0,59.0,3.0,4.0,14.0,0.0,58.0,0.0
10/28/2023,@ High Point,0-3,3.0,24.0,19.0,107.0,0.047,24.0,1.0,4.0,40.0,67.0,5.0,0.0,2.0,2.0,26.0,2.0
11/03/2023,@ UNC Asheville,3-0,3.0,35.0,21.0,105.0,0.133,32.0,4.0,5.0,50.0,51.0,4.0,3.0,10.0,0.0,47.0,0.0
11/04/2023,@ USC Upstate,3-1,4.0,48.0,17.0,144.0,0.215,43.0,6.0,6.0,80.0,75.0,10.0,2.0,14.0,6.0,63.0,2.0
11/11/2023,Gardner-Webb,3-1,4.0,58.0,17.0,150.0,0.273,48.0,7.0,5.0,60.0,81.0,3.0,1.0,16.0,1.0,74.0,0.0
11/18/2023,"Gardner-Webb @ High Point, NC",3-0,3.0,40.0,9.0,101.0,0.307,36.0,5.0,5.0,51.0,48.0,1.0,1.0,6.0,1.0,49.0,1.0
11/19/2023,@ High Point,2-3,5.0,53.0,26.0,202.0,0.134,46.0,2.0,5.0,86.0,105.0,7.0,1.0,10.0,3.0,61.0,1.0
12/01/2023,"Ga. Southern @ Greenville, NC",2-3,5.0,61.0,38.0,216.0,0.106,56.0,6.0,7.0,107.0,106.0,1.0,2.0,24.0,2.0,81.0,2.0
