date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Colgate @ Columbia, MO",1-3,4.0,48.0,31.0,157.0,0.108,46.0,4.0,6.0,61.0,86.0,5.0,0.0,14.0,0.0,59.0,0.0
08/26/2023,"Illinois St. @ Columbia, MO",3-0,3.0,47.0,10.0,113.0,0.327,42.0,9.0,7.0,52.0,57.0,4.0,2.0,8.0,0.0,62.0,0.0
08/26/2023,@ Missouri,2-3,5.0,55.0,21.0,153.0,0.222,53.0,8.0,12.0,61.0,97.0,10.0,2.0,6.0,0.0,68.0,0.0
08/27/2023,Michigan St.,0-3,3.0,23.0,19.0,86.0,0.047,15.0,1.0,3.0,26.0,65.0,6.0,0.0,0.0,0.0,24.0,1.0
09/01/2023,Little Rock,3-1,4.0,55.0,20.0,147.0,0.238,46.0,15.0,13.0,60.0,73.0,7.0,2.0,10.0,0.0,77.0,1.0
09/02/2023,Southeastern La.,1-3,4.0,46.0,31.0,159.0,0.094,42.0,6.0,10.0,66.0,90.0,6.0,0.0,18.0,2.0,61.0,2.0
09/03/2023,Colorado St.,2-3,5.0,62.0,17.0,144.0,0.312,54.0,3.0,9.0,53.0,90.0,11.0,1.0,12.0,0.0,72.0,0.0
09/08/2023,"UT Arlington @ Tulsa, OK",3-2,5.0,49.0,34.0,158.0,0.095,47.0,5.0,13.0,70.0,95.0,7.0,10.0,2.0,0.0,65.0,0.0
09/08/2023,"Oral Roberts @ Tulsa, OK",3-0,3.0,37.0,10.0,91.0,0.297,35.0,5.0,7.0,54.0,46.0,4.0,5.0,2.0,0.0,48.0,0.0
09/09/2023,@ Tulsa,1-3,4.0,42.0,29.0,143.0,0.091,41.0,1.0,5.0,65.0,79.0,5.0,0.0,8.0,2.0,47.0,1.0
09/15/2023,@ North Ala.,1-3,4.0,54.0,21.0,161.0,0.205,50.0,4.0,9.0,75.0,84.0,9.0,0.0,10.0,1.0,63.0,1.0
09/16/2023,"Mississippi Val. @ Florence, AL",3-0,3.0,47.0,10.0,91.0,0.407,45.0,13.0,5.0,46.0,27.0,1.0,0.0,0.0,1.0,60.0,1.0
09/16/2023,"Ark.-Pine Bluff @ Florence, AL",3-0,3.0,49.0,9.0,88.0,0.455,45.0,8.0,7.0,47.0,38.0,2.0,0.0,8.0,0.0,61.0,1.0
09/22/2023,Lipscomb,2-3,5.0,52.0,25.0,146.0,0.185,48.0,8.0,2.0,57.0,98.0,9.0,1.0,10.0,0.0,66.0,4.0
09/24/2023,Austin Peay,0-3,3.0,35.0,19.0,92.0,0.174,32.0,8.0,4.0,37.0,66.0,14.0,0.0,4.0,0.0,45.0,1.0
09/29/2023,@ Bellarmine,1-3,4.0,46.0,22.0,139.0,0.173,44.0,4.0,4.0,59.0,87.0,7.0,4.0,18.0,3.0,63.0,1.0
09/30/2023,@ Eastern Ky.,0-3,3.0,40.0,22.0,114.0,0.158,38.0,0.0,1.0,46.0,71.0,6.0,1.0,2.0,7.0,42.0,0.0
10/07/2023,@ FGCU,0-3,3.0,37.0,25.0,113.0,0.106,35.0,6.0,4.0,52.0,66.0,5.0,1.0,10.0,0.0,49.0,0.0
10/13/2023,@ Queens (NC),0-3,3.0,43.0,17.0,128.0,0.203,42.0,1.0,2.0,57.0,67.0,3.0,4.0,6.0,5.0,51.0,1.0
10/15/2023,@ Kennesaw St.,0-3,3.0,38.0,17.0,103.0,0.204,38.0,1.0,2.0,40.0,66.0,5.0,0.0,6.0,0.0,42.0,0.0
10/20/2023,Jacksonville,1-3,4.0,51.0,20.0,140.0,0.221,46.0,6.0,6.0,63.0,83.0,7.0,4.0,12.0,4.0,67.0,1.0
10/22/2023,North Florida,1-3,4.0,56.0,22.0,157.0,0.217,50.0,4.0,9.0,59.0,93.0,14.0,1.0,4.0,1.0,63.0,1.0
10/25/2023,North Ala.,1-3,4.0,51.0,25.0,142.0,0.183,41.0,6.0,6.0,57.0,91.0,11.0,2.0,12.0,2.0,65.0,2.0
10/29/2023,Stetson,3-1,4.0,68.0,19.0,149.0,0.329,56.0,2.0,8.0,66.0,85.0,8.0,4.0,12.0,0.0,80.0,3.0
11/03/2023,Eastern Ky.,1-3,4.0,53.0,30.0,161.0,0.143,47.0,3.0,5.0,75.0,93.0,9.0,0.0,18.0,2.0,65.0,1.0
11/05/2023,Bellarmine,3-0,3.0,35.0,12.0,87.0,0.264,30.0,14.0,6.0,43.0,49.0,4.0,0.0,14.0,2.0,56.0,0.0
11/09/2023,@ Lipscomb,2-3,5.0,54.0,20.0,135.0,0.252,53.0,0.0,11.0,47.0,93.0,5.0,3.0,8.0,1.0,61.0,1.0
11/10/2023,@ Austin Peay,2-3,5.0,64.0,27.0,155.0,0.239,61.0,14.0,9.0,60.0,91.0,7.0,0.0,10.0,3.0,83.0,1.0
