date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Indiana St. @ Cincinnati, OH",3-1,4.0,67.0,15.0,155.0,0.335,65.0,1.0,12.0,73.0,74.0,4.0,3.0,4.0,1.0,73.0,1.0
08/26/2023,@ Cincinnati,3-1,4.0,62.0,20.0,151.0,0.278,58.0,6.0,5.0,69.0,91.0,18.0,2.0,0.0,0.0,70.0,0.0
08/27/2023,"Alabama St. @ Cincinnati, OH",3-0,3.0,44.0,13.0,88.0,0.352,41.0,8.0,6.0,45.0,48.0,2.0,4.0,6.0,1.0,59.0,0.0
09/01/2023,@ Colorado,0-3,3.0,28.0,22.0,86.0,0.07,28.0,0.0,2.0,24.0,66.0,3.0,0.0,6.0,0.0,31.0,0.0
09/02/2023,"Northern Colo. @ Boulder, CO",0-3,3.0,31.0,25.0,111.0,0.054,30.0,2.0,4.0,39.0,64.0,6.0,0.0,8.0,0.0,37.0,0.0
09/03/2023,"Charlotte @ Boulder, CO",0-3,3.0,32.0,29.0,115.0,0.026,28.0,2.0,2.0,38.0,64.0,4.0,3.0,8.0,0.0,41.0,2.0
09/08/2023,Buffalo,3-2,5.0,58.0,25.0,147.0,0.224,56.0,10.0,6.0,70.0,86.0,6.0,1.0,13.0,3.0,75.5,1.0
09/09/2023,Missouri,2-3,5.0,44.0,20.0,140.0,0.171,41.0,6.0,11.0,54.0,93.0,8.0,2.0,4.0,1.0,54.0,1.0
09/09/2023,Bellarmine,3-0,3.0,45.0,8.0,92.0,0.402,42.0,5.0,6.0,48.0,46.0,2.0,2.0,6.0,0.0,55.0,0.0
09/14/2023,Northern Ky.,3-1,4.0,55.0,25.0,151.0,0.199,49.0,5.0,5.0,77.0,78.0,7.0,2.0,18.0,0.0,71.0,0.0
09/16/2023,Kennesaw St.,3-0,3.0,43.0,11.0,96.0,0.333,42.0,12.0,7.0,37.0,59.0,5.0,2.0,8.0,2.0,61.0,0.0
09/20/2023,@ Butler,3-0,3.0,36.0,10.0,102.0,0.255,34.0,4.0,9.0,52.0,56.0,1.0,2.0,8.0,1.0,46.0,2.0
09/23/2023,Creighton,3-2,5.0,59.0,24.0,186.0,0.188,55.0,9.0,11.0,87.0,95.0,4.0,3.0,18.0,2.0,80.0,0.0
09/29/2023,@ Villanova,0-3,3.0,32.0,20.0,99.0,0.121,26.0,4.0,6.0,38.0,67.0,8.0,1.0,2.0,2.0,38.0,0.0
09/30/2023,@ Georgetown,3-2,5.0,56.0,34.0,177.0,0.124,53.0,5.0,11.0,78.0,99.0,5.0,6.0,14.0,0.0,74.0,0.0
10/06/2023,St. John's (NY),0-3,3.0,28.0,26.0,92.0,0.022,26.0,4.0,5.0,30.0,71.0,6.0,1.0,16.0,1.0,41.0,0.0
10/07/2023,Seton Hall,3-1,4.0,57.0,21.0,154.0,0.234,56.0,8.0,11.0,78.0,76.0,8.0,6.0,6.0,4.0,74.0,0.0
10/13/2023,@ UConn,3-0,3.0,44.0,14.0,112.0,0.268,39.0,5.0,2.0,57.0,51.0,5.0,2.0,6.0,0.0,54.0,0.0
10/14/2023,@ Providence,3-0,3.0,47.0,16.0,111.0,0.279,39.0,6.0,10.0,54.0,60.0,6.0,2.0,12.0,2.0,61.0,0.0
10/20/2023,DePaul,1-3,4.0,62.0,29.0,167.0,0.198,57.0,0.0,7.0,73.0,93.0,1.0,3.0,8.0,1.0,69.0,0.0
10/21/2023,Marquette,0-3,3.0,40.0,18.0,106.0,0.208,39.0,2.0,10.0,46.0,67.0,7.0,3.0,8.0,1.0,49.0,0.0
10/27/2023,@ St. John's (NY),0-3,3.0,30.0,23.0,106.0,0.066,28.0,0.0,2.0,39.0,68.0,6.0,3.0,6.0,1.0,36.0,1.0
10/28/2023,@ Seton Hall,3-1,4.0,59.0,18.0,131.0,0.313,53.0,4.0,8.0,60.0,63.0,1.0,3.0,10.0,0.0,71.0,1.0
11/03/2023,Georgetown,3-0,3.0,50.0,18.0,133.0,0.241,43.0,2.0,5.0,62.0,68.0,7.0,2.0,12.0,1.0,60.0,0.0
11/05/2023,Villanova,3-2,5.0,64.0,16.0,158.0,0.304,60.0,6.0,7.0,79.0,92.0,9.0,3.0,10.0,3.0,78.0,1.0
11/11/2023,Providence,3-0,3.0,45.0,21.0,121.0,0.198,42.0,6.0,3.0,58.0,55.0,3.0,1.0,2.0,0.0,53.0,0.0
11/12/2023,UConn,3-1,4.0,61.0,19.0,148.0,0.284,57.0,4.0,7.0,77.0,83.0,6.0,5.0,14.0,4.0,77.0,0.0
11/15/2023,Butler,1-3,4.0,59.0,19.0,156.0,0.256,57.0,1.0,3.0,62.0,92.0,5.0,3.0,4.0,1.0,65.0,0.0
11/17/2023,@ Creighton,0-3,3.0,26.0,20.0,99.0,0.061,24.0,2.0,1.0,39.0,68.0,5.0,0.0,8.0,0.0,32.0,0.0
11/22/2023,"DePaul @ Milwaukee, WI",1-3,4.0,60.0,18.0,153.0,0.275,56.0,4.0,7.0,64.0,92.0,3.0,2.0,8.0,2.0,70.0,0.0
