date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
09/01/2023,Stonehill,3-0,3.0,35.0,10.0,72.0,0.347,32.0,8.0,10.0,25.0,38.0,4.0,2.0,8.0,0.0,49.0,1.0
09/02/2023,New Hampshire,3-2,5.0,62.0,33.0,183.0,0.158,56.0,10.0,7.0,79.0,97.0,5.0,4.0,20.0,3.0,86.0,0.0
09/02/2023,Holy Cross,3-1,4.0,49.0,21.0,141.0,0.199,46.0,12.0,11.0,62.0,74.0,6.0,1.0,14.0,2.0,69.0,1.0
09/08/2023,@ Akron,2-3,5.0,60.0,24.0,154.0,0.234,58.0,8.0,8.0,60.0,103.0,15.0,1.0,14.0,2.0,76.0,0.0
09/08/2023,@ Cleveland St.,3-0,3.0,43.0,16.0,89.0,0.303,38.0,4.0,9.0,31.0,48.0,3.0,0.0,10.0,0.0,52.0,0.0
09/09/2023,"Bucknell @ Cleveland, OH",3-0,3.0,44.0,19.0,115.0,0.217,40.0,7.0,8.0,43.0,60.0,5.0,1.0,18.0,0.0,61.0,0.0
09/14/2023,Merrimack,3-0,3.0,37.0,5.0,70.0,0.457,33.0,10.0,12.0,26.0,46.0,5.0,0.0,20.0,2.0,57.0,0.0
09/15/2023,@ Boston College,0-3,3.0,34.0,15.0,105.0,0.181,33.0,4.0,6.0,32.0,70.0,5.0,2.0,12.0,3.0,46.0,3.0
09/16/2023,Providence,3-2,5.0,60.0,33.0,167.0,0.162,56.0,6.0,15.0,71.0,90.0,6.0,4.0,22.0,5.0,81.0,0.0
09/22/2023,@ Dartmouth,3-1,4.0,52.0,20.0,120.0,0.267,47.0,4.0,11.0,46.0,78.0,7.0,2.0,20.0,0.0,68.0,3.0
09/29/2023,@ Columbia,3-0,3.0,41.0,13.0,98.0,0.286,40.0,5.0,6.0,39.0,55.0,4.0,3.0,14.0,5.0,56.0,1.0
09/30/2023,@ Cornell,0-3,3.0,27.0,24.0,100.0,0.03,26.0,4.0,5.0,39.0,63.0,4.0,2.0,8.0,0.0,37.0,0.0
10/06/2023,Princeton,3-2,5.0,61.0,15.0,147.0,0.313,55.0,4.0,13.0,62.0,89.0,7.0,3.0,32.0,2.0,84.0,2.0
10/07/2023,Penn,3-0,3.0,41.0,10.0,84.0,0.369,38.0,2.0,9.0,35.0,48.0,5.0,3.0,20.0,1.0,56.0,0.0
10/13/2023,@ Yale,0-3,3.0,46.0,16.0,114.0,0.263,42.0,3.0,5.0,40.0,69.0,9.0,1.0,8.0,4.0,54.0,0.0
10/14/2023,@ Brown,0-3,3.0,27.0,15.0,94.0,0.128,27.0,5.0,4.0,37.0,64.0,9.0,0.0,6.0,1.0,35.0,0.0
10/21/2023,Dartmouth,3-2,5.0,56.0,25.0,162.0,0.191,50.0,7.0,8.0,71.0,90.0,11.0,4.0,38.0,3.0,86.0,0.0
10/27/2023,Cornell,2-3,5.0,55.0,25.0,142.0,0.211,51.0,14.0,13.0,36.0,95.0,7.0,2.0,12.0,3.0,77.0,2.0
10/28/2023,Columbia,3-0,3.0,40.0,12.0,77.0,0.364,31.0,10.0,4.0,28.0,39.0,3.0,0.0,14.0,1.0,57.0,0.0
11/03/2023,Brown,3-0,3.0,43.0,15.0,97.0,0.289,41.0,8.0,7.0,38.0,62.0,4.0,2.0,12.0,3.0,59.0,1.0
11/04/2023,Yale,1-3,4.0,40.0,18.0,110.0,0.2,35.0,3.0,6.0,42.0,78.0,13.0,3.0,14.0,1.0,53.0,0.0
11/10/2023,@ Penn,3-0,3.0,39.0,8.0,93.0,0.333,34.0,5.0,6.0,39.0,45.0,6.0,5.0,14.0,0.0,56.0,0.0
11/11/2023,@ Princeton,1-3,4.0,49.0,19.0,129.0,0.233,44.0,6.0,9.0,44.0,82.0,8.0,8.0,6.0,3.0,66.0,2.0
11/17/2023,@ Yale,1-3,4.0,40.0,29.0,146.0,0.075,37.0,2.0,9.0,61.0,89.0,11.0,1.0,14.0,1.0,50.0,1.0
