date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ Minnesota,1-3,4.0,44.0,27.0,151.0,0.113,42.0,9.0,9.0,60.0,84.0,4.0,2.0,14.0,1.0,62.0,2.0
08/26/2023,"Wisconsin @ Minneapolis, MN",0-3,3.0,29.0,18.0,92.0,0.12,29.0,4.0,6.0,32.0,64.0,5.0,2.0,10.0,1.0,40.0,0.0
08/31/2023,@ Coastal Carolina,1-3,4.0,60.0,22.0,139.0,0.273,56.0,4.0,19.0,59.0,87.0,8.0,4.0,4.0,0.0,70.0,1.0
09/01/2023,"Georgia @ Conway, SC",3-0,3.0,38.0,12.0,103.0,0.252,35.0,6.0,12.0,30.0,59.0,6.0,4.0,12.0,0.0,54.0,2.0
09/02/2023,"North Florida @ Conway, SC",3-1,4.0,47.0,23.0,132.0,0.182,44.0,3.0,10.0,70.0,64.0,1.0,2.0,22.0,0.0,63.0,1.0
09/07/2023,"UNI @ Bryan-College Station, TX",2-3,5.0,52.0,17.0,167.0,0.21,50.0,7.0,10.0,62.0,91.0,5.0,2.0,20.0,1.0,71.0,1.0
09/08/2023,"Utah St. @ Bryan-College Station, TX",3-0,3.0,38.0,18.0,110.0,0.182,37.0,6.0,3.0,53.0,51.0,1.0,1.0,30.0,3.0,60.0,0.0
09/09/2023,@ Texas A&M,3-1,4.0,48.0,17.0,144.0,0.215,46.0,5.0,8.0,59.0,71.0,5.0,3.0,27.0,3.0,69.5,0.0
09/14/2023,Hawaii,3-1,4.0,54.0,18.0,134.0,0.269,47.0,7.0,7.0,53.0,78.0,4.0,3.0,26.0,0.0,77.0,1.0
09/15/2023,Florida St.,3-1,4.0,65.0,18.0,146.0,0.322,58.0,4.0,8.0,63.0,78.0,2.0,1.0,14.0,1.0,77.0,0.0
09/16/2023,Western Caro.,3-0,3.0,44.0,18.0,112.0,0.232,41.0,5.0,4.0,56.0,50.0,2.0,2.0,6.0,1.0,54.0,0.0
09/21/2023,@ Kansas St.,3-0,3.0,38.0,15.0,103.0,0.223,37.0,2.0,6.0,41.0,52.0,1.0,3.0,22.0,1.0,54.0,1.0
09/22/2023,@ Kansas St.,2-3,5.0,57.0,30.0,178.0,0.152,53.0,6.0,8.0,86.0,102.0,11.0,5.0,30.0,0.0,83.0,2.0
09/28/2023,Texas Tech,3-0,3.0,43.0,14.0,98.0,0.296,41.0,8.0,6.0,50.0,47.0,3.0,2.0,20.0,3.0,63.0,2.0
09/29/2023,Texas Tech,3-2,5.0,66.0,26.0,177.0,0.226,61.0,11.0,9.0,86.0,87.0,2.0,1.0,9.0,1.0,82.5,1.0
10/06/2023,Cincinnati,2-3,5.0,66.0,25.0,183.0,0.224,58.0,4.0,11.0,70.0,94.0,5.0,0.0,28.0,1.0,84.0,2.0
10/07/2023,Cincinnati,3-0,3.0,42.0,8.0,94.0,0.362,37.0,2.0,8.0,38.0,42.0,5.0,1.0,16.0,0.0,53.0,1.0
10/11/2023,@ Oklahoma,3-2,5.0,51.0,28.0,152.0,0.151,46.0,10.0,8.0,56.0,96.0,7.0,7.0,30.0,3.0,83.0,2.0
10/14/2023,@ West Virginia,2-3,5.0,71.0,30.0,204.0,0.201,65.0,3.0,9.0,102.0,102.0,6.0,3.0,13.0,1.0,83.5,2.0
10/18/2023,Texas,2-3,5.0,74.0,19.0,167.0,0.329,69.0,5.0,16.0,65.0,91.0,2.0,3.0,14.0,4.0,89.0,0.0
10/21/2023,Kansas,1-3,4.0,42.0,23.0,136.0,0.14,41.0,0.0,6.0,54.0,79.0,6.0,3.0,9.0,0.0,49.5,1.0
10/26/2023,@ UCF,1-3,4.0,46.0,25.0,137.0,0.153,44.0,4.0,6.0,54.0,86.0,7.0,1.0,6.0,0.0,54.0,0.0
10/27/2023,@ UCF,3-1,4.0,53.0,22.0,111.0,0.279,51.0,10.0,5.0,49.0,67.0,1.0,3.0,8.0,0.0,70.0,0.0
11/03/2023,Iowa St.,2-3,5.0,59.0,24.0,155.0,0.226,55.0,6.0,10.0,67.0,93.0,4.0,0.0,12.0,2.0,71.0,2.0
11/04/2023,Iowa St.,0-3,3.0,37.0,20.0,104.0,0.163,31.0,2.0,3.0,38.0,67.0,4.0,1.0,8.0,4.0,44.0,1.0
11/10/2023,@ Baylor,3-1,4.0,56.0,23.0,155.0,0.213,50.0,4.0,9.0,76.0,80.0,5.0,2.0,19.0,1.0,71.5,2.0
11/11/2023,@ Baylor,3-2,5.0,61.0,31.0,188.0,0.16,56.0,5.0,12.0,76.0,100.0,5.0,1.0,16.0,1.0,75.0,0.0
11/15/2023,@ Houston,0-3,3.0,36.0,20.0,125.0,0.128,33.0,2.0,5.0,58.0,67.0,3.0,3.0,10.0,1.0,46.0,0.0
11/21/2023,High Point,3-0,3.0,43.0,12.0,100.0,0.31,38.0,6.0,9.0,42.0,44.0,0.0,1.0,12.0,1.0,56.0,0.0
11/25/2023,BYU,0-3,3.0,47.0,13.0,107.0,0.318,44.0,6.0,11.0,41.0,69.0,7.0,2.0,4.0,0.0,57.0,0.0
12/01/2023,"Florida St. @ Fayetteville, AR",3-1,4.0,58.0,22.0,151.0,0.238,52.0,7.0,9.0,56.0,83.0,5.0,0.0,15.0,0.0,72.5,1.0
12/02/2023,@ Arkansas,1-3,4.0,55.0,22.0,165.0,0.2,49.0,4.0,11.0,79.0,86.0,7.0,1.0,16.0,2.0,68.0,1.0
