date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,Winthrop,3-0,3.0,49.0,12.0,104.0,0.356,46.0,5.0,8.0,41.0,52.0,2.0,4.0,8.0,1.0,62.0,0.0
08/25/2023,Green Bay,3-0,3.0,50.0,17.0,109.0,0.303,48.0,2.0,9.0,43.0,62.0,5.0,2.0,16.0,2.0,62.0,0.0
08/26/2023,South Dakota St.,3-1,4.0,59.0,16.0,131.0,0.328,57.0,5.0,9.0,46.0,71.0,2.0,5.0,12.0,1.0,75.0,0.0
09/01/2023,"Tex. A&M-Commerce @ Lubbock, TX",3-0,3.0,53.0,8.0,105.0,0.429,50.0,7.0,9.0,43.0,46.0,2.0,1.0,8.0,1.0,65.0,3.0
09/01/2023,@ Texas Tech,3-1,4.0,62.0,23.0,147.0,0.265,60.0,3.0,7.0,81.0,76.0,5.0,3.0,16.0,1.0,76.0,2.0
09/02/2023,"Louisiana @ Lubbock, TX",3-2,5.0,62.0,28.0,189.0,0.18,57.0,7.0,8.0,83.0,100.0,7.0,1.0,16.0,1.0,78.0,1.0
09/07/2023,@ Portland,3-2,5.0,45.0,19.0,136.0,0.191,40.0,10.0,16.0,51.0,85.0,8.0,5.0,15.0,2.0,67.5,8.0
09/08/2023,"Eastern Wash. @ Portland, OR",3-0,3.0,48.0,10.0,94.0,0.404,47.0,5.0,4.0,48.0,54.0,6.0,1.0,10.0,2.0,59.0,0.0
09/09/2023,"CSUN @ Portland, OR",3-1,4.0,47.0,21.0,131.0,0.198,41.0,12.0,13.0,66.0,74.0,2.0,1.0,6.0,0.0,63.0,2.0
09/14/2023,Tennessee Tech,3-0,3.0,39.0,16.0,75.0,0.307,35.0,7.0,6.0,31.0,45.0,2.0,3.0,10.0,1.0,54.0,0.0
09/16/2023,Idaho St.,3-1,4.0,65.0,16.0,144.0,0.34,61.0,1.0,10.0,54.0,83.0,2.0,5.0,14.0,0.0,78.0,0.0
09/21/2023,@ Utah St.,2-3,5.0,59.0,33.0,160.0,0.162,58.0,6.0,11.0,49.0,108.0,7.0,5.0,14.0,4.0,77.0,1.0
09/23/2023,@ Boise St.,1-3,4.0,54.0,21.0,149.0,0.221,53.0,1.0,11.0,66.0,87.0,6.0,2.0,22.0,0.0,68.0,0.0
09/28/2023,UNLV,2-3,5.0,61.0,26.0,150.0,0.233,58.0,6.0,8.0,52.0,81.0,5.0,3.0,10.0,3.0,75.0,0.0
09/30/2023,San Diego St.,1-3,4.0,39.0,24.0,135.0,0.111,35.0,8.0,9.0,42.0,85.0,6.0,5.0,22.0,1.0,63.0,0.0
10/03/2023,Colorado St.,3-1,4.0,56.0,25.0,146.0,0.212,54.0,5.0,8.0,61.0,86.0,7.0,2.0,18.0,3.0,72.0,0.0
10/05/2023,San Jose St.,3-0,3.0,39.0,14.0,108.0,0.231,36.0,2.0,5.0,42.0,52.0,1.0,1.0,12.0,1.0,48.0,0.0
10/12/2023,@ New Mexico,1-3,4.0,55.0,33.0,166.0,0.133,50.0,5.0,7.0,61.0,95.0,10.0,2.0,20.0,6.0,72.0,1.0
10/14/2023,@ Air Force,3-1,4.0,57.0,19.0,128.0,0.297,55.0,4.0,6.0,42.0,79.0,8.0,4.0,20.0,0.0,75.0,0.0
10/19/2023,Nevada,3-0,3.0,43.0,15.0,94.0,0.298,41.0,6.0,6.0,40.0,47.0,3.0,3.0,16.0,0.0,60.0,0.0
10/21/2023,@ Fresno St.,0-3,3.0,34.0,15.0,96.0,0.198,32.0,5.0,11.0,33.0,67.0,7.0,3.0,0.0,2.0,42.0,0.0
10/26/2023,Boise St.,3-0,3.0,42.0,11.0,83.0,0.373,40.0,7.0,3.0,38.0,44.0,4.0,4.0,14.0,1.0,60.0,0.0
10/28/2023,Utah St.,1-3,4.0,57.0,21.0,132.0,0.273,53.0,1.0,7.0,37.0,91.0,7.0,2.0,18.0,2.0,69.0,0.0
10/31/2023,@ Colorado St.,1-3,4.0,49.0,17.0,128.0,0.25,48.0,4.0,7.0,50.0,87.0,9.0,4.0,10.0,3.0,62.0,1.0
11/04/2023,@ San Jose St.,3-1,4.0,52.0,12.0,122.0,0.328,48.0,9.0,13.0,50.0,75.0,8.0,4.0,20.0,2.0,75.0,1.0
11/09/2023,@ San Diego St.,3-1,4.0,58.0,19.0,133.0,0.293,50.0,9.0,8.0,52.0,83.0,6.0,0.0,10.0,0.0,72.0,0.0
11/11/2023,@ UNLV,0-3,3.0,33.0,12.0,91.0,0.231,27.0,6.0,9.0,21.0,69.0,6.0,1.0,6.0,0.0,43.0,0.0
11/16/2023,Air Force,3-1,4.0,54.0,12.0,119.0,0.353,50.0,5.0,11.0,42.0,76.0,3.0,2.0,26.0,3.0,74.0,0.0
11/18/2023,New Mexico,3-0,3.0,52.0,17.0,121.0,0.289,52.0,0.0,6.0,53.0,58.0,2.0,2.0,20.0,2.0,64.0,0.0
11/30/2023,"South Dakota @ Greeley, CO",3-1,4.0,56.0,14.0,122.0,0.344,48.0,10.0,15.0,48.0,77.0,5.0,0.0,14.0,0.0,73.0,1.0
12/01/2023,@ Northern Colo.,3-0,3.0,52.0,14.0,102.0,0.373,45.0,3.0,11.0,31.0,72.0,3.0,4.0,16.0,0.0,67.0,2.0
12/06/2023,Montana St.,2-3,5.0,74.0,25.0,170.0,0.288,69.0,4.0,10.0,73.0,101.0,7.0,2.0,12.0,1.0,86.0,0.0
