date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ UNC Asheville,0-3,3.0,26.0,25.0,84.0,0.012,21.0,7.0,13.0,31.0,64.0,6.0,3.0,10.0,1.0,41.0,1.0
08/25/2023,"N.C. Central @ Asheville, NC",3-2,5.0,54.0,16.0,147.0,0.259,48.0,5.0,10.0,60.0,95.0,14.0,8.0,8.0,1.0,71.0,0.0
08/26/2023,"UMES @ Asheville, NC",1-3,4.0,38.0,31.0,110.0,0.064,32.0,3.0,7.0,31.0,87.0,9.0,1.0,8.0,0.0,46.0,1.0
09/01/2023,"Sam Houston @ New Orleans, LA",1-3,4.0,40.0,20.0,115.0,0.174,35.0,5.0,13.0,51.0,83.0,10.0,0.0,14.0,0.0,52.0,3.0
09/02/2023,"Alabama @ New Orleans, LA",0-3,3.0,17.0,20.0,68.0,-0.044,16.0,2.0,7.0,20.0,67.0,7.0,1.0,0.0,4.0,20.0,2.0
09/03/2023,@ Tulane,0-3,3.0,21.0,22.0,87.0,-0.011,21.0,2.0,5.0,28.0,67.0,7.0,0.0,4.0,3.0,25.0,1.0
09/08/2023,@ Southern Ill.,0-3,3.0,26.0,14.0,71.0,0.169,26.0,2.0,8.0,25.0,66.0,9.0,1.0,8.0,3.0,33.0,6.0
09/08/2023,"Eastern Ill. @ Carbondale, IL",0-3,3.0,25.0,14.0,85.0,0.129,22.0,4.0,2.0,23.0,70.0,9.0,1.0,8.0,0.0,34.0,1.0
09/09/2023,"Arkansas St. @ Carbondale, IL",0-3,3.0,22.0,14.0,72.0,0.111,19.0,1.0,5.0,29.0,63.0,11.0,1.0,2.0,1.0,25.0,1.0
09/12/2023,@ North Ala.,1-3,4.0,50.0,31.0,148.0,0.128,44.0,6.0,12.0,69.0,95.0,10.0,1.0,14.0,2.0,64.0,0.0
09/15/2023,@ North Florida,0-3,3.0,22.0,21.0,93.0,0.011,20.0,4.0,7.0,28.0,69.0,4.0,0.0,6.0,0.0,29.0,3.0
