date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Pacific @ Tucson, AZ",3-2,5.0,66.0,32.0,169.0,0.201,62.0,6.0,9.0,71.0,99.0,2.0,4.0,14.0,5.0,83.0,5.0
08/25/2023,@ Arizona,3-2,5.0,66.0,26.0,177.0,0.226,56.0,13.0,8.0,65.0,95.0,5.0,1.0,14.0,0.0,87.0,1.0
08/26/2023,"UC Davis @ Tucson, AZ",1-3,4.0,47.0,28.0,119.0,0.16,45.0,7.0,10.0,45.0,78.0,5.0,1.0,8.0,4.0,59.0,2.0
08/31/2023,West Virginia,3-0,3.0,44.0,18.0,104.0,0.25,42.0,6.0,6.0,51.0,46.0,3.0,0.0,14.0,0.0,57.0,0.0
09/02/2023,Loyola Maryland,3-0,3.0,36.0,10.0,72.0,0.361,31.0,10.0,9.0,39.0,47.0,2.0,2.0,18.0,0.0,57.0,2.0
09/08/2023,@ Michigan,0-3,3.0,33.0,16.0,101.0,0.168,33.0,3.0,6.0,41.0,66.0,7.0,1.0,8.0,1.0,41.0,1.0
09/10/2023,@ Michigan St.,1-3,4.0,36.0,24.0,109.0,0.11,30.0,8.0,11.0,36.0,82.0,12.0,1.0,12.0,1.0,51.0,0.0
09/15/2023,Santa Clara,3-1,4.0,61.0,26.0,134.0,0.261,59.0,6.0,10.0,53.0,80.0,3.0,3.0,14.0,3.0,77.0,0.0
09/17/2023,Coastal Carolina,3-0,3.0,47.0,16.0,103.0,0.301,45.0,3.0,11.0,41.0,51.0,3.0,2.0,10.0,2.0,57.0,0.0
09/22/2023,Virginia,3-0,3.0,41.0,20.0,106.0,0.198,39.0,2.0,6.0,44.0,57.0,5.0,3.0,18.0,3.0,55.0,0.0
09/24/2023,Pittsburgh,0-3,3.0,36.0,25.0,99.0,0.111,31.0,1.0,4.0,29.0,69.0,0.0,1.0,10.0,2.0,43.0,0.0
09/29/2023,@ Florida St.,0-3,3.0,40.0,17.0,117.0,0.197,32.0,6.0,7.0,29.0,73.0,4.0,2.0,6.0,0.0,51.0,0.0
10/01/2023,@ Miami (FL),1-3,4.0,45.0,23.0,130.0,0.169,42.0,9.0,10.0,46.0,84.0,8.0,0.0,16.0,2.0,62.0,1.0
10/06/2023,Louisville,1-3,4.0,47.0,19.0,138.0,0.203,45.0,5.0,7.0,50.0,85.0,6.0,0.0,14.0,0.0,59.0,0.0
10/08/2023,Notre Dame,2-3,5.0,41.0,29.0,149.0,0.081,38.0,10.0,9.0,57.0,90.0,5.0,2.0,12.0,3.0,59.0,0.0
10/13/2023,@ Syracuse,3-0,3.0,43.0,19.0,106.0,0.226,39.0,8.0,7.0,43.0,56.0,5.0,2.0,4.0,0.0,55.0,0.0
10/15/2023,@ Boston College,3-0,3.0,44.0,16.0,91.0,0.308,40.0,8.0,6.0,42.0,53.0,5.0,1.0,12.0,1.0,59.0,2.0
10/20/2023,@ Clemson,3-2,5.0,60.0,30.0,165.0,0.182,54.0,5.0,9.0,68.0,91.0,8.0,3.0,26.0,0.0,81.0,0.0
10/22/2023,@ Georgia Tech,1-3,4.0,44.0,19.0,121.0,0.207,42.0,2.0,12.0,39.0,89.0,7.0,0.0,4.0,3.0,48.0,1.0
10/25/2023,@ Duke,1-3,4.0,53.0,25.0,142.0,0.197,48.0,5.0,9.0,57.0,84.0,3.0,1.0,10.0,1.0,64.0,0.0
10/29/2023,NC State,1-3,4.0,44.0,22.0,127.0,0.173,41.0,4.0,13.0,52.0,84.0,3.0,1.0,20.0,0.0,59.0,0.0
11/03/2023,Virginia Tech,3-0,3.0,46.0,9.0,88.0,0.42,44.0,7.0,6.0,37.0,53.0,4.0,0.0,16.0,1.0,61.0,1.0
11/05/2023,Wake Forest,2-3,5.0,64.0,20.0,157.0,0.28,57.0,8.0,12.0,61.0,89.0,4.0,1.0,22.0,3.0,84.0,2.0
11/10/2023,@ Wake Forest,3-2,5.0,61.0,23.0,148.0,0.257,53.0,9.0,14.0,48.0,93.0,7.0,2.0,18.0,3.0,81.0,0.0
11/12/2023,@ Louisville,0-3,3.0,34.0,22.0,97.0,0.124,32.0,3.0,6.0,32.0,70.0,4.0,0.0,10.0,0.0,42.0,3.0
11/19/2023,Florida St.,2-3,5.0,71.0,33.0,179.0,0.212,64.0,3.0,8.0,76.0,98.0,3.0,3.0,8.0,2.0,81.0,1.0
11/24/2023,Duke,3-2,5.0,67.0,35.0,175.0,0.183,63.0,7.0,12.0,71.0,105.0,6.0,1.0,26.0,0.0,88.0,1.0
