date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"SMU @ Lincoln, NE",0-3,3.0,32.0,22.0,117.0,0.085,31.0,3.0,15.0,47.0,66.0,5.0,1.0,8.0,0.0,40.0,1.0
08/26/2023,@ Nebraska,0-3,3.0,22.0,14.0,88.0,0.091,22.0,5.0,15.0,25.0,65.0,4.0,1.0,10.0,3.0,33.0,0.0
08/27/2023,"Utah St. @ Lincoln, NE",1-3,4.0,35.0,25.0,117.0,0.085,33.0,7.0,13.0,40.0,81.0,4.0,3.0,14.0,7.0,52.0,1.0
08/31/2023,Ole Miss,2-3,5.0,60.0,28.0,163.0,0.196,56.0,9.0,14.0,55.0,97.0,5.0,3.0,14.0,4.0,79.0,0.0
09/02/2023,Tennessee St.,3-0,3.0,43.0,7.0,83.0,0.434,40.0,7.0,9.0,30.0,41.0,3.0,1.0,10.0,1.0,56.0,1.0
09/07/2023,UT Martin,3-2,5.0,68.0,23.0,187.0,0.241,62.0,5.0,11.0,73.0,85.0,2.0,4.0,10.0,3.0,82.0,0.0
09/09/2023,Kansas St.,3-2,5.0,67.0,23.0,165.0,0.267,65.0,12.0,13.0,65.0,92.0,5.0,3.0,12.0,3.0,88.0,0.0
09/14/2023,@ Mississippi St.,0-3,3.0,29.0,24.0,107.0,0.047,28.0,6.0,17.0,40.0,69.0,6.0,2.0,18.0,0.0,46.0,0.0
09/15/2023,"Abilene Christian @ Starkville, MS",3-1,4.0,49.0,19.0,117.0,0.256,42.0,19.0,14.0,39.0,58.0,3.0,1.0,16.0,1.0,77.0,2.0
09/19/2023,Belmont,3-0,3.0,42.0,16.0,100.0,0.26,38.0,9.0,10.0,32.0,52.0,4.0,3.0,10.0,0.0,59.0,0.0
09/22/2023,@ Central Ark.,3-2,5.0,62.0,23.0,172.0,0.227,48.0,9.0,10.0,49.0,96.0,8.0,4.0,20.0,0.0,85.0,1.0
09/24/2023,@ North Ala.,3-0,3.0,49.0,9.0,100.0,0.4,44.0,6.0,15.0,42.0,57.0,3.0,1.0,8.0,2.0,60.0,0.0
09/27/2023,@ Austin Peay,3-1,4.0,56.0,21.0,119.0,0.294,52.0,11.0,13.0,43.0,66.0,4.0,4.0,6.0,3.0,74.0,0.0
09/30/2023,North Florida,3-0,3.0,41.0,10.0,89.0,0.348,39.0,6.0,10.0,40.0,47.0,3.0,2.0,2.0,0.0,50.0,0.0
10/06/2023,Eastern Ky.,3-2,5.0,73.0,24.0,163.0,0.301,70.0,9.0,9.0,61.0,98.0,5.0,2.0,14.0,1.0,91.0,0.0
10/07/2023,Bellarmine,3-1,4.0,65.0,18.0,124.0,0.379,62.0,4.0,12.0,45.0,78.0,6.0,4.0,0.0,2.0,73.0,0.0
10/13/2023,@ Stetson,3-1,4.0,61.0,20.0,137.0,0.299,58.0,10.0,8.0,62.0,68.0,3.0,1.0,12.0,1.0,78.0,1.0
10/14/2023,@ FGCU,2-3,5.0,62.0,32.0,177.0,0.169,61.0,3.0,15.0,76.0,102.0,5.0,2.0,16.0,3.0,75.0,0.0
10/20/2023,Kennesaw St.,3-1,4.0,56.0,21.0,148.0,0.236,54.0,10.0,3.0,56.0,78.0,3.0,3.0,8.0,2.0,73.0,0.0
10/21/2023,Queens (NC),3-0,3.0,44.0,21.0,126.0,0.183,43.0,7.0,3.0,73.0,56.0,3.0,2.0,8.0,2.0,57.0,0.0
10/27/2023,@ Bellarmine,3-2,5.0,61.0,23.0,145.0,0.262,56.0,8.0,12.0,53.0,88.0,6.0,2.0,8.0,3.0,75.0,0.0
10/28/2023,@ Eastern Ky.,2-3,5.0,66.0,30.0,170.0,0.212,62.0,8.0,7.0,66.0,102.0,11.0,7.0,4.0,1.0,83.0,0.0
11/01/2023,Austin Peay,3-0,3.0,37.0,16.0,85.0,0.247,33.0,11.0,6.0,35.0,47.0,2.0,3.0,14.0,0.0,58.0,0.0
11/04/2023,@ Jacksonville,3-2,5.0,76.0,22.0,160.0,0.338,72.0,3.0,23.0,69.0,97.0,6.0,4.0,8.0,0.0,87.0,0.0
11/09/2023,Central Ark.,3-2,5.0,69.0,22.0,148.0,0.318,66.0,5.0,14.0,56.0,79.0,0.0,6.0,6.0,1.0,83.0,0.0
11/10/2023,North Ala.,3-0,3.0,55.0,15.0,114.0,0.351,54.0,9.0,11.0,39.0,65.0,2.0,1.0,10.0,0.0,70.0,0.0
11/16/2023,"Stetson @ Fort Myers, FL",3-2,5.0,75.0,24.0,198.0,0.258,72.0,5.0,19.0,85.0,100.0,3.0,2.0,16.0,2.0,90.0,1.0
11/17/2023,"North Florida @ Fort Myers, FL",3-2,5.0,63.0,30.0,160.0,0.206,62.0,9.0,16.0,55.0,98.0,8.0,4.0,18.0,1.0,85.0,0.0
11/18/2023,@ FGCU,0-3,3.0,35.0,22.0,98.0,0.133,33.0,4.0,8.0,33.0,67.0,7.0,1.0,2.0,2.0,41.0,0.0
