date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Green Bay @ Laramie, WY",0-3,3.0,39.0,19.0,113.0,0.177,36.0,2.0,2.0,48.0,69.0,8.0,2.0,8.0,1.0,47.0,0.0
08/25/2023,"Winthrop @ Laramie, WY",3-1,4.0,59.0,14.0,112.0,0.402,55.0,4.0,5.0,50.0,67.0,4.0,3.0,24.0,2.0,78.0,0.0
08/26/2023,@ Wyoming,1-3,4.0,47.0,22.0,121.0,0.207,44.0,2.0,5.0,45.0,84.0,5.0,3.0,10.0,1.0,57.0,0.0
09/01/2023,"Kent St. @ Coralville, IA",2-3,5.0,58.0,30.0,182.0,0.154,55.0,12.0,10.0,84.0,99.0,13.0,2.0,8.0,0.0,76.0,2.0
09/02/2023,"Middle Tenn. @ Coralville, IA",0-3,3.0,42.0,11.0,106.0,0.292,36.0,5.0,7.0,38.0,71.0,10.0,1.0,7.0,0.0,51.5,0.0
09/03/2023,@ Iowa,0-3,3.0,39.0,19.0,117.0,0.171,34.0,5.0,5.0,48.0,70.0,2.0,0.0,4.0,1.0,46.0,0.0
09/08/2023,"Alcorn @ Oxford, MS",3-0,3.0,45.0,10.0,91.0,0.385,39.0,7.0,6.0,31.0,38.0,3.0,0.0,14.0,1.0,59.0,1.0
09/08/2023,@ Ole Miss,0-3,3.0,30.0,12.0,83.0,0.217,29.0,0.0,6.0,30.0,65.0,7.0,1.0,4.0,0.0,33.0,0.0
09/09/2023,"Tennessee Tech @ Oxford, MS",1-3,4.0,51.0,27.0,163.0,0.147,45.0,4.0,11.0,61.0,86.0,6.0,7.0,4.0,0.0,64.0,0.0
09/14/2023,"Montana @ Boise, ID",1-3,4.0,47.0,19.0,133.0,0.211,45.0,10.0,9.0,55.0,87.0,5.0,0.0,12.0,1.0,63.0,1.0
09/15/2023,@ Boise St.,0-3,3.0,34.0,17.0,105.0,0.162,32.0,2.0,5.0,45.0,65.0,4.0,1.0,4.0,3.0,39.0,0.0
09/16/2023,"LMU (CA) @ Boise, ID",0-3,3.0,25.0,17.0,94.0,0.085,24.0,6.0,6.0,29.0,67.0,6.0,0.0,8.0,2.0,35.0,0.0
09/21/2023,@ St. Thomas (MN),3-0,3.0,44.0,12.0,128.0,0.25,41.0,2.0,6.0,58.0,58.0,1.0,1.0,12.0,3.0,53.0,0.0
09/23/2023,@ Kansas City,2-3,5.0,65.0,19.0,196.0,0.235,63.0,12.0,10.0,99.0,102.0,9.0,1.0,10.0,2.0,83.0,0.0
09/28/2023,Denver,1-3,4.0,46.0,27.0,140.0,0.136,43.0,2.0,11.0,54.0,82.0,9.0,4.0,14.0,0.0,59.0,1.0
10/05/2023,North Dakota St.,0-3,3.0,38.0,18.0,119.0,0.168,36.0,4.0,6.0,41.0,67.0,3.0,1.0,10.0,1.0,48.0,0.0
10/07/2023,Omaha,1-3,4.0,58.0,16.0,159.0,0.264,50.0,4.0,11.0,63.0,89.0,6.0,1.0,6.0,3.0,66.0,1.0
10/12/2023,@ Oral Roberts,3-1,4.0,48.0,27.0,170.0,0.124,45.0,7.0,10.0,94.0,82.0,11.0,3.0,6.0,0.0,61.0,0.0
10/14/2023,@ Denver,0-3,3.0,33.0,18.0,115.0,0.13,29.0,4.0,5.0,49.0,68.0,4.0,4.0,6.0,2.0,44.0,0.0
10/17/2023,@ South Dakota,2-3,5.0,58.0,24.0,165.0,0.206,55.0,6.0,14.0,58.0,99.0,8.0,1.0,28.0,1.0,79.0,0.0
10/19/2023,St. Thomas (MN),3-0,3.0,44.0,13.0,112.0,0.277,38.0,4.0,6.0,58.0,55.0,2.0,2.0,10.0,1.0,55.0,1.0
10/21/2023,Kansas City,3-2,5.0,62.0,19.0,160.0,0.269,59.0,11.0,7.0,73.0,86.0,7.0,0.0,10.0,1.0,78.0,1.0
10/26/2023,@ North Dakota,3-1,4.0,47.0,20.0,150.0,0.18,37.0,12.0,11.0,59.0,85.0,8.0,0.0,16.0,0.0,67.0,0.0
11/02/2023,@ North Dakota St.,2-3,5.0,59.0,24.0,160.0,0.219,54.0,7.0,10.0,67.0,101.0,6.0,0.0,14.0,5.0,73.0,0.0
11/04/2023,Oral Roberts,3-1,4.0,41.0,23.0,141.0,0.128,36.0,6.0,6.0,69.0,70.0,6.0,2.0,16.0,2.0,57.0,3.0
11/09/2023,North Dakota,3-0,3.0,40.0,18.0,95.0,0.232,36.0,7.0,7.0,42.0,57.0,4.0,1.0,12.0,0.0,54.0,0.0
11/11/2023,@ Omaha,0-3,3.0,27.0,21.0,98.0,0.061,21.0,3.0,6.0,35.0,70.0,4.0,0.0,8.0,1.0,34.0,0.0
11/14/2023,South Dakota,2-3,5.0,53.0,22.0,153.0,0.203,51.0,6.0,7.0,56.0,100.0,8.0,3.0,16.0,0.0,70.0,0.0
11/19/2023,"Denver @ Vermillion, SD",0-3,3.0,31.0,17.0,105.0,0.133,29.0,2.0,6.0,46.0,65.0,8.0,1.0,8.0,0.0,38.0,1.0
