date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/26/2023,"VCU @ Norfolk, VA",0-3,3.0,37.0,20.0,103.0,0.165,32.0,2.0,15.0,36.0,67.0,9.0,0.0,4.0,0.0,41.0,1.0
08/26/2023,@ Old Dominion,0-3,3.0,37.0,16.0,89.0,0.236,37.0,3.0,10.0,26.0,73.0,7.0,0.0,4.0,5.0,42.0,1.0
09/08/2023,"East Carolina @ Wilmington, NC",0-3,3.0,24.0,20.0,89.0,0.045,22.0,2.0,4.0,30.0,70.0,10.0,0.0,0.0,1.0,26.0,0.0
09/08/2023,"Alabama St. @ Wilmington, NC",2-3,5.0,53.0,21.0,145.0,0.221,50.0,5.0,14.0,64.0,98.0,11.0,2.0,10.0,2.0,65.0,3.0
09/09/2023,@ UNCW,3-2,5.0,56.0,14.0,148.0,0.284,50.0,5.0,10.0,51.0,101.0,10.0,2.0,20.0,4.0,73.0,0.0
09/15/2023,@ Virginia,0-3,3.0,30.0,16.0,88.0,0.159,28.0,4.0,4.0,30.0,70.0,4.0,2.0,2.0,2.0,37.0,0.0
09/16/2023,"George Washington @ Charlottesville, VA",1-3,4.0,47.0,19.0,135.0,0.207,43.0,7.0,11.0,59.0,88.0,6.0,0.0,10.0,3.0,59.0,0.0
09/22/2023,N.C. Central,3-0,3.0,43.0,11.0,110.0,0.291,36.0,7.0,11.0,44.0,53.0,4.0,0.0,6.0,4.0,53.0,2.0
09/24/2023,South Carolina St.,3-1,4.0,46.0,18.0,128.0,0.219,43.0,12.0,15.0,48.0,74.0,4.0,2.0,8.0,6.0,64.0,2.0
09/29/2023,@ UMES,3-1,4.0,53.0,18.0,130.0,0.269,46.0,8.0,11.0,39.0,0.0,7.0,4.0,2.0,1.0,66.0,0.0
10/01/2023,Delaware St.,3-0,3.0,42.0,13.0,105.0,0.276,41.0,3.0,11.0,42.0,61.0,5.0,2.0,6.0,3.0,50.0,0.0
10/06/2023,Coppin St.,0-3,3.0,26.0,16.0,90.0,0.111,25.0,1.0,8.0,37.0,65.0,6.0,3.0,12.0,4.0,36.0,2.0
10/13/2023,@ Howard,0-3,3.0,26.0,12.0,79.0,0.177,21.0,8.0,8.0,20.0,65.0,10.0,0.0,10.0,0.0,39.0,0.0
10/15/2023,Morgan St.,3-1,4.0,45.0,26.0,139.0,0.137,39.0,3.0,6.0,61.0,74.0,8.0,9.0,14.0,6.0,64.0,0.0
10/20/2023,@ N.C. Central,3-1,4.0,53.0,15.0,94.0,0.404,52.0,9.0,7.0,40.0,55.0,5.0,1.0,16.0,1.0,71.0,0.0
10/22/2023,@ South Carolina St.,3-0,3.0,41.0,16.0,83.0,0.301,36.0,7.0,11.0,40.0,0.0,3.0,1.0,4.0,0.0,51.0,1.0
10/27/2023,UMES,0-3,3.0,34.0,17.0,96.0,0.177,23.0,1.0,10.0,25.0,63.0,6.0,0.0,6.0,0.0,38.0,3.0
10/29/2023,@ Delaware St.,1-3,4.0,29.0,19.0,97.0,0.103,25.0,5.0,7.0,29.0,89.0,14.0,1.0,8.0,2.0,39.0,0.0
11/03/2023,@ Coppin St.,1-3,4.0,43.0,22.0,136.0,0.154,40.0,10.0,9.0,54.0,88.0,4.0,1.0,10.0,4.0,59.0,0.0
11/05/2023,@ Morgan St.,0-3,3.0,30.0,14.0,95.0,0.168,28.0,3.0,8.0,39.0,64.0,7.0,5.0,2.0,4.0,39.0,1.0
11/10/2023,Howard,1-3,4.0,30.0,19.0,115.0,0.096,28.0,6.0,13.0,43.0,77.0,10.0,3.0,8.0,2.0,43.0,0.0
11/13/2023,Hampton,3-0,3.0,44.0,11.0,103.0,0.32,39.0,7.0,10.0,56.0,46.0,7.0,2.0,4.0,1.0,55.0,0.0
11/17/2023,"UMES @ Dover, DE",2-3,5.0,58.0,20.0,156.0,0.244,48.0,6.0,10.0,58.0,102.0,9.0,0.0,8.0,4.0,68.0,1.0
