date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Marquette @ Dayton, OH",3-1,4.0,55.0,23.0,132.0,0.242,54.0,8.0,12.0,53.0,77.0,8.0,0.0,14.0,2.0,70.0,2.0
08/25/2023,@ Dayton,0-3,3.0,27.0,27.0,96.0,0.0,26.0,3.0,9.0,33.0,65.0,5.0,1.0,4.0,0.0,33.0,1.0
08/26/2023,"Drake @ Dayton, OH",3-0,3.0,45.0,13.0,101.0,0.317,42.0,4.0,8.0,35.0,53.0,1.0,5.0,6.0,0.0,57.0,0.0
08/29/2023,Belmont,3-0,3.0,34.0,7.0,66.0,0.409,31.0,13.0,8.0,30.0,34.0,3.0,5.0,8.0,1.0,56.0,0.0
09/01/2023,"Colgate @ State College, PA",3-1,4.0,56.0,18.0,157.0,0.242,52.0,7.0,6.0,67.0,85.0,2.0,1.0,14.0,2.0,71.0,2.0
09/01/2023,@ Penn St.,1-3,4.0,48.0,20.0,128.0,0.219,45.0,1.0,16.0,46.0,88.0,8.0,1.0,10.0,2.0,55.0,0.0
09/02/2023,"James Madison @ State College, PA",0-3,3.0,48.0,12.0,100.0,0.36,47.0,4.0,11.0,35.0,67.0,7.0,3.0,4.0,3.0,57.0,1.0
09/08/2023,Troy,3-0,3.0,48.0,9.0,103.0,0.379,46.0,10.0,12.0,43.0,51.0,0.0,1.0,22.0,1.0,70.0,0.0
09/08/2023,Arkansas,2-3,5.0,54.0,23.0,171.0,0.181,51.0,4.0,12.0,68.0,91.0,4.0,3.0,24.0,3.0,73.0,0.0
09/09/2023,Col. of Charleston,3-0,3.0,40.0,12.0,84.0,0.333,38.0,11.0,3.0,38.0,38.0,2.0,2.0,10.0,2.0,58.0,0.0
09/12/2023,@ Austin Peay,3-0,3.0,48.0,10.0,100.0,0.38,47.0,3.0,15.0,44.0,52.0,2.0,4.0,10.0,5.0,60.0,0.0
09/15/2023,Ball St.,3-1,4.0,60.0,16.0,132.0,0.333,55.0,9.0,8.0,59.0,67.0,1.0,3.0,15.0,3.0,79.5,1.0
09/15/2023,ETSU,3-0,3.0,43.0,9.0,104.0,0.327,41.0,8.0,6.0,40.0,52.0,5.0,3.0,4.0,1.0,56.0,0.0
09/16/2023,Western Mich.,3-1,4.0,72.0,18.0,164.0,0.329,69.0,4.0,9.0,68.0,81.0,5.0,1.0,8.0,1.0,81.0,1.0
