date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,SFA,3-1,4.0,60.0,21.0,156.0,0.25,56.0,5.0,8.0,75.0,80.0,1.0,5.0,22.0,3.0,81.0,2.0
08/26/2023,Jackson St.,3-1,4.0,61.0,12.0,128.0,0.383,59.0,8.0,10.0,63.0,60.0,1.0,1.0,20.0,3.0,80.0,0.0
08/27/2023,Tulane,3-0,3.0,45.0,16.0,116.0,0.25,42.0,8.0,2.0,50.0,55.0,5.0,1.0,12.0,1.0,60.0,0.0
09/01/2023,"Green Bay @ Clemson, SC",3-1,4.0,52.0,22.0,137.0,0.219,48.0,8.0,6.0,63.0,77.0,4.0,4.0,22.0,0.0,75.0,1.0
09/02/2023,@ Clemson,3-0,3.0,47.0,18.0,118.0,0.246,45.0,4.0,4.0,49.0,54.0,1.0,4.0,12.0,0.0,61.0,0.0
09/03/2023,"Western Caro. @ Clemson, SC",3-0,3.0,44.0,9.0,108.0,0.324,41.0,4.0,4.0,46.0,56.0,6.0,0.0,8.0,3.0,52.0,0.0
09/07/2023,@ Florida A&M,2-3,5.0,56.0,20.0,149.0,0.242,53.0,6.0,7.0,69.0,90.0,6.0,2.0,4.0,4.0,66.0,0.0
09/08/2023,"Georgia Tech @ Tallahassee, FL",0-3,3.0,29.0,13.0,123.0,0.13,26.0,3.0,5.0,57.0,70.0,10.0,6.0,0.0,0.0,38.0,1.0
09/09/2023,"Stetson @ Tallahassee, FL",3-0,3.0,40.0,17.0,101.0,0.228,35.0,8.0,6.0,47.0,48.0,2.0,3.0,16.0,1.0,59.0,1.0
09/14/2023,Auburn,2-3,5.0,54.0,24.0,176.0,0.17,52.0,10.0,9.0,85.0,95.0,14.0,1.0,14.0,4.0,72.0,2.0
09/15/2023,Samford,3-0,3.0,41.0,7.0,98.0,0.347,36.0,6.0,9.0,51.0,41.0,2.0,2.0,14.0,1.0,56.0,0.0
09/16/2023,UAB,3-1,4.0,55.0,20.0,128.0,0.273,51.0,8.0,8.0,56.0,75.0,5.0,3.0,12.0,5.0,72.0,1.0
09/21/2023,Southern Miss.,3-0,3.0,46.0,18.0,130.0,0.215,42.0,7.0,7.0,65.0,58.0,1.0,2.0,10.0,0.0,60.0,0.0
09/22/2023,Southern Miss.,3-1,4.0,54.0,18.0,134.0,0.269,45.0,6.0,5.0,67.0,67.0,3.0,2.0,20.0,0.0,72.0,0.0
09/28/2023,@ ULM,3-0,3.0,40.0,11.0,94.0,0.309,38.0,9.0,7.0,44.0,57.0,4.0,1.0,10.0,0.0,55.0,0.0
09/29/2023,@ ULM,3-1,4.0,57.0,24.0,171.0,0.193,56.0,4.0,8.0,88.0,89.0,5.0,13.0,0.0,0.0,74.0,9.0
10/06/2023,Arkansas St.,3-1,4.0,51.0,14.0,134.0,0.276,49.0,9.0,4.0,80.0,55.0,3.0,1.0,10.0,1.0,66.0,0.0
10/07/2023,Arkansas St.,3-0,3.0,36.0,9.0,90.0,0.3,29.0,7.0,8.0,45.0,41.0,4.0,2.0,12.0,1.0,51.0,0.0
10/13/2023,@ Louisiana,3-2,5.0,61.0,20.0,150.0,0.273,60.0,6.0,11.0,54.0,0.0,4.0,5.0,8.0,4.0,76.0,1.0
10/14/2023,@ Louisiana,3-1,4.0,51.0,22.0,153.0,0.19,49.0,9.0,10.0,62.0,0.0,4.0,7.0,12.0,2.0,73.0,1.0
10/20/2023,@ Texas St.,0-3,3.0,35.0,25.0,114.0,0.088,33.0,2.0,3.0,47.0,68.0,6.0,2.0,4.0,0.0,41.0,0.0
10/21/2023,@ Texas St.,1-3,4.0,56.0,31.0,184.0,0.136,52.0,6.0,11.0,86.0,91.0,1.0,2.0,6.0,0.0,67.0,1.0
10/26/2023,Troy,3-0,3.0,37.0,11.0,99.0,0.263,36.0,5.0,5.0,47.0,46.0,6.0,4.0,26.0,1.0,59.0,1.0
10/27/2023,Troy,1-3,4.0,40.0,13.0,122.0,0.221,39.0,4.0,10.0,47.0,77.0,5.0,2.0,18.0,3.0,55.0,2.0
11/03/2023,@ Coastal Carolina,1-3,4.0,45.0,16.0,141.0,0.206,40.0,4.0,6.0,50.0,93.0,12.0,6.0,8.0,2.0,59.0,3.0
11/04/2023,@ Coastal Carolina,3-0,3.0,50.0,12.0,121.0,0.314,45.0,2.0,11.0,49.0,64.0,6.0,4.0,10.0,1.0,61.0,2.0
11/09/2023,James Madison,3-0,3.0,44.0,9.0,108.0,0.324,42.0,7.0,8.0,55.0,53.0,5.0,3.0,14.0,0.0,61.0,0.0
11/10/2023,James Madison,3-2,5.0,66.0,27.0,199.0,0.196,63.0,5.0,8.0,99.0,98.0,11.0,2.0,14.0,0.0,80.0,0.0
11/17/2023,"Ga. Southern @ Foley, AL",3-0,3.0,42.0,12.0,106.0,0.283,42.0,3.0,9.0,43.0,48.0,2.0,0.0,22.0,0.0,56.0,1.0
11/18/2023,"Coastal Carolina @ Foley, AL",1-3,4.0,49.0,25.0,158.0,0.152,45.0,6.0,12.0,54.0,87.0,4.0,0.0,16.0,1.0,63.0,1.0
11/30/2023,"Georgia Tech @ Gainesville, FL",1-3,4.0,45.0,25.0,142.0,0.141,41.0,1.0,7.0,55.0,86.0,6.0,2.0,6.0,1.0,51.0,2.0
