date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"UTEP @ Hammond, LA",2-3,5.0,53.0,28.0,170.0,0.147,48.0,9.0,5.0,69.0,99.0,6.0,2.0,14.0,3.0,71.0,3.0
08/25/2023,@ Southeastern La.,3-1,4.0,50.0,11.0,116.0,0.336,48.0,13.0,7.0,52.0,72.0,6.0,1.0,14.0,3.0,71.0,1.0
08/26/2023,"Grambling @ Hammond, LA",3-0,3.0,35.0,8.0,82.0,0.329,31.0,10.0,5.0,46.0,32.0,1.0,1.0,10.0,1.0,51.0,3.0
09/01/2023,@ Long Beach St.,3-1,4.0,48.0,17.0,154.0,0.201,43.0,9.0,6.0,63.0,77.0,6.0,4.0,14.0,3.0,68.0,1.0
09/02/2023,"Indiana @ Long Beach, CA",3-0,3.0,39.0,13.0,89.0,0.292,38.0,6.0,4.0,36.0,59.0,5.0,2.0,22.0,0.0,58.0,1.0
09/07/2023,Memphis,3-0,3.0,40.0,14.0,123.0,0.211,37.0,9.0,9.0,52.0,57.0,5.0,1.0,8.0,1.0,54.0,0.0
09/08/2023,UNLV,3-2,5.0,49.0,15.0,118.0,0.288,42.0,15.0,14.0,56.0,77.0,12.0,6.0,12.0,2.0,76.0,1.0
09/10/2023,FIU,3-1,4.0,56.0,28.0,150.0,0.187,51.0,10.0,10.0,54.0,78.0,4.0,1.0,16.0,4.0,75.0,2.0
09/14/2023,@ Cal Poly,3-2,5.0,58.0,18.0,178.0,0.225,55.0,9.0,10.0,74.0,91.0,6.0,2.0,8.0,3.0,73.0,0.0
09/15/2023,"Pepperdine @ San Luis Obispo, CA",0-3,3.0,32.0,19.0,112.0,0.116,29.0,5.0,6.0,38.0,68.0,3.0,1.0,10.0,2.0,43.0,0.0
09/16/2023,"Saint Mary's (CA) @ San Luis Obispo, CA",3-1,4.0,59.0,19.0,145.0,0.276,57.0,10.0,8.0,64.0,71.0,3.0,3.0,10.0,2.0,77.0,1.0
09/21/2023,@ Washington St.,0-3,3.0,30.0,15.0,88.0,0.17,27.0,5.0,9.0,21.0,68.0,5.0,1.0,2.0,1.0,37.0,3.0
09/24/2023,@ Arizona St.,1-3,4.0,49.0,20.0,131.0,0.221,47.0,0.0,14.0,50.0,85.0,5.0,1.0,10.0,3.0,55.0,0.0
09/29/2023,@ Oregon,1-3,4.0,44.0,18.0,130.0,0.2,39.0,2.0,9.0,51.0,81.0,10.0,1.0,14.0,1.0,54.0,0.0
10/01/2023,@ Oregon St.,3-1,4.0,58.0,15.0,147.0,0.293,56.0,3.0,5.0,64.0,77.0,4.0,5.0,18.0,4.0,75.0,0.0
10/06/2023,Stanford,1-3,4.0,42.0,18.0,106.0,0.226,40.0,7.0,8.0,32.0,77.0,14.0,3.0,8.0,2.0,56.0,0.0
10/08/2023,California,3-1,4.0,49.0,17.0,109.0,0.294,43.0,9.0,9.0,43.0,62.0,4.0,1.0,4.0,0.0,61.0,1.0
10/13/2023,Colorado,3-0,3.0,45.0,12.0,100.0,0.33,37.0,7.0,4.0,42.0,49.0,6.0,0.0,4.0,3.0,54.0,0.0
10/15/2023,Utah,3-2,5.0,57.0,23.0,158.0,0.215,53.0,5.0,9.0,61.0,86.0,6.0,2.0,9.0,2.0,68.5,2.0
10/20/2023,@ UCLA,0-3,3.0,43.0,18.0,119.0,0.21,39.0,6.0,17.0,38.0,76.0,6.0,1.0,2.0,3.0,51.0,1.0
10/22/2023,@ Southern California,2-3,5.0,60.0,25.0,166.0,0.211,57.0,8.0,10.0,65.0,97.0,7.0,0.0,16.0,1.0,76.0,1.0
10/27/2023,Oregon St.,1-3,4.0,39.0,25.0,126.0,0.111,34.0,5.0,7.0,51.0,74.0,8.0,0.0,8.0,2.0,48.0,1.0
10/29/2023,Oregon,0-3,3.0,27.0,14.0,87.0,0.149,25.0,3.0,11.0,24.0,56.0,3.0,1.0,2.0,4.0,32.0,0.0
11/03/2023,@ California,3-1,4.0,54.0,16.0,148.0,0.257,50.0,10.0,11.0,64.0,78.0,10.0,3.0,20.0,3.0,77.0,0.0
11/05/2023,@ Stanford,1-3,4.0,43.0,15.0,132.0,0.212,41.0,7.0,9.0,61.0,81.0,9.0,0.0,8.0,5.0,54.0,0.0
11/10/2023,Southern California,0-3,3.0,38.0,16.0,111.0,0.198,35.0,1.0,4.0,53.0,67.0,6.0,1.0,4.0,1.0,42.0,0.0
11/12/2023,UCLA,1-3,4.0,49.0,28.0,142.0,0.148,43.0,7.0,5.0,54.0,86.0,11.0,0.0,16.0,1.0,64.0,0.0
11/17/2023,@ Utah,3-2,5.0,59.0,20.0,167.0,0.234,53.0,8.0,10.0,73.0,89.0,9.0,1.0,26.0,4.0,81.0,0.0
11/19/2023,@ Colorado,0-3,3.0,37.0,22.0,101.0,0.149,35.0,2.0,5.0,31.0,68.0,5.0,2.0,8.0,0.0,45.0,0.0
11/22/2023,Arizona,3-1,4.0,53.0,19.0,123.0,0.276,51.0,8.0,13.0,60.0,73.0,5.0,2.0,4.0,2.0,65.0,1.0
11/24/2023,Washington St.,0-3,3.0,29.0,13.0,91.0,0.176,26.0,4.0,11.0,34.0,63.0,6.0,0.0,8.0,3.0,37.0,0.0
