date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
10/04/2023,@ Marquette,0-3,3.0,22.0,23.0,106.0,-0.009,21.0,2.0,4.0,45.0,66.0,2.0,0.0,2.0,1.0,25.0,1.0
10/07/2023,Creighton,0-3,3.0,32.0,26.0,119.0,0.05,31.0,8.0,6.0,44.0,71.0,2.0,4.0,12.0,0.0,50.0,0.0
10/13/2023,@ St. John's (NY),0-3,3.0,34.0,17.0,103.0,0.165,31.0,4.0,2.0,33.0,72.0,2.0,0.0,14.0,1.0,45.0,2.0
10/14/2023,@ Seton Hall,2-3,5.0,73.0,33.0,202.0,0.198,71.0,1.0,3.0,89.0,109.0,5.0,3.0,18.0,0.0,86.0,0.0
10/20/2023,@ Xavier,3-1,4.0,61.0,26.0,171.0,0.205,55.0,1.0,5.0,69.0,89.0,0.0,2.0,14.0,0.0,71.0,1.0
10/21/2023,@ Butler,2-3,5.0,62.0,28.0,194.0,0.175,58.0,2.0,3.0,98.0,89.0,5.0,3.0,12.0,0.0,73.0,0.0
10/27/2023,UConn,3-1,4.0,57.0,20.0,147.0,0.252,50.0,6.0,8.0,68.0,74.0,5.0,2.0,16.0,1.0,73.0,0.0
10/28/2023,Providence,3-1,4.0,60.0,22.0,138.0,0.275,53.0,3.0,6.0,55.0,88.0,6.0,2.0,10.0,3.0,70.0,0.0
11/01/2023,Marquette,1-3,4.0,51.0,22.0,160.0,0.181,47.0,3.0,4.0,75.0,84.0,10.0,1.0,6.0,0.0,58.0,1.0
11/03/2023,@ Creighton,0-3,3.0,28.0,22.0,127.0,0.047,27.0,1.0,2.0,57.0,68.0,3.0,0.0,4.0,2.0,31.0,1.0
11/10/2023,@ Villanova,3-1,4.0,56.0,17.0,161.0,0.242,51.0,7.0,4.0,81.0,72.0,4.0,0.0,16.0,3.0,71.0,0.0
11/11/2023,@ Georgetown,3-1,4.0,54.0,19.0,131.0,0.267,53.0,5.0,5.0,48.0,74.0,4.0,3.0,12.0,0.0,68.0,1.0
11/17/2023,Seton Hall,3-0,3.0,52.0,12.0,120.0,0.333,50.0,4.0,4.0,53.0,60.0,5.0,1.0,16.0,0.0,65.0,1.0
11/18/2023,St. John's (NY),1-3,4.0,42.0,27.0,135.0,0.111,39.0,4.0,2.0,43.0,88.0,5.0,1.0,24.0,0.0,59.0,2.0
11/22/2023,"Xavier @ Milwaukee, WI",3-1,4.0,68.0,19.0,160.0,0.306,63.0,3.0,3.0,65.0,81.0,4.0,2.0,10.0,1.0,78.0,1.0
11/24/2023,"Creighton @ Milwaukee, WI",0-3,3.0,28.0,19.0,106.0,0.085,27.0,3.0,5.0,39.0,64.0,4.0,0.0,0.0,2.0,31.0,2.0
11/29/2023,"Southern Ill. @ Des Moines, IA",3-1,4.0,58.0,28.0,169.0,0.178,55.0,6.0,3.0,69.0,90.0,4.0,1.0,16.0,1.0,73.0,2.0
11/30/2023,@ Drake,0-3,3.0,30.0,19.0,127.0,0.087,27.0,2.0,5.0,56.0,66.0,3.0,1.0,4.0,1.0,35.0,1.0
