date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"SIUE @ Peoria, IL",1-3,4.0,40.0,24.0,144.0,0.111,34.0,7.0,7.0,52.0,84.0,4.0,2.0,8.0,15.0,53.0,5.0
08/25/2023,"IUPUI @ Peoria, IL",2-3,5.0,51.0,22.0,158.0,0.184,48.0,8.0,8.0,67.0,87.0,9.0,9.0,10.0,10.0,73.0,0.0
08/26/2023,@ Bradley,1-3,4.0,57.0,20.0,145.0,0.255,53.0,5.0,14.0,57.0,91.0,9.0,2.0,8.0,0.0,68.0,2.0
09/01/2023,"Oakland @ Valparaiso, IN",1-3,4.0,47.0,20.0,129.0,0.209,45.0,10.0,5.0,50.0,87.0,14.0,1.0,10.0,3.0,63.0,3.0
09/01/2023,@ Valparaiso,2-3,5.0,48.0,27.0,177.0,0.119,48.0,3.0,6.0,67.0,102.0,3.0,0.0,22.0,2.0,62.0,2.0
09/02/2023,"Western Ill. @ Valparaiso, IN",3-2,5.0,58.0,21.0,172.0,0.215,54.0,7.0,11.0,68.0,89.0,5.0,2.0,22.0,4.0,78.0,0.0
09/08/2023,@ Oakland,1-3,4.0,38.0,25.0,158.0,0.082,35.0,5.0,7.0,79.0,86.0,7.0,1.0,18.0,0.0,53.0,4.0
09/08/2023,"Chicago St. @ Rochester, MI",3-0,3.0,41.0,17.0,114.0,0.211,37.0,4.0,9.0,45.0,62.0,3.0,3.0,10.0,3.0,53.0,0.0
09/09/2023,"Kansas City @ Rochester, MI",0-3,3.0,33.0,21.0,112.0,0.107,31.0,3.0,5.0,39.0,69.0,4.0,0.0,4.0,0.0,38.0,3.0
09/15/2023,@ Chattanooga,0-3,3.0,32.0,24.0,119.0,0.067,27.0,8.0,5.0,52.0,68.0,3.0,1.0,4.0,0.0,43.0,0.0
09/16/2023,"Gardner-Webb @ Chattanooga, TN",1-3,4.0,43.0,19.0,151.0,0.159,38.0,4.0,7.0,69.0,87.0,15.0,1.0,18.0,3.0,57.0,2.0
09/16/2023,"Morehead St. @ Chattanooga, TN",1-3,4.0,41.0,25.0,159.0,0.101,36.0,7.0,3.0,72.0,88.0,5.0,3.0,10.0,2.0,56.0,0.0
09/21/2023,@ Toledo,2-3,5.0,51.0,32.0,183.0,0.104,49.0,8.0,8.0,79.0,98.0,8.0,3.0,8.0,0.0,66.0,2.0
09/22/2023,@ Toledo,0-3,3.0,36.0,16.0,128.0,0.156,34.0,2.0,5.0,58.0,68.0,3.0,1.0,2.0,0.0,40.0,1.0
09/26/2023,Central Mich.,2-3,5.0,64.0,28.0,188.0,0.191,60.0,5.0,7.0,92.0,103.0,13.0,2.0,10.0,1.0,76.0,1.0
09/29/2023,Ball St.,0-3,3.0,33.0,17.0,121.0,0.132,31.0,4.0,3.0,50.0,72.0,7.0,1.0,2.0,1.0,39.0,0.0
09/30/2023,Ball St.,0-3,3.0,38.0,20.0,134.0,0.134,38.0,4.0,5.0,72.0,72.0,5.0,1.0,10.0,0.0,48.0,2.0
10/05/2023,@ Akron,0-3,3.0,37.0,22.0,108.0,0.139,36.0,2.0,4.0,44.0,68.0,8.0,0.0,12.0,3.0,45.0,0.0
10/06/2023,@ Buffalo,0-3,3.0,29.0,13.0,86.0,0.186,28.0,2.0,6.0,30.0,66.0,11.0,0.0,2.0,0.0,32.0,2.0
10/12/2023,@ NIU,0-3,3.0,42.0,25.0,110.0,0.155,39.0,2.0,7.0,35.0,71.0,2.0,0.0,4.0,1.0,46.0,2.0
10/13/2023,@ NIU,0-3,3.0,32.0,19.0,105.0,0.124,29.0,3.0,9.0,49.0,66.0,6.0,5.0,2.0,0.0,41.0,0.0
10/20/2023,Western Mich.,0-3,3.0,28.0,22.0,122.0,0.049,28.0,3.0,6.0,68.0,70.0,6.0,2.0,19.0,1.0,42.5,1.0
10/21/2023,Western Mich.,0-3,3.0,27.0,19.0,126.0,0.063,27.0,2.0,5.0,55.0,71.0,10.0,2.0,2.0,1.0,32.0,1.0
10/26/2023,Bowling Green,0-3,3.0,30.0,16.0,111.0,0.126,27.0,7.0,3.0,50.0,67.0,6.0,1.0,12.0,0.0,44.0,0.0
10/27/2023,Miami (OH),3-1,4.0,52.0,16.0,145.0,0.248,48.0,8.0,7.0,68.0,78.0,5.0,3.0,12.0,3.0,69.0,0.0
11/03/2023,@ Ohio,0-3,3.0,32.0,14.0,113.0,0.159,28.0,5.0,4.0,46.0,71.0,7.0,3.0,8.0,0.0,44.0,1.0
11/04/2023,@ Ohio,0-3,3.0,28.0,11.0,93.0,0.183,25.0,1.0,8.0,28.0,68.0,8.0,0.0,8.0,0.0,33.0,0.0
11/10/2023,Kent St.,3-1,4.0,59.0,30.0,189.0,0.153,56.0,5.0,9.0,86.0,96.0,5.0,1.0,6.0,0.0,68.0,1.0
11/11/2023,Kent St.,3-0,3.0,44.0,17.0,123.0,0.22,39.0,3.0,5.0,56.0,63.0,4.0,1.0,10.0,0.0,53.0,1.0
11/15/2023,@ Central Mich.,2-3,5.0,61.0,26.0,176.0,0.199,57.0,7.0,6.0,80.0,100.0,6.0,0.0,14.0,0.0,75.0,0.0
