date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ Cincinnati,0-3,3.0,30.0,18.0,105.0,0.114,30.0,1.0,8.0,42.0,67.0,5.0,4.0,6.0,1.0,38.0,0.0
08/26/2023,"Indiana St. @ Cincinnati, OH",1-3,4.0,32.0,15.0,111.0,0.153,30.0,7.0,6.0,47.0,77.0,12.0,3.0,10.0,5.0,47.0,2.0
08/27/2023,"Xavier @ Cincinnati, OH",0-3,3.0,30.0,17.0,95.0,0.137,28.0,2.0,4.0,28.0,68.0,8.0,1.0,4.0,4.0,35.0,0.0
09/01/2023,"Wake Forest @ Orlando, FL",1-3,4.0,32.0,23.0,112.0,0.08,30.0,12.0,10.0,45.0,77.0,5.0,4.0,6.0,0.0,51.0,2.0
09/02/2023,"FIU @ Orlando, FL",0-3,3.0,35.0,16.0,92.0,0.207,31.0,10.0,6.0,25.0,66.0,8.0,1.0,0.0,1.0,46.0,0.0
09/03/2023,@ UCF,0-3,3.0,25.0,18.0,81.0,0.086,24.0,7.0,7.0,22.0,64.0,5.0,2.0,2.0,2.0,35.0,1.0
09/05/2023,North Ala.,1-3,4.0,49.0,23.0,145.0,0.179,44.0,9.0,12.0,58.0,92.0,3.0,1.0,10.0,0.0,64.0,4.0
09/07/2023,@ UNCW,1-3,4.0,47.0,18.0,132.0,0.22,45.0,7.0,6.0,49.0,86.0,5.0,2.0,8.0,2.0,60.0,0.0
09/08/2023,"Norfolk St. @ Wilmington, NC",3-2,5.0,56.0,25.0,153.0,0.203,51.0,11.0,12.0,62.0,85.0,5.0,2.0,8.0,0.0,73.0,3.0
09/09/2023,"East Carolina @ Wilmington, NC",1-3,4.0,41.0,26.0,117.0,0.128,41.0,7.0,6.0,45.0,82.0,7.0,2.0,2.0,1.0,51.0,1.0
09/15/2023,"New Mexico St. @ Tucson, AZ",1-3,4.0,51.0,22.0,125.0,0.232,46.0,1.0,7.0,51.0,80.0,3.0,2.0,6.0,1.0,57.0,1.0
09/15/2023,"Long Beach St. @ Tucson, AZ",0-3,3.0,33.0,16.0,97.0,0.175,32.0,0.0,4.0,33.0,65.0,5.0,1.0,0.0,1.0,34.0,0.0
09/16/2023,@ Arizona,0-3,3.0,28.0,22.0,91.0,0.066,28.0,3.0,4.0,23.0,68.0,6.0,1.0,4.0,0.0,34.0,1.0
