date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ Houston,1-3,4.0,46.0,22.0,143.0,0.168,43.0,7.0,14.0,54.0,89.0,5.0,2.0,12.0,1.0,61.0,0.0
08/26/2023,@ Rice,0-3,3.0,33.0,16.0,118.0,0.144,31.0,1.0,11.0,51.0,65.0,5.0,1.0,8.0,8.0,39.0,0.0
08/27/2023,"Southern Miss. @ Houston, TX",3-0,3.0,42.0,11.0,97.0,0.32,39.0,7.0,8.0,40.0,49.0,2.0,0.0,18.0,1.0,58.0,0.0
08/31/2023,@ Hawaii,2-3,5.0,61.0,24.0,192.0,0.193,59.0,4.0,19.0,82.0,100.0,10.0,1.0,22.0,0.0,77.0,0.0
09/02/2023,@ Hawaii,1-3,4.0,56.0,13.0,140.0,0.307,50.0,4.0,12.0,50.0,91.0,14.0,3.0,16.0,1.0,71.0,1.0
09/08/2023,UC Davis,3-0,3.0,46.0,10.0,110.0,0.327,44.0,4.0,9.0,54.0,55.0,4.0,1.0,6.0,1.0,54.0,0.0
09/09/2023,Marist,3-0,3.0,45.0,14.0,84.0,0.369,42.0,8.0,7.0,26.0,40.0,1.0,0.0,6.0,1.0,56.0,2.0
09/10/2023,San Diego,3-1,4.0,57.0,15.0,161.0,0.261,55.0,5.0,11.0,76.0,80.0,3.0,4.0,16.0,3.0,74.0,0.0
09/14/2023,"Illinois @ West Lafayette, IN",3-2,5.0,61.0,21.0,163.0,0.245,60.0,10.0,16.0,76.0,90.0,5.0,0.0,22.0,2.0,82.0,1.0
09/15/2023,@ Purdue,3-1,4.0,69.0,17.0,156.0,0.333,64.0,5.0,16.0,61.0,93.0,7.0,1.0,12.0,1.0,81.0,1.0
09/20/2023,@ UCLA,3-2,5.0,62.0,26.0,161.0,0.224,57.0,11.0,10.0,65.0,87.0,5.0,5.0,10.0,1.0,83.0,0.0
09/24/2023,Oregon St.,3-0,3.0,51.0,8.0,90.0,0.478,49.0,3.0,9.0,36.0,43.0,3.0,0.0,14.0,0.0,61.0,0.0
09/29/2023,Utah,3-2,5.0,56.0,24.0,151.0,0.212,55.0,10.0,12.0,62.0,75.0,6.0,0.0,10.0,1.0,71.0,1.0
10/01/2023,Colorado,3-1,4.0,59.0,21.0,113.0,0.336,56.0,11.0,15.0,38.0,64.0,3.0,0.0,8.0,0.0,74.0,0.0
10/06/2023,@ Arizona St.,2-3,5.0,70.0,26.0,172.0,0.256,65.0,5.0,14.0,73.0,95.0,6.0,3.0,16.0,0.0,86.0,0.0
10/08/2023,@ Arizona,3-2,5.0,62.0,18.0,133.0,0.331,60.0,6.0,7.0,55.0,80.0,7.0,0.0,14.0,0.0,75.0,1.0
10/13/2023,@ Stanford,0-3,3.0,28.0,17.0,98.0,0.112,27.0,1.0,6.0,30.0,63.0,5.0,1.0,4.0,4.0,32.0,0.0
10/15/2023,@ California,1-3,4.0,49.0,18.0,136.0,0.228,48.0,1.0,10.0,58.0,79.0,7.0,2.0,16.0,0.0,60.0,1.0
10/20/2023,Washington St.,3-2,5.0,64.0,23.0,167.0,0.246,61.0,7.0,15.0,78.0,92.0,4.0,0.0,10.0,1.0,76.0,1.0
10/22/2023,Washington,3-2,5.0,62.0,23.0,159.0,0.245,61.0,7.0,8.0,75.0,92.0,8.0,4.0,18.0,1.0,82.0,1.0
10/27/2023,@ Colorado,2-3,5.0,64.0,28.0,143.0,0.252,60.0,9.0,10.0,47.0,95.0,8.0,4.0,4.0,0.0,79.0,1.0
10/29/2023,@ Utah,3-1,4.0,62.0,26.0,151.0,0.238,51.0,6.0,3.0,64.0,84.0,7.0,3.0,12.0,3.0,77.0,0.0
11/03/2023,Arizona,3-0,3.0,40.0,17.0,98.0,0.235,40.0,6.0,2.0,38.0,47.0,4.0,1.0,12.0,1.0,53.0,0.0
11/05/2023,Arizona St.,3-0,3.0,45.0,7.0,106.0,0.358,39.0,4.0,6.0,48.0,58.0,5.0,0.0,12.0,3.0,55.0,0.0
11/10/2023,@ Washington,3-0,3.0,51.0,10.0,124.0,0.331,48.0,6.0,11.0,51.0,58.0,1.0,1.0,16.0,2.0,66.0,0.0
11/12/2023,@ Washington St.,2-3,5.0,67.0,17.0,148.0,0.338,64.0,1.0,7.0,67.0,88.0,4.0,3.0,14.0,4.0,78.0,1.0
11/17/2023,California,3-1,4.0,54.0,20.0,157.0,0.217,51.0,7.0,9.0,81.0,69.0,1.0,1.0,22.0,3.0,73.0,0.0
11/19/2023,Stanford,1-3,4.0,45.0,27.0,150.0,0.12,40.0,4.0,11.0,58.0,90.0,11.0,3.0,8.0,1.0,56.0,0.0
11/21/2023,@ Oregon,1-3,4.0,44.0,27.0,144.0,0.118,42.0,5.0,7.0,56.0,87.0,11.0,1.0,4.0,2.0,52.0,1.0
11/24/2023,UCLA,2-3,5.0,62.0,21.0,150.0,0.273,57.0,8.0,12.0,55.0,95.0,6.0,2.0,18.0,0.0,81.0,1.0
12/01/2023,"UMBC @ Pittsburgh, PA",3-0,3.0,42.0,5.0,88.0,0.42,41.0,5.0,10.0,45.0,33.0,3.0,1.0,18.0,2.0,57.0,2.0
12/02/2023,@ Pittsburgh,1-3,4.0,42.0,31.0,141.0,0.078,38.0,9.0,8.0,49.0,89.0,3.0,2.0,16.0,2.0,61.0,1.0
