date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,Fairfield,2-3,5.0,63.0,35.0,183.0,0.153,58.0,10.0,13.0,80.0,93.0,5.0,7.0,12.0,0.0,86.0,0.0
08/25/2023,California,0-3,3.0,23.0,21.0,101.0,0.02,21.0,1.0,4.0,31.0,68.0,5.0,0.0,10.0,0.0,29.0,0.0
08/26/2023,Central Conn. St.,3-0,3.0,40.0,15.0,105.0,0.238,38.0,6.0,7.0,43.0,45.0,3.0,1.0,10.0,2.0,52.0,0.0
09/01/2023,Liberty,0-3,3.0,31.0,16.0,90.0,0.167,29.0,3.0,1.0,38.0,70.0,9.0,4.0,14.0,2.0,45.0,1.0
09/02/2023,High Point,1-3,4.0,45.0,35.0,126.0,0.079,36.0,2.0,11.0,28.0,91.0,5.0,2.0,8.0,1.0,53.0,1.0
09/03/2023,Yale,1-3,4.0,45.0,24.0,154.0,0.136,35.0,1.0,4.0,65.0,85.0,2.0,3.0,14.0,0.0,56.0,0.0
09/07/2023,"Samford @ Athens, GA",3-1,4.0,57.0,16.0,142.0,0.289,53.0,7.0,6.0,68.0,67.0,7.0,2.0,8.0,2.0,70.0,0.0
09/07/2023,@ Georgia,0-3,3.0,23.0,18.0,87.0,0.057,21.0,2.0,8.0,31.0,65.0,5.0,1.0,8.0,0.0,30.0,2.0
09/08/2023,"Jacksonville @ Athens, GA",3-1,4.0,52.0,28.0,157.0,0.153,49.0,10.0,10.0,73.0,77.0,4.0,1.0,14.0,1.0,70.0,1.0
09/15/2023,@ Bucknell,3-0,3.0,44.0,21.0,129.0,0.178,40.0,4.0,6.0,56.0,61.0,3.0,3.0,4.0,1.0,53.0,0.0
09/16/2023,@ Lafayette,3-0,3.0,37.0,8.0,82.0,0.354,36.0,7.0,6.0,43.0,39.0,3.0,3.0,10.0,0.0,52.0,0.0
09/22/2023,Loyola Maryland,3-0,3.0,32.0,6.0,98.0,0.265,27.0,5.0,9.0,49.0,47.0,2.0,1.0,14.0,0.0,45.0,2.0
09/23/2023,American,3-1,4.0,55.0,19.0,150.0,0.24,50.0,8.0,3.0,72.0,71.0,5.0,3.0,14.0,1.0,73.0,1.0
09/29/2023,@ Holy Cross,3-0,3.0,44.0,16.0,109.0,0.257,43.0,5.0,6.0,54.0,58.0,3.0,3.0,6.0,1.0,55.0,2.0
09/30/2023,@ Colgate,0-3,3.0,30.0,23.0,116.0,0.06,25.0,6.0,3.0,49.0,72.0,4.0,1.0,14.0,2.0,44.0,2.0
10/07/2023,Navy,3-1,4.0,59.0,23.0,170.0,0.212,53.0,4.0,6.0,90.0,78.0,1.0,5.0,10.0,1.0,73.0,0.0
10/08/2023,Lehigh,3-1,4.0,49.0,18.0,153.0,0.203,43.0,5.0,7.0,69.0,76.0,4.0,12.0,6.0,0.0,69.0,2.0
10/14/2023,@ Lehigh,2-3,5.0,65.0,27.0,173.0,0.22,57.0,2.0,5.0,74.0,91.0,8.0,1.0,8.0,0.0,72.0,0.0
10/20/2023,Lafayette,3-0,3.0,43.0,15.0,109.0,0.257,36.0,6.0,9.0,52.0,60.0,5.0,8.0,8.0,0.0,61.0,3.0
10/21/2023,Bucknell,1-3,4.0,76.0,33.0,233.0,0.185,66.0,2.0,9.0,106.0,108.0,4.0,5.0,12.0,1.0,89.0,1.0
10/28/2023,Colgate,3-0,3.0,49.0,13.0,140.0,0.257,43.0,5.0,7.0,74.0,58.0,1.0,3.0,10.0,0.0,62.0,1.0
10/29/2023,Holy Cross,3-0,3.0,47.0,15.0,122.0,0.262,39.0,5.0,7.0,66.0,50.0,4.0,3.0,6.0,0.0,58.0,0.0
11/03/2023,@ Loyola Maryland,0-3,3.0,29.0,19.0,119.0,0.084,26.0,3.0,3.0,59.0,71.0,8.0,3.0,14.0,3.0,42.0,1.0
11/04/2023,@ American,3-2,5.0,60.0,29.0,173.0,0.179,56.0,4.0,7.0,79.0,90.0,7.0,2.0,16.0,2.0,74.0,2.0
11/11/2023,@ Navy,2-3,5.0,62.0,28.0,185.0,0.184,59.0,3.0,11.0,80.0,93.0,5.0,4.0,24.0,4.0,81.0,0.0
11/17/2023,"American @ Hamilton, NY",0-3,3.0,23.0,20.0,107.0,0.028,22.0,1.0,5.0,49.0,65.0,6.0,1.0,6.0,1.0,28.0,2.0
