date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,FIU,0-3,3.0,23.0,17.0,79.0,0.076,17.0,1.0,5.0,25.0,67.0,10.0,3.0,8.0,0.0,31.0,1.0
08/26/2023,"Maryland @ Miami, FL",0-3,3.0,20.0,16.0,83.0,0.048,20.0,2.0,5.0,32.0,64.0,9.0,1.0,16.0,0.0,31.0,0.0
09/01/2023,@ UTSA,0-3,3.0,30.0,16.0,99.0,0.141,28.0,2.0,6.0,35.0,69.0,2.0,1.0,10.0,1.0,38.0,0.0
09/01/2023,"Tarleton St. @ San Antonio, TX",0-3,3.0,33.0,14.0,103.0,0.184,30.0,4.0,4.0,41.0,67.0,4.0,0.0,12.0,0.0,43.0,2.0
09/02/2023,"Delaware @ San Antonio, TX",0-3,3.0,24.0,16.0,86.0,0.093,20.0,4.0,3.0,36.0,71.0,9.0,0.0,6.0,3.0,31.0,4.0
09/08/2023,"Grambling @ Ruston, LA",0-3,3.0,27.0,19.0,118.0,0.068,27.0,12.0,4.0,52.0,76.0,10.0,0.0,18.0,0.0,48.0,0.0
09/08/2023,"Little Rock @ Ruston, LA",2-3,5.0,48.0,26.0,192.0,0.115,44.0,11.0,4.0,88.0,102.0,14.0,10.0,0.0,0.0,69.0,4.0
09/09/2023,@ Louisiana Tech,1-3,4.0,48.0,32.0,195.0,0.082,43.0,5.0,10.0,94.0,101.0,10.0,3.0,8.0,3.0,60.0,1.0
09/14/2023,"Portland @ Las Vegas, NV",0-3,3.0,32.0,14.0,86.0,0.209,23.0,7.0,1.0,34.0,69.0,7.0,2.0,8.0,5.0,45.0,1.0
09/15/2023,"Coppin St. @ Las Vegas, NV",0-3,3.0,30.0,19.0,100.0,0.11,24.0,2.0,2.0,33.0,68.0,8.0,0.0,2.0,3.0,33.0,0.0
09/16/2023,@ UNLV,0-3,3.0,14.0,12.0,59.0,0.034,14.0,0.0,6.0,14.0,63.0,12.0,0.0,4.0,0.0,16.0,1.0
09/21/2023,@ A&M-Corpus Christi,0-3,3.0,36.0,18.0,124.0,0.145,34.0,3.0,4.0,58.0,71.0,5.0,4.0,4.0,0.0,45.0,1.0
09/23/2023,Tex. A&M-Commerce,2-3,5.0,56.0,27.0,176.0,0.165,53.0,10.0,15.0,76.0,95.0,6.0,2.0,8.0,0.0,72.0,1.0
09/26/2023,Houston Christian,0-3,3.0,27.0,19.0,91.0,0.088,25.0,2.0,6.0,32.0,69.0,8.0,1.0,12.0,1.0,36.0,0.0
09/28/2023,@ Northwestern St.,2-3,5.0,65.0,24.0,186.0,0.22,63.0,6.0,9.0,92.0,97.0,7.0,3.0,16.0,1.0,82.0,2.0
09/30/2023,New Orleans,0-3,3.0,27.0,21.0,111.0,0.054,26.0,8.0,3.0,42.0,69.0,6.0,2.0,8.0,2.0,41.0,0.0
10/05/2023,@ McNeese,0-3,3.0,26.0,17.0,109.0,0.083,25.0,1.0,6.0,44.0,68.0,7.0,3.0,4.0,2.0,32.0,0.0
10/07/2023,@ Nicholls,3-2,5.0,63.0,25.0,175.0,0.217,61.0,11.0,12.0,88.0,105.0,7.0,2.0,20.0,0.0,86.0,1.0
10/12/2023,Southeastern La.,0-3,3.0,29.0,12.0,98.0,0.173,27.0,2.0,8.0,36.0,73.0,7.0,3.0,8.0,1.0,38.0,2.0
10/14/2023,@ Tex. A&M-Commerce,0-3,3.0,38.0,23.0,127.0,0.118,36.0,5.0,4.0,54.0,68.0,6.0,0.0,8.0,3.0,47.0,0.0
10/19/2023,UIW,1-3,4.0,46.0,21.0,143.0,0.175,43.0,3.0,9.0,61.0,90.0,8.0,2.0,14.0,1.0,58.0,4.0
10/21/2023,A&M-Corpus Christi,0-3,3.0,26.0,17.0,95.0,0.095,21.0,1.0,3.0,28.0,70.0,4.0,4.0,4.0,0.0,33.0,1.0
10/24/2023,@ Houston Christian,0-3,3.0,34.0,19.0,107.0,0.14,28.0,2.0,2.0,32.0,72.0,8.0,2.0,6.0,0.0,41.0,0.0
10/26/2023,Northwestern St.,0-3,3.0,39.0,14.0,116.0,0.216,37.0,2.0,5.0,47.0,72.0,8.0,4.0,4.0,1.0,47.0,1.0
10/28/2023,@ UIW,0-3,3.0,43.0,18.0,116.0,0.216,41.0,2.0,5.0,41.0,74.0,5.0,0.0,12.0,1.0,51.0,0.0
11/02/2023,McNeese,0-3,3.0,24.0,25.0,97.0,-0.01,22.0,7.0,3.0,28.0,68.0,9.0,2.0,10.0,1.0,38.0,2.0
11/04/2023,Nicholls,3-1,4.0,62.0,22.0,136.0,0.294,60.0,7.0,9.0,48.0,75.0,3.0,4.0,10.0,0.0,78.0,1.0
11/09/2023,@ Southeastern La.,0-3,3.0,30.0,11.0,89.0,0.213,27.0,0.0,5.0,37.0,69.0,8.0,1.0,2.0,1.0,32.0,3.0
11/11/2023,@ New Orleans,0-3,3.0,29.0,9.0,91.0,0.22,29.0,2.0,9.0,35.0,69.0,6.0,1.0,2.0,1.0,33.0,5.0
