date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"N.C. A&T @ Charlottesville, VA",3-0,3.0,44.0,8.0,92.0,0.391,41.0,6.0,8.0,56.0,48.0,4.0,1.0,6.0,1.0,54.0,0.0
08/26/2023,@ Virginia,3-2,5.0,48.0,26.0,162.0,0.136,43.0,5.0,12.0,59.0,96.0,8.0,5.0,19.0,3.0,67.5,0.0
08/31/2023,"Winthrop @ Raleigh, NC",3-0,3.0,40.0,14.0,101.0,0.257,36.0,3.0,3.0,50.0,47.0,4.0,3.0,10.0,0.0,51.0,0.0
09/01/2023,@ NC State,2-3,5.0,51.0,30.0,175.0,0.12,43.0,12.0,9.0,90.0,90.0,6.0,1.0,22.0,0.0,75.0,0.0
09/02/2023,"Howard @ Raleigh, NC",3-0,3.0,38.0,12.0,95.0,0.274,33.0,4.0,4.0,44.0,57.0,6.0,1.0,24.0,0.0,55.0,0.0
09/06/2023,@ Rider,3-1,4.0,56.0,18.0,123.0,0.309,53.0,5.0,10.0,60.0,64.0,6.0,3.0,10.0,0.0,69.0,1.0
09/08/2023,"Morgan St. @ New York, NY",3-0,3.0,40.0,13.0,84.0,0.321,38.0,8.0,9.0,28.0,44.0,0.0,1.0,10.0,0.0,54.0,1.0
09/09/2023,@ Columbia,3-1,4.0,57.0,17.0,120.0,0.333,53.0,5.0,13.0,40.0,79.0,6.0,1.0,14.0,3.0,70.0,1.0
09/13/2023,Marist,3-0,3.0,39.0,10.0,88.0,0.33,33.0,4.0,13.0,28.0,50.0,4.0,1.0,14.0,0.0,51.0,0.0
09/15/2023,Princeton,2-3,5.0,57.0,18.0,150.0,0.26,52.0,10.0,15.0,60.0,79.0,4.0,1.0,12.0,0.0,74.0,3.0
09/20/2023,@ Penn St.,0-3,3.0,30.0,17.0,102.0,0.127,28.0,0.0,6.0,31.0,67.0,0.0,1.0,8.0,0.0,35.0,0.0
09/24/2023,Purdue,0-3,3.0,36.0,22.0,119.0,0.118,34.0,3.0,5.0,43.0,70.0,2.0,1.0,12.0,1.0,46.0,1.0
09/27/2023,Maryland,1-3,4.0,50.0,20.0,125.0,0.24,49.0,5.0,10.0,56.0,80.0,5.0,2.0,6.0,0.0,60.0,3.0
10/01/2023,@ Michigan St.,1-3,4.0,42.0,23.0,124.0,0.153,39.0,4.0,6.0,46.0,80.0,5.0,2.0,12.0,1.0,54.0,0.0
10/06/2023,Ohio St.,1-3,4.0,50.0,18.0,155.0,0.206,45.0,4.0,8.0,63.0,86.0,6.0,1.0,20.0,5.0,65.0,0.0
10/07/2023,Minnesota,3-1,4.0,55.0,19.0,146.0,0.247,51.0,5.0,6.0,66.0,70.0,4.0,1.0,6.0,6.0,64.0,1.0
10/13/2023,@ Wisconsin,0-3,3.0,19.0,13.0,83.0,0.072,19.0,0.0,7.0,25.0,66.0,11.0,1.0,4.0,0.0,22.0,0.0
10/15/2023,@ Illinois,1-3,4.0,45.0,21.0,135.0,0.178,43.0,4.0,12.0,54.0,79.0,7.0,2.0,8.0,4.0,55.0,1.0
10/20/2023,@ Minnesota,0-3,3.0,27.0,22.0,109.0,0.046,24.0,2.0,9.0,37.0,69.0,5.0,1.0,16.0,1.0,38.0,0.0
10/22/2023,Illinois,2-3,5.0,55.0,27.0,158.0,0.177,53.0,9.0,9.0,69.0,91.0,8.0,4.0,12.0,2.0,74.0,0.0
10/27/2023,@ Iowa,3-2,5.0,72.0,28.0,174.0,0.253,70.0,4.0,2.0,96.0,98.0,12.0,5.0,20.0,1.0,91.0,0.0
10/28/2023,@ Nebraska,0-3,3.0,27.0,17.0,85.0,0.118,26.0,1.0,7.0,24.0,65.0,4.0,0.0,4.0,0.0,30.0,2.0
11/03/2023,Indiana,1-3,4.0,45.0,21.0,147.0,0.163,42.0,3.0,9.0,50.0,83.0,1.0,5.0,12.0,3.0,59.0,2.0
11/05/2023,Nebraska,0-3,3.0,28.0,14.0,110.0,0.127,26.0,1.0,7.0,52.0,65.0,1.0,0.0,4.0,1.0,31.0,1.0
11/10/2023,@ Indiana,0-3,3.0,29.0,21.0,97.0,0.082,29.0,4.0,7.0,33.0,63.0,3.0,1.0,12.0,0.0,40.0,0.0
11/12/2023,Michigan,1-3,4.0,54.0,16.0,114.0,0.333,53.0,4.0,7.0,38.0,88.0,11.0,2.0,16.0,0.0,68.0,1.0
11/17/2023,Northwestern,1-3,4.0,46.0,20.0,140.0,0.186,40.0,4.0,8.0,46.0,88.0,4.0,3.0,10.0,0.0,58.0,1.0
11/18/2023,Michigan St.,2-3,5.0,46.0,20.0,129.0,0.202,45.0,2.0,8.0,50.0,87.0,6.0,3.0,14.0,0.0,58.0,0.0
11/24/2023,@ Maryland,2-3,5.0,52.0,22.0,132.0,0.227,51.0,9.0,7.0,48.0,82.0,4.0,1.0,12.0,0.0,68.0,0.0
11/25/2023,@ Ohio St.,1-3,4.0,50.0,19.0,150.0,0.207,48.0,6.0,4.0,51.0,89.0,7.0,3.0,12.0,0.0,65.0,1.0
