date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Southern Ill. @ Cape Girardeau, MO",1-3,4.0,40.0,21.0,132.0,0.144,38.0,11.0,6.0,58.0,80.0,8.0,2.0,10.0,1.0,58.0,0.0
08/25/2023,@ Southeast Mo. St.,1-3,4.0,46.0,27.0,122.0,0.156,39.0,9.0,13.0,42.0,87.0,9.0,3.0,6.0,0.0,61.0,0.0
08/26/2023,"Evansville @ Cape Girardeau, MO",2-3,5.0,57.0,24.0,151.0,0.219,52.0,12.0,9.0,49.0,98.0,16.0,5.0,8.0,1.0,78.0,0.0
09/01/2023,UAlbany,3-0,3.0,38.0,20.0,112.0,0.161,35.0,9.0,3.0,56.0,55.0,2.0,3.0,6.0,1.0,53.0,0.0
09/01/2023,Saint Louis,3-2,5.0,48.0,25.0,134.0,0.172,43.0,11.0,8.0,67.0,84.0,9.0,4.0,14.0,2.0,70.0,1.0
09/02/2023,Bradley,3-2,5.0,59.0,22.0,173.0,0.214,51.0,11.0,10.0,73.0,102.0,14.0,3.0,24.0,0.0,85.0,0.0
09/08/2023,@ Iowa,1-3,4.0,56.0,23.0,152.0,0.217,49.0,6.0,6.0,71.0,84.0,8.0,2.0,4.0,0.0,66.0,0.0
09/09/2023,"Grand Canyon @ Coralville, IA",3-2,5.0,62.0,16.0,120.0,0.383,56.0,10.0,10.0,47.0,97.0,14.0,1.0,14.0,2.0,80.0,0.0
09/10/2023,"Missouri St. @ Coralville, IA",3-2,5.0,71.0,31.0,182.0,0.22,61.0,6.0,8.0,81.0,103.0,12.0,0.0,14.0,0.0,84.0,0.0
09/14/2023,"St. Thomas (MN) @ Green Bay, WI",0-3,3.0,32.0,21.0,105.0,0.105,32.0,2.0,4.0,53.0,68.0,6.0,3.0,10.0,1.0,42.0,1.0
09/15/2023,@ Green Bay,3-0,3.0,54.0,15.0,111.0,0.351,51.0,6.0,7.0,60.0,57.0,4.0,2.0,4.0,1.0,64.0,1.0
09/16/2023,"South Dakota @ Green Bay, WI",0-3,3.0,30.0,18.0,100.0,0.12,28.0,5.0,7.0,37.0,67.0,5.0,3.0,8.0,3.0,42.0,0.0
09/21/2023,@ Ball St.,0-3,3.0,39.0,14.0,114.0,0.219,37.0,6.0,2.0,44.0,72.0,8.0,0.0,6.0,2.0,48.0,0.0
09/22/2023,@ Ball St.,0-3,3.0,34.0,27.0,116.0,0.06,34.0,1.0,6.0,51.0,69.0,1.0,4.0,12.0,0.0,45.0,0.0
09/26/2023,@ Eastern Mich.,3-2,5.0,65.0,23.0,203.0,0.207,60.0,13.0,10.0,87.0,97.0,5.0,2.0,12.0,2.0,86.0,1.0
09/30/2023,Toledo,1-3,4.0,52.0,22.0,144.0,0.208,44.0,3.0,8.0,60.0,85.0,5.0,3.0,4.0,0.0,60.0,0.0
10/01/2023,Toledo,3-0,3.0,43.0,11.0,109.0,0.294,39.0,3.0,7.0,37.0,66.0,5.0,2.0,16.0,0.0,56.0,0.0
10/05/2023,@ Buffalo,2-3,5.0,52.0,19.0,145.0,0.228,51.0,10.0,10.0,67.0,92.0,8.0,6.0,16.0,0.0,76.0,0.0
10/06/2023,@ Akron,2-3,5.0,47.0,23.0,136.0,0.176,44.0,11.0,9.0,62.0,91.0,9.0,1.0,4.0,3.0,61.0,1.0
10/12/2023,@ Western Mich.,0-3,3.0,30.0,12.0,97.0,0.186,30.0,2.0,6.0,34.0,67.0,5.0,2.0,6.0,0.0,37.0,0.0
10/13/2023,@ Western Mich.,0-3,3.0,41.0,15.0,115.0,0.226,39.0,2.0,11.0,49.0,71.0,6.0,6.0,6.0,1.0,52.0,1.0
10/20/2023,NIU,3-0,3.0,47.0,14.0,128.0,0.258,45.0,5.0,7.0,54.0,60.0,3.0,3.0,12.0,0.0,61.0,0.0
10/21/2023,NIU,3-1,4.0,61.0,17.0,140.0,0.314,57.0,6.0,10.0,64.0,79.0,5.0,3.0,6.0,3.0,73.0,0.0
10/27/2023,Bowling Green,3-2,5.0,52.0,21.0,155.0,0.2,50.0,5.0,4.0,63.0,89.0,6.0,4.0,8.0,2.0,65.0,0.0
10/28/2023,Miami (OH),3-0,3.0,42.0,16.0,103.0,0.252,40.0,6.0,7.0,47.0,51.0,3.0,2.0,8.0,0.0,54.0,0.0
11/03/2023,@ Kent St.,3-0,3.0,45.0,9.0,98.0,0.367,45.0,12.0,4.0,53.0,39.0,2.0,2.0,4.0,0.0,61.0,0.0
11/04/2023,@ Kent St.,3-1,4.0,57.0,19.0,148.0,0.257,55.0,8.0,8.0,57.0,75.0,3.0,2.0,16.0,3.0,75.0,0.0
11/10/2023,Ohio,0-3,3.0,33.0,24.0,103.0,0.087,28.0,2.0,7.0,34.0,64.0,4.0,2.0,4.0,0.0,39.0,1.0
11/11/2023,Ohio,0-3,3.0,27.0,18.0,90.0,0.1,25.0,2.0,5.0,32.0,64.0,5.0,3.0,2.0,0.0,33.0,0.0
11/15/2023,Eastern Mich.,3-2,5.0,67.0,20.0,185.0,0.254,60.0,6.0,7.0,79.0,94.0,7.0,0.0,12.0,2.0,79.0,0.0
