date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Murray St. @ Macomb, IL",2-3,5.0,43.0,19.0,158.0,0.152,34.0,10.0,10.0,58.0,94.0,8.0,1.0,28.0,0.0,68.0,2.0
08/26/2023,"Cleveland St. @ Macomb, IL",0-3,3.0,30.0,17.0,98.0,0.133,25.0,2.0,10.0,35.0,71.0,8.0,0.0,12.0,0.0,38.0,1.0
09/01/2023,"Ole Miss @ Nashville, TN",0-3,3.0,31.0,22.0,90.0,0.1,31.0,3.0,4.0,31.0,66.0,6.0,1.0,4.0,1.0,37.0,0.0
09/02/2023,@ Lipscomb,0-3,3.0,23.0,20.0,79.0,0.038,23.0,3.0,4.0,28.0,64.0,7.0,1.0,8.0,0.0,31.0,0.0
09/08/2023,@ Utah,0-3,3.0,27.0,12.0,88.0,0.17,24.0,4.0,10.0,32.0,67.0,9.0,0.0,10.0,1.0,36.0,2.0
09/08/2023,"San Francisco @ Salt Lake City, UT",2-3,5.0,61.0,29.0,171.0,0.187,56.0,5.0,12.0,60.0,104.0,5.0,4.0,18.0,2.0,79.0,1.0
09/09/2023,"UC Santa Barbara @ Salt Lake City, UT",0-3,3.0,29.0,23.0,105.0,0.057,24.0,2.0,5.0,46.0,69.0,9.0,3.0,15.0,0.0,41.5,2.0
09/14/2023,UC San Diego,1-3,4.0,46.0,25.0,138.0,0.152,42.0,10.0,15.0,64.0,84.0,6.0,5.0,6.0,3.0,64.0,0.0
09/15/2023,Jackson St.,2-3,5.0,48.0,31.0,164.0,0.104,42.0,5.0,8.0,62.0,93.0,12.0,0.0,14.0,6.0,60.0,1.0
09/16/2023,@ Belmont,1-3,4.0,47.0,20.0,152.0,0.178,44.0,3.0,12.0,56.0,94.0,3.0,6.0,24.0,2.0,68.0,2.0
09/22/2023,@ Tennessee Tech,3-2,5.0,54.0,20.0,152.0,0.224,51.0,4.0,9.0,75.0,88.0,7.0,3.0,24.0,2.0,73.0,2.0
09/23/2023,@ Tennessee Tech,3-2,5.0,61.0,36.0,184.0,0.136,55.0,3.0,8.0,76.0,102.0,7.0,3.0,18.0,0.0,76.0,1.0
09/29/2023,Southern Ind.,1-3,4.0,39.0,25.0,140.0,0.1,36.0,2.0,14.0,55.0,87.0,10.0,4.0,12.0,0.0,51.0,2.0
09/30/2023,Southern Ind.,1-3,4.0,49.0,21.0,130.0,0.215,43.0,1.0,9.0,53.0,91.0,12.0,3.0,6.0,0.0,56.0,1.0
10/03/2023,@ UT Martin,1-3,4.0,50.0,24.0,142.0,0.183,42.0,2.0,12.0,67.0,81.0,6.0,0.0,14.0,0.0,59.0,1.0
10/13/2023,Southeast Mo. St.,1-3,4.0,36.0,21.0,127.0,0.118,32.0,3.0,3.0,59.0,82.0,7.0,3.0,12.0,6.0,48.0,0.0
10/14/2023,Southeast Mo. St.,0-3,3.0,30.0,21.0,107.0,0.084,28.0,3.0,3.0,45.0,70.0,7.0,3.0,10.0,2.0,41.0,1.0
10/17/2023,UT Martin,0-3,3.0,33.0,22.0,108.0,0.102,32.0,1.0,8.0,54.0,69.0,4.0,2.0,10.0,1.0,41.0,1.0
10/20/2023,@ Little Rock,1-3,4.0,45.0,22.0,129.0,0.178,41.0,7.0,5.0,61.0,86.0,16.0,4.0,18.0,0.0,65.0,0.0
10/21/2023,@ Little Rock,1-3,4.0,48.0,28.0,168.0,0.119,44.0,6.0,12.0,80.0,84.0,6.0,3.0,18.0,0.0,66.0,0.0
10/27/2023,@ SIUE,0-3,3.0,33.0,16.0,101.0,0.168,31.0,4.0,8.0,39.0,66.0,6.0,2.0,4.0,3.0,41.0,1.0
10/28/2023,@ SIUE,2-3,5.0,49.0,26.0,148.0,0.155,48.0,7.0,8.0,63.0,93.0,10.0,1.0,14.0,0.0,64.0,1.0
11/03/2023,Lindenwood,0-3,3.0,40.0,13.0,106.0,0.255,39.0,2.0,4.0,52.0,70.0,11.0,3.0,4.0,1.0,47.0,1.0
11/04/2023,Lindenwood,1-3,4.0,38.0,18.0,119.0,0.168,32.0,2.0,7.0,42.0,84.0,9.0,4.0,10.0,2.0,49.0,3.0
11/10/2023,@ Western Ill.,0-3,3.0,31.0,20.0,98.0,0.112,28.0,2.0,4.0,41.0,66.0,5.0,3.0,4.0,0.0,38.0,3.0
11/11/2023,@ Western Ill.,1-3,4.0,63.0,29.0,164.0,0.207,56.0,3.0,7.0,74.0,94.0,14.0,0.0,14.0,0.0,73.0,2.0
11/15/2023,Morehead St.,0-3,3.0,32.0,15.0,105.0,0.162,29.0,3.0,9.0,47.0,63.0,8.0,0.0,14.0,1.0,42.0,0.0
11/16/2023,Morehead St.,2-3,5.0,43.0,21.0,140.0,0.157,39.0,6.0,9.0,67.0,90.0,7.0,7.0,18.0,1.0,65.0,2.0
