date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Pittsburgh @ Missoula, MT",3-1,4.0,52.0,21.0,138.0,0.225,45.0,3.0,15.0,64.0,75.0,5.0,1.0,26.0,0.0,69.0,1.0
08/26/2023,"UTRGV @ Missoula, MT",3-1,4.0,59.0,18.0,133.0,0.308,52.0,4.0,10.0,43.0,75.0,6.0,1.0,18.0,1.0,73.0,0.0
08/26/2023,@ Montana,3-1,4.0,47.0,20.0,118.0,0.229,40.0,11.0,9.0,50.0,72.0,4.0,0.0,30.0,1.0,73.0,1.0
08/30/2023,LMU (CA),3-0,3.0,37.0,14.0,89.0,0.258,33.0,7.0,5.0,26.0,49.0,3.0,2.0,12.0,1.0,52.0,0.0
08/31/2023,McNeese,3-0,3.0,37.0,10.0,100.0,0.27,36.0,7.0,14.0,49.0,43.0,3.0,1.0,14.0,1.0,52.0,1.0
09/02/2023,UC Davis,3-0,3.0,39.0,13.0,87.0,0.299,35.0,7.0,6.0,31.0,34.0,2.0,1.0,10.0,1.0,52.0,0.0
09/07/2023,"Towson @ Pullman, WA",3-1,4.0,45.0,23.0,125.0,0.176,37.0,4.0,12.0,42.0,74.0,5.0,1.0,12.0,0.0,56.0,0.0
09/07/2023,"UC Irvine @ Pullman, WA",3-0,3.0,41.0,8.0,91.0,0.363,37.0,1.0,9.0,37.0,50.0,5.0,1.0,24.0,1.0,55.0,2.0
09/08/2023,@ Washington St.,1-3,4.0,48.0,24.0,142.0,0.169,44.0,5.0,7.0,48.0,81.0,0.0,2.0,12.0,1.0,61.0,4.0
09/13/2023,Utah,3-1,4.0,56.0,15.0,119.0,0.345,48.0,8.0,8.0,49.0,67.0,3.0,2.0,23.0,1.0,77.5,1.0
09/15/2023,@ Utah Valley,3-0,3.0,36.0,6.0,83.0,0.361,35.0,9.0,0.0,33.0,39.0,0.0,0.0,26.0,1.0,58.0,0.0
09/16/2023,@ Utah St.,3-0,3.0,33.0,10.0,76.0,0.303,32.0,3.0,5.0,22.0,55.0,6.0,7.0,4.0,0.0,45.0,0.0
09/20/2023,Houston,3-0,3.0,33.0,12.0,84.0,0.25,30.0,5.0,5.0,38.0,48.0,6.0,3.0,18.0,2.0,50.0,1.0
09/23/2023,Baylor,3-0,3.0,39.0,10.0,75.0,0.387,34.0,7.0,5.0,34.0,42.0,4.0,0.0,21.0,4.0,56.5,0.0
09/28/2023,@ Texas,1-3,4.0,48.0,23.0,135.0,0.185,46.0,6.0,7.0,56.0,83.0,8.0,0.0,12.0,0.0,60.0,0.0
09/29/2023,@ Texas,1-3,4.0,53.0,28.0,163.0,0.153,48.0,2.0,13.0,54.0,95.0,9.0,0.0,20.0,0.0,65.0,1.0
10/07/2023,@ Oklahoma,3-0,3.0,51.0,11.0,100.0,0.4,50.0,4.0,12.0,43.0,60.0,6.0,0.0,8.0,3.0,59.0,0.0
10/13/2023,Texas Tech,3-2,5.0,56.0,20.0,145.0,0.248,54.0,4.0,12.0,70.0,75.0,6.0,0.0,31.0,4.0,75.5,1.0
10/14/2023,Texas Tech,3-0,3.0,37.0,13.0,100.0,0.24,36.0,8.0,5.0,44.0,50.0,2.0,2.0,14.0,1.0,54.0,1.0
10/19/2023,Iowa St.,3-0,3.0,41.0,9.0,82.0,0.39,38.0,4.0,3.0,40.0,43.0,5.0,0.0,20.0,2.0,55.0,0.0
10/20/2023,Iowa St.,3-0,3.0,49.0,13.0,93.0,0.387,46.0,5.0,8.0,31.0,52.0,2.0,0.0,4.0,2.0,56.0,0.0
10/26/2023,@ Kansas St.,0-3,3.0,31.0,23.0,106.0,0.075,29.0,4.0,5.0,36.0,67.0,5.0,0.0,12.0,0.0,41.0,0.0
10/27/2023,@ Kansas St.,0-3,3.0,36.0,15.0,114.0,0.184,32.0,4.0,9.0,43.0,67.0,6.0,0.0,12.0,0.0,46.0,1.0
11/03/2023,Cincinnati,3-0,3.0,38.0,11.0,85.0,0.318,36.0,9.0,3.0,34.0,40.0,1.0,3.0,14.0,1.0,57.0,0.0
11/04/2023,Cincinnati,3-0,3.0,48.0,12.0,82.0,0.439,45.0,7.0,6.0,23.0,44.0,1.0,1.0,7.0,1.0,59.5,1.0
11/09/2023,@ UCF,3-0,3.0,40.0,14.0,99.0,0.263,35.0,13.0,8.0,41.0,54.0,5.0,0.0,6.0,0.0,56.0,0.0
11/10/2023,@ UCF,3-0,3.0,43.0,5.0,95.0,0.4,39.0,5.0,13.0,40.0,50.0,6.0,1.0,14.0,3.0,56.0,1.0
11/17/2023,Kansas,1-3,4.0,62.0,23.0,153.0,0.255,60.0,2.0,9.0,51.0,94.0,4.0,1.0,18.0,2.0,74.0,1.0
11/22/2023,@ West Virginia,3-0,3.0,41.0,11.0,92.0,0.326,38.0,5.0,5.0,42.0,41.0,3.0,3.0,16.0,0.0,57.0,0.0
11/25/2023,@ TCU,3-0,3.0,44.0,7.0,101.0,0.366,41.0,7.0,5.0,42.0,55.0,6.0,1.0,6.0,1.0,55.0,0.0
12/01/2023,Weber St.,3-0,3.0,49.0,18.0,106.0,0.292,45.0,2.0,6.0,49.0,50.0,5.0,1.0,14.0,1.0,59.0,0.0
12/02/2023,Arizona St.,0-3,3.0,37.0,19.0,97.0,0.186,36.0,2.0,7.0,39.0,63.0,7.0,0.0,16.0,3.0,47.0,0.0
