date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,Oregon St.,3-2,5.0,47.0,30.0,150.0,0.113,46.0,11.0,12.0,56.0,93.0,4.0,4.0,14.0,1.0,69.0,2.0
08/25/2023,North Dakota,3-1,4.0,47.0,13.0,105.0,0.324,45.0,9.0,9.0,37.0,68.0,6.0,2.0,26.0,1.0,71.0,0.0
08/26/2023,Kennesaw St.,3-1,4.0,57.0,17.0,144.0,0.278,52.0,4.0,7.0,41.0,83.0,6.0,0.0,6.0,6.0,64.0,1.0
08/31/2023,@ St. Thomas (MN),3-1,4.0,67.0,23.0,197.0,0.223,63.0,7.0,12.0,97.0,87.0,3.0,2.0,8.0,0.0,80.0,1.0
09/01/2023,"Milwaukee @ Saint Paul, MN",1-3,4.0,52.0,27.0,158.0,0.158,47.0,13.0,7.0,55.0,94.0,1.0,1.0,14.0,2.0,73.0,0.0
09/02/2023,"California Baptist @ Saint Paul, MN",3-1,4.0,60.0,18.0,166.0,0.253,58.0,8.0,9.0,82.0,93.0,5.0,1.0,26.0,1.0,82.0,1.0
09/07/2023,Seattle U,3-1,4.0,59.0,24.0,145.0,0.241,52.0,4.0,3.0,55.0,83.0,6.0,2.0,12.0,4.0,71.0,1.0
09/08/2023,Seattle U,3-0,3.0,47.0,11.0,127.0,0.283,43.0,3.0,8.0,53.0,54.0,1.0,2.0,8.0,0.0,56.0,0.0
09/14/2023,@ Nevada,1-3,4.0,49.0,29.0,159.0,0.126,47.0,4.0,6.0,71.0,90.0,7.0,3.0,14.0,0.0,63.0,1.0
09/15/2023,"California @ Reno, NV",0-3,3.0,38.0,20.0,111.0,0.162,34.0,6.0,4.0,27.0,69.0,2.0,1.0,2.0,1.0,46.0,1.0
09/21/2023,@ Idaho,3-0,3.0,39.0,12.0,99.0,0.273,35.0,10.0,5.0,43.0,53.0,4.0,0.0,12.0,0.0,55.0,0.0
09/23/2023,Idaho St.,3-0,3.0,39.0,8.0,97.0,0.32,39.0,5.0,2.0,43.0,48.0,1.0,1.0,14.0,3.0,52.0,0.0
