date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Ole Miss @ Fort Myers, FL",3-1,4.0,49.0,26.0,134.0,0.172,47.0,6.0,3.0,43.0,83.0,6.0,2.0,14.0,5.0,64.0,0.0
08/26/2023,"Arizona St. @ Fort Myers, FL",0-3,3.0,26.0,21.0,93.0,0.054,25.0,2.0,5.0,44.0,67.0,9.0,1.0,0.0,0.0,29.0,1.0
08/27/2023,@ FGCU,3-2,5.0,60.0,27.0,171.0,0.193,55.0,12.0,12.0,69.0,95.0,7.0,0.0,19.0,2.0,81.5,1.0
09/01/2023,"Utah Tech @ Albuquerque, NM",3-1,4.0,52.0,25.0,124.0,0.218,51.0,7.0,13.0,58.0,67.0,4.0,1.0,8.0,1.0,64.0,0.0
09/01/2023,@ New Mexico,0-3,3.0,32.0,21.0,90.0,0.122,32.0,5.0,7.0,27.0,69.0,8.0,2.0,0.0,1.0,39.0,2.0
09/02/2023,"CSU Bakersfield @ Albuquerque, NM",3-2,5.0,69.0,31.0,165.0,0.23,66.0,8.0,12.0,59.0,96.0,11.0,0.0,4.0,1.0,79.0,1.0
09/08/2023,Siena,3-1,4.0,51.0,21.0,111.0,0.27,44.0,7.0,14.0,43.0,62.0,9.0,3.0,12.0,3.0,67.0,0.0
09/08/2023,Stony Brook,3-0,3.0,47.0,7.0,85.0,0.471,45.0,6.0,6.0,34.0,49.0,5.0,1.0,8.0,2.0,58.0,0.0
09/09/2023,Loyola Maryland,3-0,3.0,34.0,17.0,95.0,0.179,30.0,5.0,6.0,36.0,53.0,6.0,2.0,16.0,2.0,49.0,0.0
09/15/2023,Bryant,3-2,5.0,57.0,20.0,139.0,0.266,53.0,7.0,12.0,45.0,90.0,11.0,1.0,10.0,0.0,70.0,3.0
09/15/2023,Arkansas,1-3,4.0,42.0,31.0,142.0,0.077,41.0,5.0,9.0,59.0,85.0,9.0,3.0,22.0,1.0,61.0,1.0
09/16/2023,Buffalo,1-3,4.0,50.0,24.0,126.0,0.206,48.0,8.0,7.0,50.0,82.0,13.0,1.0,8.0,3.0,63.0,1.0
09/22/2023,UConn,3-0,3.0,45.0,11.0,93.0,0.366,41.0,4.0,5.0,43.0,42.0,2.0,0.0,12.0,2.0,55.0,0.0
09/23/2023,Providence,3-0,3.0,49.0,13.0,97.0,0.371,45.0,8.0,5.0,41.0,52.0,4.0,1.0,10.0,2.0,63.0,1.0
09/27/2023,Seton Hall,3-1,4.0,48.0,22.0,130.0,0.2,46.0,6.0,7.0,49.0,71.0,8.0,1.0,18.0,1.0,64.0,2.0
09/29/2023,@ Creighton,0-3,3.0,30.0,24.0,112.0,0.054,27.0,0.0,9.0,38.0,62.0,7.0,1.0,8.0,1.0,35.0,0.0
10/06/2023,@ Xavier,3-0,3.0,37.0,16.0,91.0,0.231,35.0,6.0,2.0,33.0,48.0,4.0,1.0,14.0,0.0,51.0,1.0
10/07/2023,@ Butler,3-0,3.0,44.0,24.0,114.0,0.175,39.0,6.0,6.0,56.0,57.0,2.0,1.0,12.0,1.0,57.0,0.0
10/13/2023,DePaul,3-0,3.0,55.0,20.0,115.0,0.304,53.0,2.0,6.0,42.0,67.0,4.0,2.0,12.0,1.0,65.0,2.0
10/14/2023,Marquette,3-2,5.0,75.0,28.0,195.0,0.241,73.0,7.0,8.0,83.0,103.0,8.0,5.0,10.0,2.0,92.0,4.0
10/20/2023,@ Georgetown,3-0,3.0,42.0,22.0,103.0,0.194,39.0,7.0,6.0,37.0,55.0,1.0,1.0,8.0,0.0,54.0,0.0
10/21/2023,@ Villanova,1-3,4.0,56.0,20.0,148.0,0.243,48.0,8.0,4.0,57.0,92.0,7.0,1.0,14.0,2.0,72.0,1.0
10/27/2023,Xavier,3-0,3.0,46.0,18.0,108.0,0.259,43.0,6.0,9.0,44.0,58.0,0.0,4.0,12.0,0.0,62.0,0.0
10/28/2023,Butler,3-2,5.0,58.0,21.0,149.0,0.248,56.0,7.0,13.0,51.0,95.0,10.0,4.0,19.0,5.0,78.5,1.0
11/03/2023,@ Providence,3-0,3.0,45.0,15.0,94.0,0.319,44.0,5.0,6.0,34.0,57.0,2.0,1.0,14.0,4.0,58.0,0.0
