date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Southern Ind. @ Bloomington, IN",0-3,3.0,29.0,29.0,113.0,0.0,28.0,2.0,8.0,37.0,66.0,6.0,0.0,10.0,0.0,36.0,0.0
08/26/2023,"New Hampshire @ Bloomington, IN",0-3,3.0,31.0,16.0,96.0,0.156,29.0,6.0,7.0,43.0,65.0,7.0,1.0,8.0,1.0,42.0,0.0
08/26/2023,@ Indiana,0-3,3.0,17.0,15.0,69.0,0.029,17.0,3.0,7.0,18.0,67.0,10.0,0.0,2.0,0.0,21.0,0.0
09/01/2023,"Georgetown @ Richmond, VA",1-3,4.0,33.0,30.0,112.0,0.027,31.0,5.0,7.0,33.0,78.0,7.0,1.0,12.0,0.0,45.0,0.0
09/01/2023,"Iona @ Richmond, VA",3-2,5.0,51.0,33.0,203.0,0.089,48.0,4.0,10.0,98.0,95.0,8.0,3.0,12.0,1.0,64.0,0.0
09/02/2023,@ VCU,1-3,4.0,46.0,25.0,141.0,0.149,43.0,7.0,5.0,53.0,88.0,15.0,2.0,0.0,1.0,55.0,0.0
09/08/2023,"Brown @ Fairfax, VA",0-3,3.0,32.0,27.0,109.0,0.046,30.0,7.0,2.0,38.0,70.0,6.0,2.0,12.0,8.0,47.0,0.0
09/09/2023,@ George Mason,0-3,3.0,33.0,17.0,101.0,0.158,32.0,4.0,6.0,56.0,66.0,6.0,1.0,8.0,3.0,42.0,0.0
09/09/2023,"Robert Morris @ Fairfax, VA",1-3,4.0,47.0,24.0,128.0,0.18,47.0,4.0,10.0,45.0,88.0,8.0,3.0,4.0,1.0,56.0,2.0
09/22/2023,@ High Point,0-3,3.0,25.0,25.0,105.0,0.0,22.0,1.0,6.0,35.0,59.0,4.0,0.0,4.0,1.0,28.0,1.0
09/29/2023,@ Gardner-Webb,0-3,3.0,28.0,24.0,112.0,0.036,27.0,8.0,9.0,49.0,67.0,5.0,0.0,8.0,1.0,40.0,4.0
09/30/2023,@ Winthrop,1-3,4.0,39.0,28.0,131.0,0.084,36.0,2.0,8.0,40.0,80.0,4.0,3.0,6.0,1.0,47.0,0.0
10/06/2023,UNC Asheville,3-0,3.0,47.0,22.0,102.0,0.245,39.0,3.0,6.0,36.0,51.0,4.0,0.0,6.0,0.0,53.0,0.0
10/07/2023,USC Upstate,3-1,4.0,52.0,27.0,157.0,0.159,46.0,9.0,10.0,60.0,80.0,7.0,2.0,16.0,1.0,71.0,0.0
10/13/2023,@ Charleston So.,1-3,4.0,58.0,26.0,160.0,0.2,53.0,5.0,9.0,68.0,90.0,8.0,2.0,4.0,1.0,67.0,2.0
10/14/2023,@ Presbyterian,1-3,4.0,47.0,25.0,152.0,0.145,42.0,6.0,12.0,54.0,87.0,8.0,2.0,0.0,3.0,55.0,2.0
10/20/2023,@ USC Upstate,0-3,3.0,31.0,21.0,108.0,0.093,30.0,5.0,6.0,49.0,66.0,10.0,4.0,4.0,0.0,42.0,0.0
10/21/2023,@ UNC Asheville,3-0,3.0,31.0,18.0,85.0,0.153,30.0,11.0,4.0,35.0,48.0,4.0,3.0,10.0,0.0,50.0,0.0
10/27/2023,Winthrop,0-3,3.0,34.0,26.0,119.0,0.067,31.0,3.0,2.0,48.0,69.0,0.0,0.0,18.0,0.0,46.0,0.0
10/28/2023,Gardner-Webb,1-3,4.0,45.0,25.0,143.0,0.14,43.0,2.0,3.0,58.0,83.0,3.0,1.0,24.0,0.0,60.0,1.0
11/03/2023,Presbyterian,3-0,3.0,38.0,16.0,115.0,0.191,34.0,3.0,5.0,43.0,55.0,1.0,0.0,22.0,0.0,52.0,0.0
11/04/2023,Charleston So.,3-2,5.0,57.0,27.0,157.0,0.191,51.0,17.0,5.0,57.0,91.0,6.0,1.0,18.0,0.0,84.0,4.0
11/10/2023,High Point,1-3,4.0,36.0,20.0,136.0,0.118,30.0,8.0,6.0,52.0,80.0,5.0,1.0,8.0,0.0,49.0,0.0
