date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,New Mexico St.,3-0,3.0,48.0,15.0,111.0,0.297,43.0,2.0,14.0,48.0,55.0,7.0,0.0,8.0,2.0,54.0,2.0
08/26/2023,Denver,3-0,3.0,46.0,14.0,103.0,0.311,43.0,4.0,7.0,42.0,52.0,5.0,2.0,14.0,3.0,59.0,1.0
08/27/2023,North Florida,3-0,3.0,37.0,9.0,75.0,0.373,34.0,9.0,12.0,28.0,45.0,2.0,1.0,12.0,1.0,53.0,1.0
08/31/2023,@ Pepperdine,3-2,5.0,60.0,21.0,169.0,0.231,57.0,5.0,10.0,78.0,83.0,6.0,5.0,10.0,5.0,75.0,2.0
09/01/2023,"Oregon @ San Diego, Calif.",0-3,3.0,31.0,17.0,92.0,0.152,30.0,2.0,6.0,29.0,67.0,6.0,0.0,8.0,0.0,37.0,1.0
09/02/2023,@ San Diego St.,3-0,3.0,41.0,13.0,97.0,0.289,34.0,6.0,10.0,41.0,58.0,3.0,2.0,14.0,2.0,56.0,3.0
09/08/2023,"San Francisco @ Salt Lake City, UT",3-2,5.0,62.0,27.0,178.0,0.197,57.0,9.0,6.0,88.0,91.0,7.0,3.0,20.0,1.0,84.0,7.0
09/08/2023,@ Utah,3-2,5.0,60.0,34.0,174.0,0.149,56.0,4.0,6.0,74.0,102.0,8.0,2.0,25.0,1.0,78.5,1.0
09/09/2023,"Tennessee St. @ Salt Lake City, UT",3-0,3.0,36.0,19.0,107.0,0.159,28.0,9.0,5.0,47.0,52.0,2.0,1.0,15.0,4.0,53.5,1.0
09/14/2023,@ Iowa St.,3-1,4.0,51.0,10.0,129.0,0.318,50.0,8.0,12.0,59.0,76.0,6.0,1.0,12.0,1.0,66.0,2.0
09/15/2023,"Drake @ Ames, IA",0-3,3.0,51.0,22.0,148.0,0.196,47.0,3.0,5.0,59.0,82.0,5.0,2.0,16.0,2.0,64.0,1.0
09/16/2023,"Ohio @ Ames, IA",3-1,4.0,45.0,17.0,138.0,0.203,43.0,9.0,9.0,65.0,70.0,5.0,2.0,24.0,4.0,68.0,2.0
09/22/2023,@ UC San Diego,3-0,3.0,41.0,18.0,121.0,0.19,36.0,6.0,3.0,58.0,51.0,1.0,4.0,10.0,2.0,56.0,0.0
09/23/2023,@ Long Beach St.,3-1,4.0,54.0,22.0,154.0,0.208,50.0,1.0,11.0,75.0,81.0,6.0,4.0,20.0,4.0,69.0,2.0
09/29/2023,Cal St. Fullerton,3-1,4.0,54.0,17.0,135.0,0.274,49.0,8.0,9.0,68.0,71.0,3.0,3.0,17.0,1.0,73.5,1.0
09/30/2023,UC Irvine,3-0,3.0,38.0,7.0,76.0,0.408,34.0,9.0,4.0,32.0,36.0,3.0,2.0,22.0,3.0,60.0,0.0
10/05/2023,@ UC Riverside,3-2,5.0,61.0,22.0,147.0,0.265,57.0,8.0,11.0,62.0,90.0,6.0,2.0,29.0,1.0,85.5,5.0
10/07/2023,@ UC Davis,3-2,5.0,55.0,28.0,163.0,0.166,52.0,6.0,16.0,69.0,93.0,10.0,3.0,26.0,0.0,77.0,0.0
10/12/2023,Cal Poly,3-0,3.0,47.0,12.0,103.0,0.34,40.0,4.0,8.0,34.0,52.0,2.0,6.0,8.0,1.0,61.0,2.0
10/13/2023,Hawaii,3-2,5.0,60.0,24.0,180.0,0.2,53.0,9.0,6.0,82.0,97.0,5.0,1.0,18.0,5.0,79.0,3.0
10/19/2023,@ CSU Bakersfield,3-0,3.0,46.0,15.0,112.0,0.277,39.0,1.0,3.0,45.0,52.0,3.0,1.0,16.0,1.0,56.0,2.0
10/21/2023,CSUN,3-0,3.0,36.0,5.0,104.0,0.298,33.0,3.0,4.0,52.0,47.0,3.0,4.0,14.0,1.0,50.0,2.0
10/27/2023,@ UC Irvine,1-3,4.0,48.0,20.0,146.0,0.192,45.0,5.0,7.0,56.0,88.0,7.0,3.0,24.0,3.0,68.0,1.0
10/28/2023,@ Cal St. Fullerton,3-0,3.0,37.0,14.0,102.0,0.225,34.0,10.0,6.0,57.0,50.0,8.0,0.0,8.0,1.0,51.0,0.0
10/31/2023,@ Cal Poly,3-1,4.0,48.0,20.0,146.0,0.192,45.0,14.0,12.0,61.0,76.0,7.0,2.0,16.0,1.0,72.0,0.0
11/04/2023,@ Hawaii,3-0,3.0,38.0,13.0,124.0,0.202,34.0,5.0,5.0,62.0,60.0,2.0,1.0,16.0,4.0,52.0,2.0
11/10/2023,Long Beach St.,3-1,4.0,53.0,19.0,145.0,0.234,49.0,12.0,4.0,59.0,82.0,5.0,4.0,11.0,2.0,74.5,2.0
11/11/2023,UC San Diego,3-2,5.0,62.0,29.0,205.0,0.161,56.0,3.0,4.0,105.0,100.0,11.0,7.0,16.0,5.0,80.0,3.0
11/17/2023,UC Davis,3-1,4.0,57.0,18.0,138.0,0.283,52.0,6.0,5.0,63.0,67.0,4.0,0.0,20.0,0.0,73.0,1.0
11/18/2023,UC Riverside,3-0,3.0,45.0,13.0,98.0,0.327,44.0,3.0,5.0,36.0,58.0,2.0,4.0,11.0,0.0,57.5,0.0
11/24/2023,@ Long Beach St.,2-3,5.0,50.0,23.0,132.0,0.205,46.0,4.0,6.0,48.0,92.0,6.0,7.0,12.0,2.0,67.0,3.0
12/01/2023,"Houston @ Stanford, CA",1-3,4.0,48.0,19.0,136.0,0.213,48.0,1.0,9.0,53.0,85.0,8.0,1.0,17.0,0.0,58.5,0.0
