date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,@ Utah Valley,1-3,4.0,47.0,33.0,138.0,0.101,43.0,9.0,14.0,40.0,90.0,5.0,1.0,14.0,0.0,64.0,0.0
08/26/2023,"NC State @ Orem, UT",3-0,3.0,44.0,13.0,107.0,0.29,42.0,3.0,7.0,49.0,56.0,2.0,1.0,24.0,0.0,60.0,0.0
08/30/2023,@ Utah St.,0-3,3.0,32.0,25.0,97.0,0.072,31.0,1.0,7.0,44.0,62.0,4.0,5.0,4.0,1.0,40.0,1.0
09/01/2023,UNLV,3-1,4.0,55.0,12.0,118.0,0.364,53.0,8.0,16.0,41.0,71.0,6.0,1.0,8.0,0.0,68.0,0.0
09/05/2023,@ Portland St.,1-3,4.0,55.0,23.0,130.0,0.246,54.0,6.0,13.0,57.0,86.0,9.0,1.0,12.0,4.0,68.0,2.0
09/08/2023,Tennessee St.,3-0,3.0,42.0,16.0,96.0,0.271,37.0,9.0,6.0,43.0,47.0,4.0,0.0,10.0,1.0,56.0,2.0
09/08/2023,UC Santa Barbara,2-3,5.0,60.0,34.0,178.0,0.146,55.0,8.0,7.0,73.0,102.0,4.0,1.0,22.0,2.0,80.0,3.0
09/09/2023,San Francisco,3-0,3.0,45.0,9.0,92.0,0.391,42.0,7.0,9.0,45.0,55.0,5.0,1.0,22.0,4.0,64.0,0.0
09/13/2023,@ BYU,1-3,4.0,44.0,25.0,125.0,0.152,40.0,3.0,7.0,37.0,89.0,8.0,0.0,10.0,2.0,52.0,1.0
09/15/2023,Weber St.,3-1,4.0,55.0,22.0,155.0,0.213,53.0,5.0,7.0,77.0,72.0,2.0,2.0,20.0,1.0,72.0,2.0
09/21/2023,@ Colorado,1-3,4.0,49.0,33.0,138.0,0.116,42.0,4.0,12.0,47.0,95.0,13.0,4.0,14.0,0.0,64.0,0.0
09/24/2023,California,3-2,5.0,60.0,29.0,168.0,0.185,55.0,7.0,9.0,56.0,96.0,4.0,1.0,15.0,0.0,75.5,2.0
09/29/2023,@ Southern California,2-3,5.0,46.0,14.0,131.0,0.244,43.0,6.0,15.0,64.0,86.0,10.0,1.0,14.0,1.0,60.0,4.0
10/01/2023,@ UCLA,3-0,3.0,45.0,16.0,99.0,0.293,43.0,10.0,9.0,47.0,57.0,2.0,0.0,4.0,2.0,57.0,1.0
10/06/2023,Oregon St.,3-1,4.0,51.0,20.0,130.0,0.238,44.0,9.0,7.0,52.0,69.0,5.0,1.0,31.0,2.0,76.5,1.0
10/08/2023,Oregon,1-3,4.0,42.0,29.0,132.0,0.098,39.0,7.0,12.0,43.0,86.0,6.0,1.0,10.0,1.0,55.0,0.0
10/13/2023,@ Washington St.,0-3,3.0,23.0,13.0,71.0,0.141,20.0,4.0,3.0,25.0,65.0,8.0,1.0,2.0,0.0,29.0,2.0
10/15/2023,@ Washington,2-3,5.0,65.0,27.0,164.0,0.232,60.0,6.0,19.0,60.0,100.0,5.0,2.0,22.0,2.0,84.0,1.0
10/20/2023,Arizona St.,0-3,3.0,31.0,23.0,124.0,0.065,27.0,3.0,7.0,48.0,69.0,6.0,0.0,4.0,0.0,36.0,2.0
10/22/2023,Arizona,3-2,5.0,52.0,25.0,135.0,0.2,47.0,17.0,11.0,47.0,90.0,11.0,3.0,8.0,1.0,76.0,0.0
10/27/2023,UCLA,1-3,4.0,51.0,29.0,120.0,0.183,49.0,6.0,7.0,38.0,86.0,7.0,0.0,10.0,1.0,62.0,2.0
10/29/2023,Southern California,1-3,4.0,54.0,21.0,145.0,0.228,47.0,7.0,7.0,54.0,93.0,6.0,3.0,29.0,3.0,78.5,1.0
11/03/2023,@ Oregon,0-3,3.0,28.0,20.0,101.0,0.079,23.0,9.0,8.0,38.0,71.0,4.0,2.0,6.0,2.0,42.0,2.0
11/05/2023,@ Oregon St.,3-2,5.0,66.0,17.0,179.0,0.274,60.0,4.0,15.0,68.0,103.0,3.0,5.0,16.0,1.0,83.0,2.0
11/09/2023,@ Arizona,1-3,4.0,49.0,17.0,112.0,0.286,41.0,3.0,16.0,29.0,88.0,12.0,2.0,12.0,2.0,60.0,1.0
11/11/2023,@ Arizona St.,0-3,3.0,46.0,22.0,125.0,0.192,41.0,3.0,7.0,55.0,71.0,7.0,1.0,4.0,0.0,52.0,1.0
11/17/2023,Washington,2-3,5.0,66.0,23.0,173.0,0.249,55.0,9.0,16.0,78.0,98.0,8.0,1.0,14.0,0.0,83.0,2.0
11/19/2023,Washington St.,0-3,3.0,41.0,20.0,126.0,0.167,38.0,4.0,2.0,53.0,75.0,4.0,2.0,16.0,1.0,55.0,0.0
11/22/2023,@ Stanford,0-3,3.0,26.0,15.0,98.0,0.112,26.0,2.0,9.0,30.0,71.0,10.0,2.0,4.0,0.0,32.0,0.0
11/24/2023,Colorado,3-2,5.0,60.0,28.0,145.0,0.221,55.0,10.0,13.0,51.0,93.0,6.0,2.0,24.0,2.0,84.0,0.0
