date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"North Ala. @ Jonesboro, AR",2-3,5.0,53.0,25.0,156.0,0.179,51.0,16.0,10.0,70.0,88.0,2.0,0.0,16.0,3.0,77.0,4.0
08/25/2023,@ Arkansas St.,0-3,3.0,21.0,17.0,113.0,0.035,20.0,8.0,8.0,50.0,61.0,7.0,1.0,6.0,2.0,33.0,1.0
08/26/2023,"Little Rock @ Jonesboro, AR",3-0,3.0,34.0,16.0,111.0,0.162,30.0,8.0,5.0,60.0,48.0,5.0,2.0,16.0,2.0,52.0,0.0
09/01/2023,"Presbyterian @ Arlington, TX",3-2,5.0,58.0,14.0,152.0,0.289,53.0,7.0,12.0,73.0,70.0,7.0,0.0,16.0,0.0,73.0,0.0
09/02/2023,"UIW @ Arlington, TX",1-3,4.0,45.0,28.0,147.0,0.116,40.0,4.0,5.0,60.0,89.0,5.0,1.0,14.0,1.0,57.0,3.0
09/02/2023,@ UT Arlington,0-3,3.0,29.0,13.0,112.0,0.143,25.0,2.0,4.0,42.0,67.0,3.0,1.0,10.0,4.0,37.0,2.0
09/07/2023,Little Rock,1-3,4.0,48.0,18.0,152.0,0.197,46.0,13.0,11.0,69.0,79.0,4.0,7.0,0.0,2.0,68.0,1.0
09/08/2023,Grambling,3-1,4.0,50.0,20.0,152.0,0.197,48.0,4.0,8.0,83.0,73.0,6.0,1.0,18.0,0.0,64.0,1.0
09/09/2023,Lamar University,3-1,4.0,50.0,30.0,189.0,0.106,45.0,10.0,3.0,101.0,82.0,5.0,3.0,12.0,1.0,69.0,3.0
09/15/2023,"Southern U. @ Natchitoches, LA",3-1,4.0,52.0,20.0,139.0,0.23,47.0,14.0,11.0,68.0,68.0,4.0,2.0,10.0,3.0,73.0,1.0
09/15/2023,@ Northwestern St.,0-3,3.0,28.0,13.0,120.0,0.125,26.0,6.0,6.0,69.0,64.0,7.0,3.0,4.0,3.0,39.0,1.0
09/16/2023,"Southeastern La. @ Natchitoches, LA",0-3,3.0,33.0,19.0,92.0,0.152,30.0,4.0,6.0,26.0,69.0,7.0,0.0,12.0,1.0,43.0,0.0
09/22/2023,@ FIU,0-3,3.0,40.0,15.0,122.0,0.205,37.0,5.0,9.0,38.0,74.0,6.0,0.0,14.0,1.0,52.0,0.0
09/23/2023,@ FIU,0-3,3.0,33.0,11.0,108.0,0.204,30.0,2.0,8.0,32.0,68.0,5.0,3.0,6.0,0.0,41.0,2.0
09/29/2023,New Mexico St.,0-3,3.0,17.0,26.0,104.0,-0.087,14.0,5.0,2.0,40.0,64.0,2.0,1.0,10.0,2.0,28.0,1.0
09/30/2023,New Mexico St.,0-3,3.0,15.0,18.0,92.0,-0.033,14.0,4.0,3.0,41.0,66.0,6.0,2.0,10.0,0.0,26.0,1.0
10/03/2023,@ Sam Houston,3-1,4.0,49.0,18.0,148.0,0.209,46.0,4.0,9.0,67.0,75.0,6.0,2.0,18.0,2.0,64.0,1.0
10/04/2023,@ Sam Houston,0-3,3.0,36.0,18.0,128.0,0.141,34.0,1.0,6.0,46.0,66.0,4.0,1.0,14.0,1.0,45.0,0.0
10/13/2023,Middle Tenn.,0-3,3.0,20.0,15.0,100.0,0.05,19.0,5.0,2.0,32.0,68.0,5.0,3.0,6.0,2.0,31.0,2.0
10/14/2023,Middle Tenn.,0-3,3.0,24.0,15.0,77.0,0.117,22.0,0.0,5.0,24.0,65.0,10.0,1.0,6.0,1.0,28.0,0.0
10/20/2023,@ UTEP,0-3,3.0,23.0,17.0,80.0,0.075,21.0,3.0,5.0,21.0,67.0,8.0,3.0,2.0,3.0,30.0,0.0
10/21/2023,@ UTEP,0-3,3.0,27.0,21.0,85.0,0.071,26.0,2.0,5.0,33.0,62.0,5.0,2.0,6.0,2.0,34.0,1.0
10/27/2023,Western Ky.,0-3,3.0,26.0,17.0,91.0,0.099,26.0,5.0,7.0,30.0,68.0,3.0,1.0,6.0,0.0,35.0,1.0
10/28/2023,Western Ky.,0-3,3.0,20.0,23.0,98.0,-0.031,20.0,3.0,3.0,40.0,69.0,5.0,0.0,4.0,1.0,25.0,1.0
11/02/2023,@ Liberty,0-3,3.0,24.0,14.0,101.0,0.099,22.0,3.0,5.0,43.0,69.0,11.0,3.0,2.0,0.0,31.0,0.0
11/03/2023,@ Liberty,0-3,3.0,29.0,16.0,103.0,0.126,26.0,4.0,5.0,44.0,69.0,13.0,1.0,15.0,1.0,41.5,1.0
11/09/2023,Jacksonville St.,3-0,3.0,32.0,11.0,102.0,0.206,27.0,4.0,5.0,52.0,50.0,3.0,1.0,10.0,1.0,42.0,0.0
11/10/2023,Jacksonville St.,3-0,3.0,43.0,11.0,110.0,0.291,39.0,6.0,8.0,55.0,50.0,1.0,1.0,12.0,0.0,56.0,2.0
11/17/2023,"New Mexico St. @ Lynchburg, VA",0-3,3.0,30.0,18.0,109.0,0.11,29.0,3.0,3.0,48.0,69.0,4.0,0.0,2.0,3.0,34.0,0.0
