date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,Siena,3-0,3.0,33.0,18.0,82.0,0.183,28.0,11.0,11.0,33.0,45.0,6.0,4.0,8.0,0.0,52.0,0.0
08/26/2023,NJIT,3-1,4.0,54.0,16.0,129.0,0.295,52.0,14.0,14.0,46.0,70.0,8.0,0.0,18.0,0.0,77.0,1.0
08/26/2023,Delaware St.,3-1,4.0,54.0,16.0,129.0,0.295,47.0,11.0,10.0,45.0,69.0,9.0,0.0,12.0,3.0,71.0,0.0
08/29/2023,@ Iona,3-0,3.0,38.0,14.0,98.0,0.245,36.0,7.0,10.0,49.0,47.0,0.0,1.0,10.0,5.0,51.0,0.0
09/01/2023,@ UConn,3-1,4.0,53.0,19.0,126.0,0.27,51.0,6.0,15.0,55.0,62.0,2.0,3.0,8.0,0.0,66.0,3.0
09/02/2023,"Merrimack @ Mansfield, CT",3-0,3.0,49.0,7.0,93.0,0.452,48.0,10.0,8.0,43.0,41.0,3.0,2.0,2.0,0.0,62.0,0.0
09/02/2023,"Lehigh @ Mansfield, CT",2-3,5.0,66.0,23.0,179.0,0.24,61.0,3.0,7.0,63.0,97.0,6.0,1.0,4.0,0.0,72.0,4.0
09/05/2023,@ Sacred Heart,3-0,3.0,38.0,16.0,100.0,0.22,37.0,7.0,11.0,46.0,52.0,3.0,2.0,14.0,0.0,54.0,2.0
09/08/2023,"Stonehill @ Hanover, NH",3-1,4.0,53.0,17.0,102.0,0.353,48.0,13.0,7.0,37.0,65.0,6.0,0.0,10.0,2.0,71.0,1.0
09/09/2023,"Seton Hall @ Hanover, NH",3-1,4.0,64.0,23.0,160.0,0.256,51.0,7.0,11.0,74.0,84.0,4.0,4.0,10.0,6.0,80.0,1.0
09/09/2023,@ Dartmouth,3-0,3.0,41.0,14.0,109.0,0.248,37.0,10.0,7.0,48.0,58.0,3.0,2.0,6.0,2.0,56.0,1.0
09/16/2023,Elon,3-0,3.0,59.0,17.0,122.0,0.344,55.0,8.0,8.0,46.0,71.0,4.0,0.0,2.0,3.0,68.0,0.0
09/17/2023,Elon,3-1,4.0,56.0,16.0,117.0,0.342,54.0,9.0,11.0,53.0,68.0,8.0,0.0,18.0,3.0,74.0,0.0
09/23/2023,@ Northeastern,3-1,4.0,59.0,19.0,144.0,0.278,55.0,12.0,16.0,66.0,67.0,3.0,3.0,8.0,1.0,78.0,1.0
09/24/2023,@ Northeastern,0-3,3.0,43.0,28.0,119.0,0.126,41.0,6.0,11.0,54.0,66.0,5.0,1.0,2.0,1.0,51.0,2.0
09/30/2023,Towson,0-3,3.0,40.0,21.0,107.0,0.178,36.0,5.0,6.0,37.0,65.0,2.0,1.0,6.0,4.0,49.0,2.0
10/01/2023,Towson,2-3,5.0,68.0,19.0,176.0,0.278,66.0,10.0,13.0,72.0,102.0,6.0,2.0,9.0,4.0,84.5,0.0
10/07/2023,@ N.C. A&T,3-1,4.0,56.0,28.0,147.0,0.19,48.0,11.0,16.0,51.0,83.0,5.0,2.0,14.0,0.0,76.0,0.0
10/08/2023,@ N.C. A&T,2-3,5.0,65.0,24.0,159.0,0.258,58.0,7.0,14.0,60.0,95.0,5.0,3.0,12.0,0.0,81.0,1.0
10/14/2023,William & Mary,3-0,3.0,45.0,12.0,107.0,0.308,41.0,6.0,7.0,36.0,59.0,5.0,1.0,8.0,0.0,56.0,0.0
10/15/2023,William & Mary,3-0,3.0,42.0,14.0,107.0,0.262,37.0,9.0,9.0,41.0,56.0,2.0,5.0,12.0,1.0,62.0,1.0
10/21/2023,@ Delaware,2-3,5.0,59.0,29.0,167.0,0.18,54.0,7.0,14.0,68.0,102.0,7.0,2.0,16.0,0.0,76.0,0.0
10/22/2023,@ Delaware,0-3,3.0,30.0,18.0,119.0,0.101,29.0,4.0,3.0,54.0,69.0,13.0,2.0,12.0,0.0,42.0,0.0
10/28/2023,Campbell,3-0,3.0,44.0,21.0,114.0,0.202,39.0,5.0,8.0,42.0,61.0,0.0,0.0,8.0,0.0,53.0,1.0
10/29/2023,Campbell,3-2,5.0,56.0,16.0,138.0,0.29,54.0,4.0,12.0,77.0,87.0,8.0,2.0,20.0,4.0,72.0,4.0
11/04/2023,@ Col. of Charleston,0-3,3.0,42.0,15.0,116.0,0.233,39.0,6.0,4.0,52.0,71.0,3.0,1.0,2.0,1.0,50.0,3.0
11/05/2023,@ Col. of Charleston,2-3,5.0,70.0,33.0,210.0,0.176,63.0,4.0,13.0,82.0,108.0,6.0,1.0,12.0,3.0,81.0,4.0
11/11/2023,Stony Brook,2-3,5.0,57.0,28.0,159.0,0.182,52.0,8.0,7.0,68.0,96.0,10.0,3.0,16.0,4.0,76.0,2.0
11/12/2023,Stony Brook,0-3,3.0,48.0,29.0,146.0,0.13,46.0,4.0,4.0,63.0,72.0,5.0,0.0,10.0,3.0,57.0,2.0
