date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/26/2023,"Texas @ Long Beach, CA",0-3,3.0,29.0,24.0,101.0,0.05,25.0,8.0,12.0,31.0,64.0,6.0,3.0,21.0,1.0,50.5,2.0
08/27/2023,@ Long Beach St.,3-0,3.0,39.0,19.0,92.0,0.217,36.0,5.0,11.0,35.0,53.0,1.0,1.0,18.0,0.0,54.0,2.0
08/30/2023,@ BYU,0-3,3.0,35.0,16.0,83.0,0.229,33.0,3.0,10.0,26.0,68.0,7.0,1.0,18.0,2.0,48.0,2.0
09/01/2023,@ Weber St.,3-0,3.0,42.0,19.0,90.0,0.256,41.0,6.0,8.0,35.0,56.0,3.0,2.0,20.0,0.0,60.0,0.0
09/02/2023,@ Utah St.,2-3,5.0,56.0,18.0,136.0,0.279,52.0,6.0,9.0,51.0,85.0,10.0,6.0,16.0,6.0,76.0,0.0
09/07/2023,Marist,3-0,3.0,34.0,4.0,66.0,0.455,26.0,13.0,6.0,32.0,23.0,0.0,2.0,16.0,1.0,57.0,0.0
09/09/2023,American,3-1,4.0,58.0,14.0,121.0,0.364,52.0,3.0,18.0,38.0,69.0,10.0,1.0,11.0,1.0,67.5,2.0
09/14/2023,@ Boise St.,3-0,3.0,46.0,13.0,108.0,0.306,40.0,6.0,5.0,40.0,61.0,6.0,0.0,17.0,2.0,60.5,0.0
09/15/2023,"Montana @ Boise, ID",3-0,3.0,47.0,13.0,87.0,0.391,44.0,8.0,5.0,43.0,48.0,5.0,0.0,14.0,1.0,62.0,2.0
09/16/2023,"South Dakota St. @ Boise, ID",3-0,3.0,43.0,12.0,92.0,0.337,38.0,6.0,7.0,41.0,47.0,6.0,2.0,16.0,1.0,59.0,0.0
09/21/2023,Saint Mary's (CA),3-0,3.0,46.0,16.0,115.0,0.261,43.0,4.0,8.0,56.0,61.0,6.0,3.0,10.0,0.0,58.0,1.0
09/23/2023,@ Pepperdine,1-3,4.0,49.0,24.0,146.0,0.171,45.0,4.0,10.0,53.0,85.0,5.0,1.0,12.0,4.0,60.0,1.0
09/28/2023,@ Portland,3-0,3.0,32.0,11.0,74.0,0.284,30.0,6.0,9.0,29.0,38.0,3.0,2.0,25.0,1.0,52.5,0.0
09/30/2023,@ Gonzaga,3-0,3.0,43.0,21.0,105.0,0.21,42.0,5.0,10.0,42.0,55.0,2.0,0.0,18.0,0.0,57.0,1.0
10/05/2023,Pacific,3-2,5.0,53.0,30.0,147.0,0.156,48.0,5.0,8.0,45.0,94.0,5.0,2.0,16.0,2.0,68.0,5.0
10/07/2023,@ San Francisco,3-0,3.0,47.0,16.0,88.0,0.352,46.0,10.0,11.0,41.0,57.0,4.0,2.0,14.0,0.0,66.0,0.0
10/12/2023,San Diego,3-1,4.0,54.0,22.0,134.0,0.239,50.0,9.0,9.0,57.0,77.0,4.0,1.0,17.0,3.0,72.5,1.0
10/14/2023,Santa Clara,3-1,4.0,63.0,16.0,132.0,0.356,57.0,7.0,10.0,53.0,69.0,5.0,1.0,19.0,1.0,80.5,1.0
10/19/2023,Pepperdine,2-3,5.0,59.0,30.0,181.0,0.16,52.0,2.0,15.0,68.0,98.0,2.0,0.0,17.0,0.0,69.5,3.0
10/26/2023,@ San Diego,3-1,4.0,50.0,14.0,135.0,0.267,48.0,10.0,10.0,63.0,68.0,4.0,2.0,8.0,2.0,66.0,2.0
10/28/2023,@ Pacific,2-3,5.0,58.0,19.0,163.0,0.239,53.0,3.0,10.0,77.0,87.0,8.0,3.0,10.0,0.0,69.0,0.0
11/02/2023,Portland,3-0,3.0,41.0,8.0,69.0,0.478,35.0,5.0,6.0,27.0,38.0,5.0,1.0,15.0,1.0,54.5,0.0
11/04/2023,Gonzaga,3-0,3.0,52.0,7.0,89.0,0.506,50.0,4.0,11.0,42.0,46.0,4.0,0.0,12.0,1.0,62.0,1.0
11/11/2023,San Francisco,3-0,3.0,49.0,14.0,101.0,0.347,44.0,4.0,11.0,42.0,53.0,2.0,4.0,12.0,2.0,63.0,1.0
11/16/2023,@ Saint Mary's (CA),3-0,3.0,53.0,17.0,111.0,0.324,47.0,4.0,8.0,48.0,53.0,2.0,1.0,12.0,0.0,64.0,1.0
11/18/2023,@ Santa Clara,3-0,3.0,42.0,6.0,75.0,0.48,36.0,8.0,6.0,38.0,27.0,2.0,0.0,18.0,0.0,59.0,0.0
