date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"California Baptist @ Santa Clara, CA",3-2,5.0,63.0,18.0,166.0,0.271,58.0,3.0,15.0,71.0,87.0,10.0,2.0,16.0,2.0,76.0,0.0
08/26/2023,"Santa Clara @ San Jose, CA",0-3,3.0,31.0,10.0,81.0,0.259,31.0,8.0,11.0,19.0,65.0,9.0,0.0,6.0,0.0,42.0,0.0
08/26/2023,@ San Jose St.,0-3,3.0,30.0,10.0,98.0,0.204,27.0,3.0,10.0,27.0,65.0,7.0,0.0,6.0,0.0,36.0,0.0
09/01/2023,Northern Ariz.,3-0,3.0,49.0,11.0,112.0,0.339,45.0,10.0,11.0,44.0,52.0,2.0,0.0,2.0,0.0,60.0,0.0
09/01/2023,The Citadel,2-3,5.0,66.0,10.0,159.0,0.352,63.0,9.0,20.0,65.0,85.0,7.0,1.0,4.0,0.0,78.0,0.0
09/02/2023,Florida A&M,3-0,3.0,44.0,11.0,100.0,0.33,43.0,11.0,13.0,45.0,51.0,2.0,1.0,6.0,0.0,59.0,0.0
09/07/2023,@ Georgia,0-3,3.0,26.0,16.0,89.0,0.112,26.0,0.0,12.0,39.0,67.0,10.0,1.0,4.0,1.0,29.0,0.0
09/07/2023,"Samford @ Athens, GA",0-3,3.0,40.0,15.0,108.0,0.231,37.0,1.0,10.0,44.0,66.0,7.0,1.0,8.0,0.0,46.0,2.0
09/08/2023,"Army West Point @ Athens, GA",1-3,4.0,39.0,16.0,147.0,0.156,38.0,4.0,7.0,68.0,77.0,10.0,1.0,24.0,1.0,56.0,1.0
09/15/2023,@ FIU,0-3,3.0,33.0,15.0,111.0,0.162,31.0,3.0,8.0,50.0,69.0,6.0,1.0,12.0,0.0,43.0,1.0
09/16/2023,"Indiana @ Miami, FL",0-3,3.0,33.0,13.0,101.0,0.198,33.0,4.0,9.0,40.0,72.0,8.0,1.0,12.0,1.0,44.0,0.0
09/16/2023,@ Miami (FL),0-3,3.0,34.0,17.0,91.0,0.187,31.0,5.0,7.0,30.0,66.0,10.0,1.0,12.0,0.0,46.0,0.0
09/22/2023,@ FGCU,2-3,5.0,53.0,27.0,150.0,0.173,51.0,15.0,15.0,62.0,95.0,8.0,0.0,10.0,1.0,73.0,0.0
09/23/2023,@ Stetson,1-3,4.0,59.0,30.0,179.0,0.162,55.0,3.0,12.0,74.0,89.0,7.0,1.0,11.0,0.0,68.5,3.0
09/26/2023,@ North Florida,1-3,4.0,46.0,26.0,144.0,0.139,44.0,7.0,17.0,52.0,90.0,3.0,4.0,18.0,1.0,66.0,0.0
09/30/2023,@ Austin Peay,2-3,5.0,70.0,27.0,193.0,0.223,63.0,7.0,12.0,71.0,104.0,3.0,2.0,12.0,13.0,85.0,0.0
10/06/2023,Queens (NC),3-0,3.0,55.0,10.0,115.0,0.391,53.0,4.0,11.0,51.0,56.0,3.0,0.0,2.0,6.0,60.0,0.0
10/07/2023,Kennesaw St.,3-2,5.0,57.0,16.0,168.0,0.244,53.0,7.0,14.0,57.0,102.0,8.0,2.0,22.0,0.0,77.0,0.0
10/13/2023,Bellarmine,2-3,5.0,56.0,22.0,148.0,0.23,54.0,10.0,16.0,57.0,95.0,6.0,4.0,18.0,2.0,79.0,1.0
10/14/2023,Eastern Ky.,3-0,3.0,38.0,7.0,111.0,0.279,35.0,9.0,11.0,54.0,56.0,3.0,2.0,22.0,0.0,60.0,2.0
10/20/2023,@ Central Ark.,3-1,4.0,58.0,17.0,146.0,0.281,53.0,7.0,10.0,63.0,86.0,6.0,2.0,12.0,1.0,73.0,3.0
10/22/2023,@ North Ala.,1-3,4.0,50.0,20.0,138.0,0.217,46.0,5.0,13.0,51.0,82.0,4.0,2.0,16.0,0.0,65.0,1.0
10/27/2023,@ Kennesaw St.,0-3,3.0,26.0,15.0,88.0,0.125,25.0,2.0,13.0,25.0,62.0,4.0,1.0,6.0,0.0,32.0,2.0
10/28/2023,@ Queens (NC),3-0,3.0,49.0,16.0,126.0,0.262,46.0,6.0,4.0,62.0,57.0,1.0,1.0,12.0,0.0,62.0,0.0
11/01/2023,North Florida,0-3,3.0,34.0,16.0,94.0,0.191,32.0,7.0,8.0,35.0,66.0,3.0,0.0,10.0,0.0,46.0,0.0
11/04/2023,Lipscomb,2-3,5.0,60.0,21.0,154.0,0.253,58.0,6.0,17.0,57.0,95.0,3.0,1.0,22.0,0.0,78.0,0.0
11/10/2023,Stetson,2-3,5.0,61.0,20.0,233.0,0.176,61.0,11.0,11.0,80.0,90.0,2.0,9.0,0.0,0.0,81.0,0.0
11/11/2023,FGCU,3-0,3.0,38.0,7.0,97.0,0.32,38.0,5.0,8.0,44.0,50.0,2.0,2.0,18.0,0.0,54.0,0.0
