date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Duquesne @ Binghamton, NY",0-3,3.0,20.0,15.0,89.0,0.056,19.0,7.0,2.0,35.0,69.0,8.0,3.0,2.0,1.0,31.0,4.0
08/26/2023,"Merrimack @ Binghamton, NY",1-3,4.0,48.0,13.0,119.0,0.294,46.0,3.0,9.0,62.0,83.0,12.0,0.0,14.0,1.0,58.0,0.0
08/26/2023,@ Binghamton,0-3,3.0,17.0,19.0,82.0,-0.024,16.0,2.0,4.0,31.0,66.0,11.0,0.0,6.0,1.0,22.0,2.0
09/01/2023,"NJIT @ South Orange, NJ",0-3,3.0,29.0,17.0,94.0,0.128,26.0,4.0,8.0,45.0,68.0,9.0,0.0,2.0,0.0,34.0,1.0
09/02/2023,"George Mason @ South Orange, NJ",0-3,3.0,18.0,13.0,93.0,0.054,18.0,5.0,6.0,31.0,67.0,6.0,4.0,12.0,0.0,33.0,0.0
09/02/2023,@ Seton Hall,0-3,3.0,23.0,14.0,103.0,0.087,20.0,1.0,6.0,39.0,66.0,4.0,2.0,4.0,0.0,28.0,0.0
09/06/2023,@ Lafayette,0-3,3.0,24.0,16.0,116.0,0.069,22.0,3.0,4.0,42.0,67.0,5.0,3.0,8.0,0.0,34.0,0.0
09/08/2023,@ Providence,0-3,3.0,18.0,19.0,88.0,-0.011,14.0,1.0,8.0,27.0,64.0,8.0,1.0,8.0,1.0,24.0,2.0
09/09/2023,"Bryant @ Providence, RI",1-3,4.0,31.0,20.0,94.0,0.117,29.0,7.0,6.0,38.0,83.0,16.0,2.0,16.0,3.0,48.0,0.0
09/09/2023,"Central Conn. St. @ Providence, RI",2-3,5.0,54.0,27.0,149.0,0.181,48.0,10.0,9.0,53.0,101.0,8.0,3.0,14.0,2.0,74.0,1.0
09/13/2023,@ Siena,0-3,3.0,22.0,15.0,83.0,0.084,20.0,1.0,6.0,28.0,66.0,9.0,0.0,10.0,0.0,28.0,1.0
09/16/2023,@ Manhattan,1-3,4.0,42.0,9.0,111.0,0.297,34.0,7.0,12.0,36.0,78.0,10.0,0.0,18.0,0.0,58.0,0.0
09/17/2023,@ Iona,0-3,3.0,22.0,14.0,77.0,0.104,22.0,2.0,4.0,29.0,66.0,6.0,3.0,2.0,4.0,28.0,1.0
09/23/2023,@ Rider,0-3,3.0,16.0,18.0,89.0,-0.022,15.0,3.0,8.0,39.0,61.0,7.0,0.0,2.0,2.0,20.0,0.0
09/27/2023,@ FDU,0-3,3.0,19.0,23.0,94.0,-0.043,17.0,3.0,3.0,42.0,66.0,11.0,0.0,8.0,2.0,26.0,1.0
09/30/2023,Marist,0-3,3.0,39.0,12.0,100.0,0.27,33.0,6.0,3.0,32.0,71.0,6.0,3.0,10.0,3.0,53.0,2.0
10/01/2023,Siena,0-3,3.0,25.0,17.0,89.0,0.09,22.0,7.0,8.0,27.0,64.0,7.0,0.0,8.0,4.0,36.0,1.0
10/07/2023,Canisius,0-3,3.0,31.0,11.0,78.0,0.256,28.0,5.0,6.0,25.0,64.0,8.0,1.0,8.0,3.0,41.0,2.0
10/08/2023,Niagara,0-3,3.0,34.0,21.0,110.0,0.118,34.0,2.0,7.0,51.0,69.0,6.0,0.0,2.0,1.0,37.0,1.0
10/11/2023,@ Marist,2-3,5.0,56.0,24.0,161.0,0.199,52.0,11.0,9.0,58.0,103.0,10.0,1.0,22.0,1.0,79.0,2.0
10/14/2023,@ Quinnipiac,0-3,3.0,21.0,16.0,88.0,0.057,19.0,7.0,3.0,32.0,67.0,8.0,2.0,2.0,0.0,31.0,0.0
10/15/2023,@ Fairfield,0-3,3.0,23.0,14.0,98.0,0.092,22.0,1.0,8.0,33.0,70.0,3.0,1.0,12.0,0.0,31.0,2.0
10/18/2023,NJIT,2-3,5.0,58.0,31.0,182.0,0.148,53.0,6.0,12.0,76.0,105.0,7.0,2.0,14.0,3.0,73.0,0.0
10/21/2023,Rider,1-3,4.0,38.0,19.0,116.0,0.164,37.0,2.0,12.0,36.0,86.0,10.0,1.0,12.0,2.0,47.0,1.0
10/28/2023,Iona,0-3,3.0,20.0,20.0,93.0,0.0,17.0,3.0,7.0,43.0,65.0,8.0,0.0,6.0,1.0,26.0,1.0
10/29/2023,Manhattan,2-3,5.0,52.0,20.0,138.0,0.232,49.0,6.0,14.0,49.0,98.0,11.0,2.0,24.0,1.0,72.0,0.0
11/04/2023,@ Niagara,0-3,3.0,26.0,20.0,115.0,0.052,23.0,9.0,6.0,48.0,68.0,4.0,0.0,4.0,0.0,37.0,2.0
11/05/2023,@ Canisius,0-3,3.0,20.0,9.0,90.0,0.122,19.0,4.0,3.0,41.0,67.0,12.0,0.0,10.0,0.0,29.0,0.0
11/11/2023,Fairfield,0-3,3.0,25.0,13.0,85.0,0.141,23.0,3.0,8.0,33.0,72.0,8.0,0.0,16.0,1.0,36.0,1.0
11/12/2023,Quinnipiac,0-3,3.0,19.0,15.0,94.0,0.043,17.0,3.0,5.0,38.0,70.0,10.0,0.0,8.0,1.0,26.0,1.0
