date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,Marshall,0-3,3.0,31.0,19.0,106.0,0.113,31.0,5.0,7.0,42.0,71.0,7.0,2.0,12.0,1.0,44.0,0.0
08/25/2023,The Citadel,0-3,3.0,22.0,9.0,95.0,0.137,21.0,2.0,4.0,36.0,66.0,10.0,6.0,8.0,4.0,34.0,0.0
08/26/2023,Marshall,0-3,3.0,18.0,15.0,76.0,0.039,17.0,2.0,8.0,24.0,68.0,10.0,7.0,6.0,2.0,30.0,2.0
09/01/2023,"App State @ Greenville, NC",0-3,3.0,21.0,23.0,91.0,-0.022,19.0,0.0,1.0,26.0,64.0,5.0,1.0,4.0,2.0,24.0,2.0
09/01/2023,@ East Carolina,0-3,3.0,17.0,15.0,77.0,0.026,17.0,2.0,5.0,26.0,67.0,6.0,0.0,12.0,3.0,25.0,0.0
09/02/2023,"Campbell @ Greenville, NC",0-3,3.0,24.0,16.0,85.0,0.094,23.0,1.0,5.0,29.0,65.0,1.0,0.0,8.0,3.0,29.0,0.0
09/08/2023,"Youngstown St. @ Boca Raton, FL",1-3,4.0,40.0,25.0,140.0,0.107,36.0,4.0,6.0,59.0,92.0,9.0,0.0,8.0,2.0,48.0,0.0
09/08/2023,"UIW @ Boca Raton, FL",1-3,4.0,50.0,19.0,152.0,0.204,48.0,4.0,10.0,68.0,88.0,10.0,2.0,16.0,3.0,64.0,0.0
09/09/2023,@ Fla. Atlantic,0-3,3.0,23.0,13.0,79.0,0.127,20.0,2.0,1.0,29.0,69.0,20.0,1.0,10.0,1.0,31.0,0.0
09/15/2023,@ Ga. Southern,0-3,3.0,20.0,17.0,88.0,0.034,19.0,1.0,3.0,32.0,70.0,9.0,2.0,6.0,2.0,26.0,5.0
09/16/2023,"Mercer @ Statesboro, GA",0-3,3.0,34.0,13.0,87.0,0.241,33.0,3.0,4.0,33.0,66.0,5.0,5.0,2.0,0.0,43.0,3.0
09/22/2023,Alabama A&M,3-2,5.0,45.0,31.0,155.0,0.09,44.0,12.0,8.0,66.0,89.0,4.0,2.0,18.0,2.0,68.0,1.0
09/24/2023,Alabama St.,1-3,4.0,42.0,24.0,114.0,0.158,40.0,8.0,9.0,41.0,84.0,9.0,1.0,8.0,3.0,55.0,0.0
09/29/2023,Jackson St.,1-3,4.0,40.0,21.0,118.0,0.161,39.0,3.0,10.0,51.0,81.0,3.0,1.0,18.0,2.0,53.0,1.0
10/01/2023,Mississippi Val.,3-0,3.0,45.0,10.0,104.0,0.337,43.0,7.0,5.0,44.0,33.0,2.0,1.0,8.0,2.0,57.0,0.0
10/08/2023,"Prairie View @ Houston, TX",2-3,5.0,49.0,34.0,195.0,0.077,40.0,2.0,8.0,79.0,104.0,3.0,6.0,4.0,0.0,59.0,0.0
10/08/2023,"Southern U. @ Houston, TX",3-2,5.0,54.0,30.0,170.0,0.141,51.0,5.0,10.0,76.0,93.0,7.0,0.0,24.0,3.0,71.0,0.0
10/09/2023,@ Texas Southern,1-3,4.0,43.0,27.0,174.0,0.092,35.0,2.0,4.0,85.0,88.0,7.0,4.0,16.0,1.0,57.0,0.0
10/13/2023,Florida A&M,0-3,3.0,31.0,18.0,103.0,0.126,31.0,4.0,6.0,43.0,66.0,7.0,2.0,10.0,1.0,42.0,1.0
10/20/2023,@ Alabama A&M,0-3,3.0,37.0,15.0,89.0,0.247,35.0,6.0,2.0,30.0,67.0,7.0,1.0,8.0,2.0,48.0,4.0
10/22/2023,@ Alabama St.,0-3,3.0,31.0,10.0,95.0,0.221,29.0,4.0,7.0,38.0,65.0,3.0,0.0,12.0,5.0,41.0,4.0
10/29/2023,Ark.-Pine Bluff,3-1,4.0,49.0,16.0,132.0,0.25,47.0,11.0,10.0,60.0,73.0,6.0,3.0,14.0,1.0,70.0,4.0
10/29/2023,Grambling,3-0,3.0,41.0,16.0,118.0,0.212,38.0,4.0,5.0,66.0,55.0,1.0,3.0,10.0,2.0,53.0,2.0
10/30/2023,Alcorn,3-0,3.0,36.0,7.0,86.0,0.337,31.0,7.0,5.0,54.0,30.0,1.0,3.0,16.0,0.0,54.0,0.0
11/03/2023,@ Jackson St.,0-3,3.0,24.0,13.0,91.0,0.121,21.0,6.0,2.0,34.0,72.0,11.0,4.0,14.0,0.0,41.0,6.0
11/05/2023,@ Mississippi Val.,3-2,5.0,54.0,24.0,183.0,0.164,53.0,3.0,3.0,102.0,72.0,1.0,4.0,10.0,0.0,66.0,0.0
11/10/2023,@ Florida A&M,1-3,4.0,40.0,26.0,141.0,0.099,36.0,6.0,8.0,67.0,94.0,9.0,7.0,6.0,0.0,56.0,5.0
11/17/2023,"Alabama St. @ Prairie View, TX",0-3,3.0,28.0,21.0,93.0,0.075,27.0,1.0,4.0,41.0,67.0,9.0,2.0,4.0,3.0,33.0,0.0
