date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Marquette @ Dayton, OH",2-3,5.0,61.0,26.0,180.0,0.194,60.0,5.0,11.0,85.0,90.0,4.0,0.0,18.0,1.0,75.0,0.0
08/26/2023,@ Dayton,2-3,5.0,67.0,23.0,167.0,0.263,61.0,6.0,15.0,73.0,101.0,8.0,0.0,12.0,2.0,79.0,1.0
08/26/2023,"Western Ky. @ Dayton, OH",0-3,3.0,38.0,16.0,92.0,0.239,38.0,1.0,9.0,35.0,67.0,4.0,1.0,8.0,1.0,44.0,0.0
09/01/2023,"Tulsa @ Pullman, WA",3-0,3.0,45.0,5.0,80.0,0.5,45.0,2.0,6.0,44.0,40.0,3.0,4.0,2.0,0.0,52.0,0.0
09/01/2023,@ Washington St.,1-3,4.0,51.0,25.0,147.0,0.177,47.0,4.0,10.0,66.0,86.0,8.0,2.0,12.0,2.0,63.0,0.0
09/02/2023,"Northwestern St. @ Pullman, WA",3-0,3.0,43.0,19.0,104.0,0.231,41.0,4.0,6.0,48.0,51.0,4.0,1.0,16.0,1.0,56.0,0.0
09/07/2023,@ South Dakota,3-2,5.0,65.0,24.0,151.0,0.272,63.0,3.0,6.0,73.0,81.0,7.0,0.0,24.0,1.0,80.0,0.0
09/08/2023,"IUPUI @ Vermillion, SD",3-0,3.0,47.0,6.0,108.0,0.38,45.0,2.0,5.0,44.0,52.0,3.0,0.0,8.0,1.0,53.0,2.0
09/09/2023,"South Fla. @ Vermillion, SD",3-0,3.0,37.0,9.0,94.0,0.298,34.0,6.0,6.0,54.0,39.0,2.0,0.0,28.0,0.0,57.0,0.0
09/14/2023,"Ohio @ Ames, IA",3-2,5.0,71.0,27.0,180.0,0.244,69.0,6.0,7.0,70.0,100.0,4.0,0.0,24.0,2.0,89.0,1.0
09/15/2023,"UC Santa Barbara @ Ames, IA",3-0,3.0,54.0,20.0,146.0,0.233,54.0,5.0,4.0,68.0,79.0,3.0,0.0,20.0,2.0,69.0,2.0
09/16/2023,@ Iowa St.,0-3,3.0,35.0,17.0,138.0,0.13,32.0,1.0,5.0,68.0,69.0,5.0,0.0,10.0,0.0,41.0,0.0
09/22/2023,@ Illinois St.,3-1,4.0,59.0,17.0,145.0,0.29,55.0,5.0,7.0,68.0,71.0,3.0,3.0,12.0,1.0,73.0,0.0
09/23/2023,@ Bradley,3-0,3.0,42.0,8.0,105.0,0.324,41.0,6.0,8.0,55.0,48.0,1.0,2.0,6.0,0.0,53.0,4.0
09/29/2023,UIC,2-3,5.0,48.0,24.0,165.0,0.145,47.0,2.0,0.0,65.0,96.0,6.0,2.0,18.0,3.0,61.0,1.0
09/30/2023,Valparaiso,3-1,4.0,55.0,21.0,159.0,0.214,54.0,6.0,8.0,96.0,71.0,0.0,4.0,12.0,2.0,71.0,2.0
10/06/2023,@ Indiana St.,3-0,3.0,46.0,8.0,101.0,0.376,44.0,3.0,7.0,44.0,53.0,4.0,4.0,20.0,1.0,63.0,4.0
10/07/2023,@ Evansville,3-0,3.0,46.0,9.0,110.0,0.336,42.0,1.0,0.0,70.0,42.0,0.0,2.0,10.0,0.0,54.0,1.0
10/13/2023,Southern Ill.,3-0,3.0,41.0,7.0,109.0,0.312,37.0,5.0,3.0,62.0,51.0,3.0,1.0,18.0,2.0,56.0,0.0
10/14/2023,Missouri St.,3-0,3.0,44.0,9.0,112.0,0.312,43.0,5.0,4.0,62.0,42.0,2.0,4.0,16.0,0.0,61.0,0.0
10/16/2023,UNI,1-3,4.0,49.0,23.0,146.0,0.178,45.0,1.0,10.0,56.0,90.0,3.0,3.0,10.0,2.0,58.0,1.0
10/20/2023,@ Murray St.,3-2,5.0,67.0,18.0,187.0,0.262,62.0,4.0,10.0,100.0,97.0,11.0,1.0,22.0,0.0,83.0,0.0
10/21/2023,@ Belmont,3-0,3.0,33.0,10.0,99.0,0.232,30.0,5.0,5.0,48.0,41.0,1.0,3.0,22.0,0.0,52.0,0.0
10/27/2023,Bradley,3-0,3.0,44.0,11.0,105.0,0.314,40.0,10.0,4.0,45.0,47.0,2.0,1.0,10.0,0.0,60.0,2.0
10/28/2023,Illinois St.,3-0,3.0,39.0,10.0,105.0,0.276,33.0,6.0,3.0,54.0,46.0,4.0,2.0,8.0,0.0,51.0,0.0
11/03/2023,Evansville,3-2,5.0,69.0,17.0,156.0,0.333,67.0,7.0,4.0,90.0,73.0,6.0,2.0,2.0,1.0,79.0,4.0
11/04/2023,Indiana St.,3-0,3.0,45.0,9.0,95.0,0.379,42.0,6.0,2.0,54.0,36.0,4.0,0.0,12.0,2.0,57.0,0.0
11/10/2023,@ Valparaiso,3-1,4.0,54.0,13.0,164.0,0.25,48.0,6.0,6.0,76.0,65.0,1.0,4.0,16.0,0.0,72.0,0.0
11/11/2023,@ UIC,1-3,4.0,58.0,25.0,152.0,0.217,58.0,2.0,2.0,57.0,90.0,5.0,2.0,22.0,1.0,73.0,2.0
11/15/2023,@ UNI,1-3,4.0,52.0,20.0,156.0,0.205,50.0,4.0,1.0,61.0,90.0,4.0,3.0,8.0,0.0,63.0,0.0
11/21/2023,"UIC @ Springfield, MO",3-0,3.0,49.0,17.0,116.0,0.276,45.0,3.0,1.0,54.0,58.0,6.0,2.0,12.0,0.0,60.0,0.0
11/22/2023,"UNI @ Springfield, MO",2-3,5.0,61.0,30.0,206.0,0.15,60.0,4.0,3.0,93.0,107.0,8.0,2.0,18.0,1.0,76.0,1.0
11/29/2023,Chicago St.,3-0,3.0,46.0,18.0,142.0,0.197,45.0,5.0,6.0,72.0,58.0,2.0,1.0,10.0,0.0,57.0,0.0
11/30/2023,DePaul,3-0,3.0,46.0,12.0,124.0,0.274,41.0,3.0,8.0,67.0,50.0,2.0,1.0,14.0,1.0,57.0,1.0
12/06/2023,@ Wichita St.,0-3,3.0,52.0,22.0,148.0,0.203,48.0,4.0,6.0,58.0,78.0,0.0,0.0,14.0,0.0,63.0,1.0
