date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"Northeastern @ Winston-Salem, NC",3-2,5.0,62.0,28.0,182.0,0.187,50.0,4.0,13.0,76.0,98.0,7.0,3.0,16.0,4.0,77.0,4.0
08/25/2023,@ Wake Forest,0-3,3.0,31.0,20.0,99.0,0.111,30.0,5.0,8.0,41.0,66.0,5.0,1.0,4.0,0.0,39.0,0.0
08/26/2023,"Grand Canyon @ Winston-Salem, NC",0-3,3.0,33.0,18.0,113.0,0.133,30.0,2.0,4.0,44.0,66.0,6.0,1.0,12.0,0.0,42.0,1.0
08/31/2023,Youngstown St.,1-3,4.0,52.0,32.0,167.0,0.12,46.0,7.0,9.0,73.0,92.0,4.0,2.0,18.0,0.0,70.0,0.0
09/01/2023,Virginia Tech,2-3,5.0,60.0,31.0,162.0,0.179,55.0,4.0,16.0,62.0,91.0,3.0,1.0,8.0,1.0,69.0,0.0
09/02/2023,Memphis,3-1,4.0,60.0,25.0,185.0,0.189,58.0,10.0,8.0,83.0,94.0,9.0,8.0,12.0,2.0,84.0,0.0
09/08/2023,@ North Dakota St.,0-3,3.0,32.0,19.0,110.0,0.118,30.0,2.0,5.0,38.0,68.0,3.0,4.0,8.0,2.0,42.0,2.0
09/09/2023,"Portland St. @ Fargo, ND",1-3,4.0,56.0,19.0,154.0,0.24,49.0,9.0,7.0,65.0,89.0,7.0,3.0,12.0,1.0,74.0,4.0
09/12/2023,Oakland,2-3,5.0,65.0,29.0,192.0,0.188,62.0,4.0,12.0,79.0,106.0,8.0,5.0,24.0,2.0,86.0,1.0
09/15/2023,@ Notre Dame,1-3,4.0,49.0,20.0,154.0,0.188,46.0,9.0,10.0,62.0,87.0,2.0,0.0,22.0,1.0,69.0,1.0
09/17/2023,Notre Dame,0-3,3.0,34.0,22.0,114.0,0.105,29.0,4.0,6.0,43.0,68.0,3.0,0.0,8.0,1.0,42.0,0.0
09/21/2023,Eastern Mich.,3-2,5.0,56.0,23.0,168.0,0.196,50.0,8.0,9.0,85.0,85.0,8.0,5.0,12.0,2.0,75.0,1.0
09/22/2023,Eastern Mich.,3-0,3.0,50.0,10.0,127.0,0.315,42.0,3.0,6.0,66.0,52.0,2.0,1.0,4.0,0.0,56.0,1.0
09/30/2023,@ Central Mich.,3-1,4.0,53.0,16.0,133.0,0.278,43.0,5.0,7.0,66.0,73.0,3.0,0.0,12.0,2.0,64.0,0.0
10/01/2023,@ Central Mich.,0-3,3.0,50.0,22.0,115.0,0.243,47.0,5.0,9.0,45.0,72.0,3.0,0.0,8.0,1.0,59.0,0.0
10/05/2023,@ Miami (OH),3-0,3.0,44.0,12.0,96.0,0.333,38.0,7.0,8.0,46.0,50.0,2.0,4.0,4.0,0.0,57.0,0.0
10/06/2023,@ Bowling Green,3-2,5.0,66.0,20.0,165.0,0.279,55.0,5.0,7.0,71.0,95.0,10.0,2.0,12.0,1.0,79.0,1.0
10/13/2023,Buffalo,2-3,5.0,57.0,17.0,164.0,0.244,53.0,4.0,8.0,74.0,95.0,9.0,5.0,16.0,2.0,74.0,0.0
10/14/2023,Buffalo,3-2,5.0,60.0,26.0,159.0,0.214,58.0,4.0,7.0,76.0,93.0,8.0,4.0,8.0,0.0,72.0,0.0
10/17/2023,@ Ball St.,0-3,3.0,44.0,18.0,108.0,0.241,41.0,1.0,9.0,52.0,69.0,7.0,1.0,8.0,1.0,50.0,0.0
10/20/2023,@ Akron,3-1,4.0,60.0,26.0,155.0,0.219,53.0,12.0,5.0,77.0,82.0,6.0,3.0,12.0,1.0,81.0,0.0
10/21/2023,@ Akron,3-2,5.0,63.0,22.0,155.0,0.265,59.0,7.0,6.0,64.0,96.0,10.0,2.0,22.0,3.0,83.0,0.0
10/27/2023,Ohio,1-3,4.0,47.0,19.0,150.0,0.187,44.0,3.0,8.0,61.0,85.0,5.0,3.0,10.0,1.0,58.0,0.0
10/28/2023,Kent St.,1-3,4.0,64.0,27.0,173.0,0.214,61.0,4.0,5.0,81.0,92.0,6.0,1.0,4.0,2.0,71.0,2.0
11/03/2023,@ NIU,3-1,4.0,57.0,17.0,128.0,0.312,47.0,8.0,13.0,61.0,73.0,8.0,1.0,22.0,1.0,77.0,0.0
11/04/2023,@ NIU,3-1,4.0,59.0,21.0,147.0,0.259,54.0,11.0,12.0,62.0,81.0,5.0,1.0,16.0,0.0,79.0,1.0
11/10/2023,Western Mich.,1-3,4.0,41.0,18.0,147.0,0.156,39.0,10.0,10.0,54.0,83.0,9.0,3.0,4.0,0.0,56.0,2.0
11/11/2023,Western Mich.,0-3,3.0,33.0,11.0,103.0,0.214,31.0,3.0,3.0,38.0,69.0,7.0,2.0,4.0,1.0,40.0,0.0
11/15/2023,Ball St.,3-0,3.0,48.0,16.0,107.0,0.299,39.0,9.0,5.0,47.0,51.0,5.0,1.0,2.0,0.0,59.0,0.0
11/18/2023,"Ohio @ Kalamazoo, MI",3-1,4.0,52.0,21.0,134.0,0.231,50.0,8.0,12.0,63.0,77.0,6.0,0.0,12.0,0.0,66.0,0.0
11/19/2023,@ Western Mich.,0-3,3.0,44.0,16.0,100.0,0.28,42.0,6.0,6.0,40.0,68.0,6.0,2.0,4.0,2.0,54.0,0.0
