date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
08/25/2023,"LIU @ Philadelphia, PA",3-2,5.0,70.0,37.0,191.0,0.173,63.0,9.0,12.0,87.0,105.0,7.0,2.0,14.0,1.0,88.0,2.0
08/26/2023,"Iona @ Philadelphia, PA",3-2,5.0,47.0,17.0,135.0,0.222,44.0,11.0,11.0,68.0,84.0,13.0,6.0,6.0,1.0,67.0,4.0
08/27/2023,@ Temple,0-3,3.0,32.0,17.0,99.0,0.152,31.0,4.0,5.0,46.0,63.0,8.0,4.0,2.0,2.0,41.0,0.0
09/01/2023,"Merrimack @ Mansfield, CT",3-0,3.0,31.0,6.0,62.0,0.403,30.0,11.0,9.0,28.0,34.0,6.0,4.0,18.0,1.0,55.0,0.0
09/02/2023,"Hofstra @ Mansfield, CT",3-2,5.0,60.0,19.0,159.0,0.258,55.0,6.0,6.0,58.0,90.0,3.0,12.0,0.0,0.0,78.0,3.0
09/02/2023,@ UConn,3-2,5.0,53.0,11.0,132.0,0.318,47.0,13.0,12.0,50.0,92.0,7.0,3.0,12.0,0.0,75.0,4.0
09/07/2023,Virginia Tech,0-3,3.0,38.0,18.0,110.0,0.182,34.0,4.0,6.0,32.0,70.0,4.0,1.0,4.0,2.0,45.0,0.0
09/08/2023,Delaware St.,3-1,4.0,40.0,21.0,147.0,0.129,37.0,8.0,17.0,60.0,81.0,5.0,3.0,28.0,2.0,65.0,1.0
09/09/2023,Binghamton,0-3,3.0,35.0,14.0,111.0,0.189,31.0,5.0,4.0,45.0,67.0,10.0,1.0,8.0,2.0,45.0,1.0
09/09/2023,FDU,3-1,4.0,58.0,18.0,160.0,0.25,48.0,8.0,11.0,71.0,76.0,4.0,3.0,22.0,2.0,80.0,1.0
09/13/2023,Villanova,3-1,4.0,60.0,17.0,173.0,0.249,53.0,5.0,13.0,76.0,88.0,4.0,2.0,16.0,5.0,75.0,0.0
09/16/2023,Holy Cross,3-0,3.0,45.0,13.0,99.0,0.323,38.0,7.0,6.0,35.0,56.0,7.0,2.0,8.0,1.0,58.0,0.0
09/17/2023,Colgate,0-3,3.0,25.0,15.0,89.0,0.112,25.0,3.0,5.0,35.0,65.0,7.0,1.0,16.0,1.0,37.0,0.0
09/22/2023,Bucknell,2-3,5.0,55.0,34.0,168.0,0.125,49.0,5.0,5.0,62.0,96.0,4.0,1.0,44.0,2.0,83.0,1.0
09/24/2023,@ Lafayette,1-3,4.0,56.0,18.0,162.0,0.235,53.0,2.0,12.0,73.0,92.0,7.0,1.0,8.0,0.0,63.0,0.0
09/29/2023,@ Loyola Maryland,1-3,4.0,41.0,26.0,130.0,0.115,38.0,6.0,5.0,52.0,86.0,9.0,1.0,22.0,1.0,59.0,3.0
09/30/2023,@ American,0-3,3.0,35.0,14.0,95.0,0.221,35.0,6.0,9.0,34.0,66.0,5.0,1.0,16.0,0.0,50.0,1.0
10/06/2023,Navy,3-2,5.0,53.0,26.0,160.0,0.169,44.0,4.0,10.0,71.0,94.0,9.0,3.0,16.0,1.0,68.0,1.0
10/08/2023,@ Army West Point,1-3,4.0,48.0,34.0,163.0,0.086,46.0,4.0,7.0,76.0,89.0,5.0,3.0,10.0,0.0,60.0,2.0
10/14/2023,Army West Point,3-2,5.0,52.0,24.0,160.0,0.175,47.0,8.0,7.0,67.0,95.0,2.0,4.0,16.0,1.0,72.0,1.0
10/20/2023,@ Holy Cross,1-3,4.0,54.0,19.0,146.0,0.24,50.0,8.0,15.0,57.0,85.0,3.0,0.0,20.0,3.0,72.0,4.0
10/21/2023,@ Colgate,1-3,4.0,43.0,24.0,127.0,0.15,39.0,5.0,9.0,54.0,85.0,7.0,2.0,26.0,2.0,63.0,2.0
10/27/2023,American,1-3,4.0,48.0,26.0,156.0,0.141,44.0,6.0,8.0,77.0,88.0,8.0,2.0,26.0,2.0,69.0,2.0
10/28/2023,Loyola Maryland,3-0,3.0,45.0,12.0,121.0,0.273,38.0,7.0,6.0,49.0,62.0,3.0,0.0,18.0,0.0,61.0,1.0
11/03/2023,Lafayette,3-0,3.0,38.0,9.0,87.0,0.333,29.0,11.0,6.0,38.0,40.0,2.0,1.0,16.0,1.0,58.0,0.0
11/05/2023,@ Bucknell,1-3,4.0,45.0,26.0,173.0,0.11,37.0,5.0,12.0,78.0,83.0,4.0,2.0,14.0,1.0,59.0,1.0
11/09/2023,@ Navy,1-3,4.0,53.0,22.0,167.0,0.186,50.0,3.0,12.0,75.0,91.0,4.0,3.0,10.0,1.0,64.0,0.0
